Sending cluster,Ligand symbol,Receptor symbol,Target cluster,Ligand detection rate,Ligand average expression value,Ligand derived specificity of average expression value,Receptor detection rate,Receptor average expression value,Receptor derived specificity of average expression value,Edge average expression weight,Edge average expression derived specificity
DC,AREG,ERBB3,ETC,0.2254901960784314,0.4249563370367156,0.2118301923479246,0.6392807745504839,0.9660303578166608,0.7661271457896068,0.41052072232403597,0.1622888606555789
DC,SEMA4A,PLXNB1,ETC,0.2450980392156863,0.4258395370946971,0.2125949800797943,0.2730290456431535,0.3905320048577932,0.4921014813559142,0.1663039681693066,0.1046183046260978
DC,TGFB1,ITGB6,ETC,0.3529411764705883,0.6529461183790022,0.1359828846271494,0.4589211618257261,0.687053190553333,0.6948221565084813,0.4486087138917078,0.09448392114487993
DC,HLA-A,ERBB2,ETC,0.965686274509804,1.849064276374585,0.1508079718184592,0.4453665283540802,0.6595115805324596,0.5049075806222935,1.219479303417911,0.07614408818941326
DC,HBEGF,ERBB2,ETC,0.2990196078431372,0.5426368436706129,0.137981208984535,0.4453665283540802,0.6595115805324596,0.5049075806222935,0.3578752824243511,0.06966775839972061
DC,TGFB1,ITGB8,ETC,0.3529411764705883,0.6529461183790022,0.1359828846271494,0.3806362378976487,0.5505066550219346,0.4774089455131688,0.3594511835383806,0.06491944555768626
DC,LTB,LTBR,ETC,0.446078431372549,0.8262844114783258,0.2894743510514441,0.4721991701244813,0.6936462872948714,0.2175533492083588,0.5731491142715686,0.06297611458115787
DC,APOE,LRP5,ETC,0.4068627450980392,0.7471535083646731,0.1260890984121214,0.3485477178423236,0.4954503072955465,0.4792546829701052,0.3701774353162229,0.060428790885487624
DC,SEMA4A,PLXNB2,ETC,0.2450980392156863,0.4258395370946971,0.2125949800797943,0.4934993084370678,0.7403125051263514,0.2585910749316897,0.3152543344884211,0.05497516442391517
DC,PLAU,ST14,ETC,0.2254901960784314,0.388136325006449,0.1088960746264653,0.5928077455048409,0.8843882057971416,0.4775024500556967,0.3432631880771497,0.05199814243558516
DC,NAMPT,INSR,ETC,0.5686274509803921,1.0406066325068741,0.1922757146395776,0.4655601659751037,0.6941689362327029,0.2637923366078506,0.7223567991239921,0.05072086003771849
DC,COL3A1,DDR1,ETC,0.2549019607843137,0.483819201408372,0.0955748372555734,0.5504840940525588,0.8095867361470149,0.5263114323058258,0.3916936081534591,0.050302129488377034
DC,DCN,MET,ETC,0.25,0.4632057497573216,0.1056644030997841,0.3784232365145228,0.5400497883102091,0.4572336504911379,0.2501541671005132,0.04831332075628137
DC,FN1,ITGB6,ETC,0.2401960784313726,0.4583873321626968,0.06813304524877241,0.4589211618257261,0.687053190553333,0.6948221565084813,0.3149364790716113,0.047340349429241986
DC,APOE,LDLR,ETC,0.4068627450980392,0.7471535083646731,0.1260890984121214,0.6630705394190871,1.0204286323031557,0.3746522127937143,0.7624168326610683,0.04723955972926568
DC,HMGB1,SDC1,ETC,0.8676470588235294,1.641064041020971,0.1500579369428015,0.5280774550484094,0.7853489303746237,0.3124117822551014,1.2888078892920771,0.04687986752182423
