Gene,_SCORE_GRP5_,_SCORE_GRP1_,_SCORE_GRP2_,_SCORE_GRP13_,_SCORE_GRP4_,_SCORE_GRP7_,_SCORE_GRP8_,_SCORE_GRP3_,_SCORE_GRP14_,_SCORE_GRP9_,_SCORE_GRP12_,_SCORE_GRP10_,_SCORE_GRP11_,_SCORE_GRP6_,GRP1|19_GO:0042330|-10.833|taxis,GRP1|19_GO:0006935|-10.848|chemotaxis,GRP1|19_GO:0060326|-9.848|cell chemotaxis,GRP1|6_R-HSA-500792|-12.479|GPCR ligand binding,GRP1|6_R-HSA-373076|-12.574|Class A/1 (Rhodopsin-like receptors),GRP1|6_R-HSA-375276|-11.491|Peptide ligand-binding receptors,GRP1|19_GO:0019932|-4.710|second-messenger-mediated signaling,GRP1|19_GO:1990868|-8.590|response to chemokine,GRP1|19_GO:0070098|-8.847|chemokine-mediated signaling pathway,GRP1|19_GO:1990869|-8.590|cellular response to chemokine,GRP1|19_GO:0019722|-5.141|calcium-mediated signaling,GRP1|6_R-HSA-380108|-7.912|Chemokine receptors bind chemokines,GRP1|24_hsa04062|-3.896|Chemokine signaling pathway,GRP1|19_GO:0006873|-3.738|cellular ion homeostasis,GRP1|19_GO:0030003|-3.784|cellular cation homeostasis,GRP1|19_GO:0055080|-3.530|cation homeostasis,GRP1|19_GO:0098771|-3.498|inorganic ion homeostasis,"GRP1|27_WP455|-6.052|GPCRs, Class A Rhodopsin-like",GRP1|19_GO:0051480|-4.129|regulation of cytosolic calcium ion concentration,GRP1|19_GO:0007204|-4.349|positive regulation of cytosolic calcium ion concentration,GRP1|19_GO:0006874|-3.622|cellular calcium ion homeostasis,GRP1|19_GO:0055074|-3.569|calcium ion homeostasis,GRP1|19_GO:0072503|-3.458|cellular divalent inorganic cation homeostasis,GRP1|19_GO:0072507|-3.381|divalent inorganic cation homeostasis,GRP1|19_GO:0006875|-3.113|cellular metal ion homeostasis,GRP1|19_GO:0055065|-2.884|metal ion homeostasis,GRP2|19_GO:0008285|-4.391|negative regulation of cell proliferation,GRP2|24_hsa04060|-8.146|Cytokine-cytokine receptor interaction,GRP2|24_ko04060|-5.947|Cytokine-cytokine receptor interaction,GRP2|6_R-HSA-418594|-2.762|G alpha (i) signalling events,GRP2|19_GO:0006898|-2.045|receptor-mediated endocytosis,GRP3|11_M5885|-5.411|NABA MATRISOME ASSOCIATED,GRP3|11_M5883|-6.634|NABA SECRETED FACTORS,GRP3|19_GO:0070848|-4.454|response to growth factor,GRP3|19_GO:0071363|-4.566|cellular response to growth factor stimulus,GRP3|19_GO:0007169|-2.620|transmembrane receptor protein tyrosine kinase signaling pathway,GRP3|19_GO:0071774|-5.905|response to fibroblast growth factor,GRP3|19_GO:0044344|-5.994|cellular response to fibroblast growth factor stimulus,GRP3|19_GO:0008543|-4.881|fibroblast growth factor receptor signaling pathway,GRP3|6_R-HSA-5654726|-4.990|Negative regulation of FGFR1 signaling,GRP3|6_R-HSA-190242|-5.973|FGFR1 ligand binding and activation,GRP3|6_R-HSA-5654736|-4.441|Signaling by FGFR1,GRP3|6_R-HSA-190236|-3.723|Signaling by FGFR,GRP3|24_hsa05200|-2.215|Pathways in cancer,GRP3|24_ko05224|-3.082|Breast cancer,GRP3|27_WP3931|-3.344|ESC Pluripotency Pathways,GRP3|24_hsa05224|-2.934|Breast cancer,GRP3|24_hsa05226|-2.934|gastric cancer,GRP4|19_GO:2000147|-6.253|positive regulation of cell motility,GRP4|19_GO:0030335|-6.392|positive regulation of cell migration,GRP4|19_GO:0051272|-6.153|positive regulation of cellular component movement,GRP4|19_GO:0040017|-6.099|positive regulation of locomotion,GRP4|19_GO:0001944|-6.324|vasculature development,GRP4|19_GO:0001568|-6.475|blood vessel development,GRP4|19_GO:0072358|-6.324|cardiovascular system development,GRP4|19_GO:0048514|-5.745|blood vessel morphogenesis,GRP4|19_GO:0001525|-6.203|angiogenesis,GRP4|19_GO:0031589|-2.949|cell-substrate adhesion,GRP4|19_GO:0007160|-2.496|cell-matrix adhesion,GRP4|19_GO:0030155|-2.638|regulation of cell adhesion,GRP4|19_GO:0007162|-2.200|negative regulation of cell adhesion,GRP4|19_GO:0090132|-2.945|epithelium migration,GRP4|19_GO:0010631|-2.958|epithelial cell migration,GRP4|19_GO:0090130|-2.923|tissue migration,GRP4|19_GO:0001667|-2.514|ameboidal-type cell migration,GRP4|19_GO:0043542|-2.267|endothelial cell migration,GRP4|19_GO:0010632|-2.204|regulation of epithelial cell migration,GRP5|19_GO:0052547|-5.794|regulation of peptidase activity,GRP5|19_GO:0052548|-5.983|regulation of endopeptidase activity,GRP5|19_GO:0051346|-3.551|negative regulation of hydrolase activity,GRP5|19_GO:0010466|-3.497|negative regulation of peptidase activity,GRP5|19_GO:0010951|-3.576|negative regulation of endopeptidase activity,GRP5|19_GO:0045861|-2.949|negative regulation of proteolysis,GRP6|27_WP24|-5.590|Peptide GPCRs,"GRP6|27_WP117|-3.637|GPCRs, Other",GRP7|19_GO:0009611|-3.618|response to wounding,GRP7|19_GO:0042060|-3.066|wound healing,GRP7|19_GO:0001501|-3.437|skeletal system development,GRP7|11_M5884|-4.597|NABA CORE MATRISOME,GRP7|11_M3008|-5.307|NABA ECM GLYCOPROTEINS,GRP7|19_GO:0061448|-3.576|connective tissue development,GRP7|19_GO:0051216|-4.044|cartilage development,GRP7|19_GO:0002062|-3.494|chondrocyte differentiation,GRP7|19_GO:0001503|-2.773|ossification,GRP7|19_GO:0061035|-4.079|regulation of cartilage development,GRP7|19_GO:0001649|-2.533|osteoblast differentiation,GRP7|27_WP3888|-2.649|VEGFA-VEGFR2 Signaling Pathway,GRP7|19_GO:0070371|-3.104|ERK1 and ERK2 cascade,GRP7|19_GO:0070372|-3.206|regulation of ERK1 and ERK2 cascade,GRP7|19_GO:0070374|-2.589|positive regulation of ERK1 and ERK2 cascade,GRP7|19_GO:0045862|-3.943|positive regulation of proteolysis,GRP7|19_GO:0010952|-3.888|positive regulation of peptidase activity,GRP7|19_GO:0010950|-4.044|positive regulation of endopeptidase activity,GRP7|19_GO:0043065|-2.006|positive regulation of apoptotic process,GRP7|19_GO:2001056|-2.997|positive regulation of cysteine-type endopeptidase activity,GRP7|19_GO:0043280|-3.135|positive regulation of cysteine-type endopeptidase activity involved in apoptotic process,GRP7|19_GO:0043281|-2.624|regulation of cysteine-type endopeptidase activity involved in apoptotic process,GRP7|19_GO:2000116|-2.485|regulation of cysteine-type endopeptidase activity,GRP8|19_GO:0006959|-5.080|humoral immune response,GRP8|19_GO:0032103|-3.084|positive regulation of response to external stimulus,GRP8|19_GO:0050900|-3.338|leukocyte migration,GRP8|19_GO:0030595|-4.997|leukocyte chemotaxis,GRP8|19_GO:0097529|-3.754|myeloid leukocyte migration,GRP8|19_GO:0050920|-5.025|regulation of chemotaxis,GRP8|19_GO:0002685|-3.864|regulation of leukocyte migration,GRP8|19_GO:0002688|-4.792|regulation of leukocyte chemotaxis,GRP8|19_GO:0071621|-3.270|granulocyte chemotaxis,GRP8|19_GO:0030593|-3.506|neutrophil chemotaxis,GRP8|19_GO:1990266|-3.270|neutrophil migration,GRP8|19_GO:0097530|-3.039|granulocyte migration,GRP8|19_GO:0050727|-2.351|regulation of inflammatory response,GRP8|19_GO:0030336|-2.067|negative regulation of cell migration,GRP8|19_GO:0050922|-4.119|negative regulation of chemotaxis,GRP8|19_GO:2000146|-2.014|negative regulation of cell motility,GRP9|19_GO:0003006|-3.770|developmental process involved in reproduction,GRP9|19_GO:0034330|-3.154|cell junction organization,GRP9|19_GO:0034332|-4.397|adherens junction organization,GRP9|19_GO:0098742|-3.386|cell-cell adhesion via plasma-membrane adhesion molecules,GRP9|6_R-HSA-421270|-4.119|Cell-cell junction organization,GRP9|6_R-HSA-418990|-4.990|Adherens junctions interactions,GRP9|6_R-HSA-446728|-3.665|Cell junction organization,GRP9|6_R-HSA-1500931|-3.220|Cell-Cell communication,GRP9|19_GO:0007156|-2.881|homophilic cell adhesion via plasma membrane adhesion molecules,GRP9|19_GO:0048515|-2.942|spermatid differentiation,GRP9|19_GO:0007286|-2.989|spermatid development,GRP9|19_GO:0007281|-2.347|germ cell development,GRP9|24_hsa04514|-3.006|Cell adhesion molecules,GRP10|6_R-HSA-198933|-3.191|Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell,GRP11|19_GO:0051604|-2.750|protein maturation,GRP11|19_GO:0016485|-3.051|protein processing,GRP11|19_GO:1903317|-2.817|regulation of protein maturation,GRP11|19_GO:0070613|-2.831|regulation of protein processing,GRP12|19_GO:0002697|-2.514|regulation of immune effector process,GRP12|19_GO:0002831|-3.014|regulation of response to biotic stimulus,GRP12|19_GO:0019724|-2.522|B cell mediated immunity,GRP12|19_GO:0016064|-2.539|immunoglobulin mediated immune response,GRP13|19_GO:0002521|-2.353|leukocyte differentiation,GRP13|19_GO:0042110|-2.511|T cell activation,GRP14|19_GO:0050865|-2.066|regulation of cell activation,_SORT_,_SORT_GRP1_,_SORT_GRP2_,_SORT_GRP3_,_SORT_GRP4_,_SORT_GRP5_,_SORT_GRP6_,_SORT_GRP7_,_SORT_GRP8_,_SORT_GRP9_,_SORT_GRP10_,_SORT_GRP11_,_SORT_GRP12_,_SORT_GRP13_,_SORT_GRP14_
117156,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,0,13,0,0,0,0,0,0,0,0,0,0,0,0
1490,0.3333333333333333,0.0,0.0,0.0,0.3684210526315789,0.9130434782608695,0.0,0.35294117647058826,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.3,0.4,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.3,0.3,0.2,0.3,0.2,0.1,0.3,0.0,0.1,0.2,0.2,0.1,0.2,0.2,0.3,0.1,0.1,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,6,0,0,4,8,6,0,2,0,0,0,0,0,0,2
2798,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,12,0,0,0,0,2,0,0,0,0,0,0,0,0
3973,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,9,0,0,0,0,4,0,0,7,0,0,0,0,0
257313,0.0,0.11538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,11,0,0,0,0,0,0,0,0,0,0,0,0,0
57007,0.0,0.9615384615384616,1.0,0.0,0.47368421052631576,0.17391304347826086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.4,0.5,0.5,0.5,0.3,0.4,0.4,0.4,0.3,0.4,0.0,0.2,0.2,0.2,0.2,0.4,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.1,0.3,0.4,0.3,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,4,2,0,7,0,0,6,0,0,0,0,0,0,0
7484,0.0,0.038461538461538464,0.0,0.0,0.0,0.043478260869565216,0.0,0.4117647058823529,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,13,0,5,0,0,0,14,0,6,0,0,0,0,0
1238,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.4,0.5,0.5,0.5,0.3,0.4,0.4,0.4,0.3,0.4,0.2,0.2,0.2,0.2,0.2,0.4,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.1,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,2,8,0,0,0,0,0,0,0,0,0,0,0,0
2250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.4,0.3,0.3,0.1,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.1,0.2,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,0,2,0,0,0,0,0,0,0,0,0,0,0
8771,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,0,6,0,0,0,0,0,0,0,0,0,0,0,0
