Sending cluster,Ligand symbol,Receptor symbol,Target cluster,Delta ligand detection rate,Delta ligand average expression value,Delta ligand derived specificity of average expression value,Delta receptor detection rate,Delta receptor average expression value,Delta receptor derived specificity of average expression value,Edge delta average expression weight,Edge delta average expression derived specificity
DC,COL1A2,CD93,Endo,0.1776785714285714,0.3529256500012826,0.04666505694897674,-0.09813800657174154,-0.1693890503727844,0.0005415487672374429,0.3261979680802169,0.029603968955511612
DC,CALR,SCARF1,Endo,0.09107142857142858,0.21819514149324304,-0.011215347029797209,0.09901423877327487,0.1618104662908416,0.21766204964098132,0.3604451128589815,0.0272485073958994
DC,APOE,LDLR,Endo,0.4316964285714286,0.8340047243498181,0.04826860960535671,0.0683461117196057,0.11208178023331516,0.0844074995144834,0.4939216426066971,0.023277884626322014
DC,GNAI2,CAV1,Endo,-0.04062500000000002,-0.04485494794880407,0.027183277085009425,0.08959474260679079,0.1701085858544551,0.0529206706560188,0.13653817170271101,0.015782439674138782
DC,COL1A2,ITGA2,Endo,0.1776785714285714,0.3529256500012826,0.04666505694897674,0.1285870755750274,0.23575580918381106,0.033087761951058996,0.2893470456837627,0.015488547146991891
DC,COL1A2,CD44,Endo,0.1776785714285714,0.3529256500012826,0.04666505694897674,0.1112814895947426,0.17901062130510692,0.014741051149871606,0.3144861451945943,0.0052771896548729135
DC,LGALS9,CD44,Endo,-0.04508928571428572,-0.06425796182434551,0.026822318577049087,0.1112814895947426,0.17901062130510692,0.014741051149871606,0.09633229689953904,0.004421806510221258
DC,VIM,CD44,Endo,0.0031250000000000444,0.04178253684532862,0.015798742734139587,0.1112814895947426,0.17901062130510692,0.014741051149871606,0.350794404474595,0.0035921685449238905
DC,BSG,SLC16A1,Endo,0.09508928571428577,0.2603457167115356,0.031343164526189904,0.00744797371303399,0.011892963190014759,-0.0298328127551864,0.098362855787881,0.002391092418113732
DC,SPP1,CD44,Endo,0.025446428571428592,0.05699497589468532,-0.0025573455622602825,0.1112814895947426,0.17901062130510692,0.014741051149871606,0.12690818519334687,0.0016643967669841447
DC,LRPAP1,LDLR,Endo,-0.050446428571428614,-0.057691144497055036,-0.03936284640652914,0.0683461117196057,0.11208178023331516,0.0844074995144834,0.0431092614540346,0.0015945891911608515
DC,COL1A2,ITGB1,Endo,0.1776785714285714,0.3529256500012826,0.04666505694897674,-0.10383351588170864,-0.2252321788485689,-0.06256110554823749,0.3185247918482367,0.0013523519110538106
DC,APP,CAV1,Endo,-0.03705357142857141,-0.03756796501326309,-0.017062230313771482,0.08959474260679079,0.1701085858544551,0.0529206706560188,0.02952100828482218,-0.0003396005861599216
DC,B2M,HLA-F,Endo,0.0,0.005673536569615889,0.014404481417305132,0.06374589266155528,0.09391822845065867,-0.02148222997599292,0.18634369836400788,-0.000535868008016898
DC,TIMP1,CD63,Endo,0.023660714285714257,0.09151403610935094,0.017478049174725202,0.047973713033954035,0.09283571096077936,-0.02649512458934961,0.29010540212598235,-0.0012221466362903196
DC,HBEGF,CD44,Endo,-0.07142857142857151,-0.1472037727199227,-0.0547244298538917,0.1112814895947426,0.17901062130510692,0.014741051149871606,0.005698467482495306,-0.0021221664313086173
DC,GNAI2,TBXA2R,Endo,-0.04062500000000002,-0.04485494794880407,0.027183277085009425,0.04972617743702082,0.09784466548770826,-0.16123161027640742,0.09723049995043076,-0.002770363366249209
DC,TGFB1,ENG,Endo,0.12321428571428572,0.22017126602729675,-0.015235113159621894,0.13209200438116098,0.23722463311840825,0.01401086328439993,0.4721025113854228,-0.003940240208820646
DC,APP,NCSTN,Endo,-0.03705357142857141,-0.03756796501326309,-0.017062230313771482,0.037677984665936415,0.07348150330908071,-0.025642534051032503,0.02173344607783784,-0.00476971666048641
DC,C3,CD46,Endo,0.1379464285714286,0.2775140823718412,0.00850257108656702,-0.11171960569550943,-0.2269728099463285,-0.043804607837579314,0.0975734855981017,-0.005648136615329698
DC,LGALS3BP,ITGB1,Endo,0.05982142857142861,0.12693285290922435,-0.0173986488992407,-0.10383351588170864,-0.2252321788485689,-0.06256110554823749,0.06411860004967951,-0.008156096070321882
DC,C3,NRP1,Endo,0.1379464285714286,0.2775140823718412,0.00850257108656702,0.07031763417305581,0.09238553478409528,-0.07925593396723958,0.3233435946035535,-0.010042795558212608
DC,YBX1,NOTCH1,Endo,0.07857142857142863,0.19121182508960174,0.026981487035003776,0.008324205914567395,-0.012943558932484556,-0.1484755032523964,0.08397223953024346,-0.010245523810668192
DC,TGFB1,TGFBR2,Endo,0.12321428571428572,0.22017126602729675,-0.015235113159621894,-0.0015334063526833974,-0.032363297159402116,-0.08290823954293752,0.23656092360887715,-0.017646553805890947
DC,TGFB1,ACVRL1,Endo,0.12321428571428572,0.22017126602729675,-0.015235113159621894,-0.056955093099671505,-0.08085170598999969,-0.06630592776113342,0.14129781092362034,-0.02024861009832384
DC,ANXA1,DYSF,Endo,-0.03125,0.0249879575068912,-0.0020595786084734173,0.032639649507119395,0.08387793965626343,-0.2027695009506597,0.13213265660710172,-0.03417470277163971
DC,C1QA,CD93,Endo,0.07276785714285722,0.14490783818135922,-0.06239977008214809,-0.09813800657174154,-0.1693890503727844,0.0005415487672374429,0.028653661576026,-0.039371394627793516
DC,SERPINF1,PLXDC1,Endo,0.04017857142857151,0.08234210811389686,-0.07559572130179251,0.03789704271631977,0.08833512016479944,-0.07941518072086451,0.10268082692893904,-0.03946834469577068
