Sending cluster,Ligand symbol,Receptor symbol,Target cluster,Delta ligand detection rate,Delta ligand average expression value,Delta ligand derived specificity of average expression value,Delta receptor detection rate,Delta receptor average expression value,Delta receptor derived specificity of average expression value,Edge delta average expression weight,Edge delta average expression derived specificity
DC,OSM,LIFR,Endo,0.2571428571428571,0.4651341625420805,0.3280305694076585,0.2168674698795181,0.3576535566376863,0.71826528507466,0.1663568875468668,0.2356129704487949
DC,SEMA4A,PLXND1,Endo,0.2857142857142857,0.491669415191563,0.2685730650957585,0.6265060240963856,1.0223317378420558,0.5056318652780514,0.5026492476765779,0.1357990998678119
DC,ALCAM,NRP1,Endo,0.3214285714285715,0.5532049022444891,0.3015267232194364,0.6024096385542169,0.9441014194169356,0.4042159184942882,0.5222815334374293,0.1218819013767175
DC,FAM3C,LIFR,Endo,0.2642857142857143,0.4796094824502974,0.1279346355636113,0.2168674698795181,0.3576535566376863,0.71826528507466,0.1715340371955088,0.09189100748402002
DC,ADAM17,NOTCH1,Endo,0.25,0.4486849056247482,0.1556590484009655,0.3734939759036144,0.5702835496842245,0.5850246121222258,0.2558776206694127,0.0910643744140896
DC,IL1B,IL1R1,Endo,0.2928571428571429,0.5061434271128906,0.3050753258811161,0.2891566265060241,0.4422319146455701,0.2899433653684491,0.2238327768574042,0.0884545666768471
DC,TGFB1,TGFBR3,Endo,0.3142857142857143,0.5838727800174973,0.163460441479701,0.4216867469879518,0.6575111855438037,0.5137873096656477,0.3839028837960612,0.0839839004646146
DC,PTGS2,CAV1,Endo,0.25,0.4548527906645314,0.3243693581184185,0.7831325301204819,1.245399841927996,0.2529909828201078,0.5664735935941154,0.08206252270710622
DC,TFF3,ACKR3,Endo,0.4071428571428571,0.7520319288036729,0.1727899007171143,0.3012048192771085,0.4592867378863493,0.46060443524521,0.3453982913666182,0.07958779463588234
DC,F13A1,ITGB1,Endo,0.2428571428571429,0.433330409446634,0.3607912852345702,0.8674698795180723,1.396697949948097,0.2096799728531574,0.6052316945242834,0.07565070689364048
DC,ADAM17,ITGA5,Endo,0.25,0.4486849056247482,0.1556590484009655,0.7228915662650602,1.182096860140334,0.4809201196231258,0.5303890181313771,0.07485956817741425
DC,IL1RN,IL1R1,Endo,0.2714285714285714,0.5115292528480857,0.2503165597650212,0.2891566265060241,0.4422319146455701,0.2899433653684491,0.2262145608842269,0.07257762574572274
DC,SEMA4A,PLXNB2,Endo,0.2857142857142857,0.491669415191563,0.2685730650957585,0.3855421686746988,0.5533522983030206,0.2377221713677547,0.2720664009015535,0.06384577220545704
DC,PLAU,IGF2R,Endo,0.2928571428571429,0.509524094915628,0.1756915231960972,0.2530120481927711,0.3309305542970036,0.2667629858274541,0.1686170911581079,0.0468679953123643
DC,CD14,ITGB1,Endo,0.2571428571428571,0.4517055883714555,0.2060807056355694,0.8674698795180723,1.396697949948097,0.2096799728531574,0.6308962692585109,0.04321099676322571
DC,MDK,ITGA6,Endo,0.2785714285714286,0.5066513036838922,0.1088260553652498,0.6506024096385542,0.992751058598277,0.3862954274279932,0.5029786180723811,0.042039007572621634
DC,GNAI2,IGF1R,Endo,0.65,1.1759002495214042,0.14109342042729098,0.2048192771084337,0.2757371793131788,0.2757540602352876,0.3242394179566951,0.03890708355530995
DC,ADAM17,ITGB1,Endo,0.25,0.4486849056247482,0.1556590484009655,0.8674698795180723,1.396697949948097,0.2096799728531574,0.6266772878587414,0.03263858504306276
DC,GRN,TNFRSF1B,Endo,0.8071428571428572,1.492776463061245,0.2240031793870295,0.2530120481927711,0.3903678179381269,0.1348449975519579,0.5827318905546132,0.03020570817607478
DC,GPI,AMFR,Endo,0.2357142857142857,0.4175029503382006,0.1379878800451018,0.2289156626506024,0.3178939050389528,0.2026744760042671,0.1327216432482946,0.02796662128308068
DC,TGFB1,SDC2,Endo,0.3142857142857143,0.5838727800174973,0.163460441479701,0.2771084337349398,0.3607032130536721,0.1503994549030349,0.2106047877668912,0.02458436129675645
DC,COL3A1,DDR2,Endo,0.2428571428571429,0.4608304462919729,0.1029452777451252,0.2168674698795181,0.2733041391029546,0.22216352738868606,0.12594686839625802,0.02287068603186501
DC,MDK,ITGB1,Endo,0.2785714285714286,0.5066513036838922,0.1088260553652498,0.8674698795180723,1.396697949948097,0.2096799728531574,0.7076388371938231,0.022818644334701783
DC,TFF2,CXCR4,Endo,0.4428571428571428,0.8270574115642864,0.1972877688845588,0.4819277108433735,0.7100520441655773,0.1126063802273958,0.5872538057235127,0.022215861517229214
DC,PLAU,PLAUR,Endo,0.2928571428571429,0.509524094915628,0.1756915231960972,0.4457831325301205,0.6742727641891078,0.1210120272185566,0.3435582198997138,0.02126078738707578
DC,TFF3,CXCR4,Endo,0.4071428571428571,0.7520319288036729,0.1727899007171143,0.4819277108433735,0.7100520441655773,0.1126063802273958,0.5339818083248298,0.01945724525960535
DC,TNFSF12,TNFRSF12A,Endo,0.2785714285714286,0.473660397688853,0.1077473739165263,0.2650602409638554,0.372499649345756,0.1027462747369043,0.1764383320480691,0.01107064128260737
