Sending cluster,Ligand symbol,Receptor symbol,Target cluster,Delta ligand detection rate,Delta ligand average expression value,Delta ligand derived specificity of average expression value,Delta receptor detection rate,Delta receptor average expression value,Delta receptor derived specificity of average expression value,Edge delta average expression weight,Edge delta average expression derived specificity
DC,COL1A1,ITGA11,CAF,0.453125,0.8502124870662885,0.123794542344456,0.2449567723342939,0.3730145633327295,0.9240019644890308,0.3171416396030656,0.1143864003192979
DC,COL1A1,DDR2,CAF,0.453125,0.8502124870662885,0.123794542344456,0.4985590778097982,0.8144618770626862,0.6225394867498398,0.6924656581181442,0.07706699085354897
DC,FN1,SDC2,CAF,0.359375,0.6871192575508789,0.09275401974712852,0.6455331412103746,1.053797040871239,0.4503345577753847,0.7240842403327592,0.04177034046471242
DC,SLPI,PLSCR4,CAF,0.21875,0.3875476866315591,0.08811161229365028,0.2593659942363112,0.4079226029984732,0.4506740711011527,0.1580894611167822,0.03970961902366574
DC,THBS1,LRP1,CAF,0.203125,0.3925218010141975,0.1171672259065374,0.5936599423631124,0.9862599339823792,0.3321844077281599,0.387128525554907,0.03892112554291464
DC,GAS6,AXL,CAF,0.40625,0.7336005335522329,0.1733216876336135,0.5302593659942363,0.8731185126236648,0.2113963629059304,0.6405202067150525,0.03663957437846367
DC,LTB,CD40,CAF,0.359375,0.6623058393288923,0.2547016874651792,0.2247838616714697,0.3539770898777352,0.1256250779491591,0.2344410936146722,0.03199691934159549
DC,THBS1,SDC1,CAF,0.203125,0.3925218010141975,0.1171672259065374,0.3342939481268011,0.5322372438844363,0.2247209224111093,0.2089147215363516,0.02632992708206791
DC,COL1A1,ITGB1,CAF,0.453125,0.8502124870662885,0.123794542344456,0.8876080691642652,1.549443807201967,0.1945873481682883,1.3173564728906442,0.02408885171251457
DC,THBS1,ITGB1,CAF,0.203125,0.3925218010141975,0.1171672259065374,0.8876080691642652,1.549443807201967,0.1945873481682883,0.6081904737732112,0.02279925978138788
DC,PTDSS1,JMJD6,CAF,0.203125,0.3882870855392416,0.1765520696676016,0.2593659942363112,0.4061067256282926,0.1241189280280885,0.1576859969120942,0.02191345362828311
DC,FN1,ITGAV,CAF,0.359375,0.6871192575508789,0.09275401974712852,0.4409221902017291,0.6819832637446425,0.2051133632465049,0.468603833846344,0.01902508894496626
DC,FN1,ITGB1,CAF,0.359375,0.6871192575508789,0.09275401974712852,0.8876080691642652,1.549443807201967,0.1945873481682883,1.064652678421423,0.018048758734542786
DC,COL1A1,ITGA5,CAF,0.453125,0.8502124870662885,0.123794542344456,0.2046109510086455,0.3108369562929895,0.1036842660855985,0.2642774616819779,0.01283554626838746
DC,THBS1,CD47,CAF,0.203125,0.3925218010141975,0.1171672259065374,0.4005763688760807,0.6478877445965551,0.1045079020283634,0.2543100643640662,0.01224490096597553
DC,COL1A1,CD44,CAF,0.453125,0.8502124870662885,0.123794542344456,0.4524495677233429,0.7413415764496286,0.09330578736522886,0.6302978654788818,0.01155074724496763
DC,APP,TNFRSF21,CAF,0.234375,0.4485849176312958,0.07515002702581676,0.2017291066282421,0.3368034663836114,0.152032519696609,0.1510849552256272,0.011425247964003179
DC,SLPI,PLSCR1,CAF,0.21875,0.3875476866315591,0.08811161229365028,0.4236311239193083,0.660635289825353,0.1161120863375873,0.2560276782789851,0.010230823133984341
DC,FN1,PLAUR,CAF,0.359375,0.6871192575508789,0.09275401974712852,0.4409221902017291,0.6970623624944459,0.1059838947909294,0.4789649729838452,0.009830432270315458
DC,FN1,ITGA5,CAF,0.359375,0.6871192575508789,0.09275401974712852,0.2046109510086455,0.3108369562929895,0.1036842660855985,0.2135820586274139,0.009617132463970128
DC,FN1,CD44,CAF,0.359375,0.6871192575508789,0.09275401974712852,0.4524495677233429,0.7413415764496286,0.09330578736522886,0.5093900736016669,0.008654486843795812
