Sending cluster,Ligand symbol,Receptor symbol,Target cluster,Delta ligand detection rate,Delta ligand average expression value,Delta ligand derived specificity of average expression value,Delta receptor detection rate,Delta receptor average expression value,Delta receptor derived specificity of average expression value,Edge delta average expression weight,Edge delta average expression derived specificity
DC,SELPLG,SELP,Endo,0.28125,0.4910922426637913,0.2478101224638198,0.2727272727272727,0.5063144764694949,0.8681582700094193,0.2486471117425476,0.2151384072090121
DC,INS,INSR,Endo,0.359375,0.6591842268543464,0.1956321718875595,0.7090909090909091,1.099684081139991,0.4472482255935052,0.7248944008102977,0.08749614174571459
DC,COL1A1,CD93,Endo,0.453125,0.8502124870662885,0.123794542344456,0.7090909090909091,1.1265277388596178,0.6333699982776728,0.9577879506049984,0.07840774907149341
DC,COL1A1,CD36,Endo,0.453125,0.8502124870662885,0.123794542344456,0.3454545454545455,0.5192459493724865,0.4195440653800014,0.4414693900150778,0.05193726556704981
DC,THBS1,CD36,Endo,0.203125,0.3925218010141975,0.1171672259065374,0.3454545454545455,0.5192459493724865,0.4195440653800014,0.2038153552170152,0.04915681428612573
DC,COL1A1,ITGA5,Endo,0.453125,0.8502124870662885,0.123794542344456,0.6727272727272727,1.05955833805485,0.3534313614644389,0.9008497297894376,0.04375287364266823
DC,THBS1,ITGA6,Endo,0.203125,0.3925218010141975,0.1171672259065374,0.5636363636363636,0.8728493280316137,0.3020488558034585,0.3426123902530011,0.03539022652273497
DC,COL1A1,ITGA2,Endo,0.453125,0.8502124870662885,0.123794542344456,0.3454545454545455,0.5383477666083736,0.2694267479736337,0.4577099935546871,0.03335356096075108
DC,FN1,ITGA5,Endo,0.359375,0.6871192575508789,0.09275401974712852,0.6727272727272727,1.05955833805485,0.3534313614644389,0.7280429385760919,0.03278217948052708
DC,PTDSS1,JMJD6,Endo,0.203125,0.3882870855392416,0.1765520696676016,0.4,0.6067123635693469,0.185430290697872,0.2355785754109664,0.032738101601774316
DC,CALR,ITGA3,Endo,0.8125,1.546076375063397,0.1535567800043463,0.3636363636363636,0.5436032599780096,0.1722261647026846,0.8404521576594464,0.02644649528424246
DC,FN1,ITGA2,Endo,0.359375,0.6871192575508789,0.09275401974712852,0.3454545454545455,0.5383477666083736,0.2694267479736337,0.3699091176961195,0.02499041390195104
DC,THBS1,ITGA3,Endo,0.203125,0.3925218010141975,0.1171672259065374,0.3636363636363636,0.5436032599780096,0.1722261647026846,0.2133761306437574,0.020179261946735968
DC,FN1,NT5E,Endo,0.359375,0.6871192575508789,0.09275401974712852,0.3090909090909091,0.463938788177318,0.2116204198831566,0.3187812756814532,0.01962864460473794
DC,COL1A1,ITGB1,Endo,0.453125,0.8502124870662885,0.123794542344456,0.7636363636363637,1.171465771099528,0.1471188673049199,0.995994826759557,0.01821251284824731
DC,THBS1,ITGB1,Endo,0.203125,0.3925218010141975,0.1171672259065374,0.7636363636363637,1.171465771099528,0.1471188673049199,0.4598258542984722,0.01723750956062945
DC,GAS6,AXL,Endo,0.40625,0.7336005335522329,0.1733216876336135,0.2727272727272727,0.3862922284326752,0.09352770663871164,0.2833841848852916,0.01621037995512302
DC,FN1,ITGAV,Endo,0.359375,0.6871192575508789,0.09275401974712852,0.3636363636363636,0.5118900670127351,0.1539561142321151,0.3517295227934602,0.014280048459676781
DC,TIMP2,ITGA3,Endo,0.265625,0.4722827540716234,0.08093744926561168,0.3636363636363636,0.5436032599780096,0.1722261647026846,0.2567344447447271,0.013939546467834421
DC,FN1,ITGB1,Endo,0.359375,0.6871192575508789,0.09275401974712852,0.7636363636363637,1.171465771099528,0.1471188673049199,0.8049366908841753,0.01364586632317572
DC,SLPI,PLSCR1,Endo,0.21875,0.3875476866315591,0.08811161229365028,0.5636363636363636,0.8718696405336239,0.1532382610131589,0.3378910622330949,0.01350207024294465
DC,THBS1,CD47,Endo,0.203125,0.3925218010141975,0.1171672259065374,0.4363636363636363,0.6477376089236319,0.1044836843080442,0.2542511328393339,0.012242063442867959
DC,COL1A1,CD44,Endo,0.453125,0.8502124870662885,0.123794542344456,0.4727272727272727,0.6773351101845003,0.08524988719578849,0.5758787686072826,0.01055347077031914
DC,FN1,PLAUR,Endo,0.359375,0.6871192575508789,0.09275401974712852,0.3818181818181818,0.5799747651216477,0.08818147097783734,0.3985118300086319,0.008179185900409164
DC,FN1,CD44,Endo,0.359375,0.6871192575508789,0.09275401974712852,0.4727272727272727,0.6773351101845003,0.08524988719578849,0.4654099980231166,0.007907269720398645
