Sending cluster,Ligand symbol,Receptor symbol,Target cluster,Delta ligand detection rate,Delta ligand average expression value,Delta ligand derived specificity of average expression value,Delta receptor detection rate,Delta receptor average expression value,Delta receptor derived specificity of average expression value,Edge delta average expression weight,Edge delta average expression derived specificity
DC,COL1A2,ITGB1,ETC,0.1776785714285714,0.3529256500012826,0.04666505694897674,0.02079519875764213,0.23660432062935602,0.005096849212556903,0.5372441466832216,0.0077145716499364215
DC,COL1A2,CD44,ETC,0.1776785714285714,0.3529256500012826,0.04666505694897674,-0.011425656148297936,0.09708542640799822,-0.0009867044946643977,0.3733465737239756,0.00544532513749328
DC,LGALS9,CD44,ETC,-0.04508928571428572,-0.06425796182434551,0.026822318577049087,-0.011425656148297936,0.09708542640799822,-0.0009867044946643977,0.015323456416078353,0.0030369400090834303
DC,VIM,CD44,ETC,0.0031250000000000444,0.04178253684532862,0.015798742734139587,-0.011425656148297936,0.09708542640799822,-0.0009867044946643977,0.21425914911972302,0.0017226928477047931
DC,LGALS1,ITGB1,ETC,-0.04508928571428561,-0.055502320580745,-0.0018402106838009968,0.02079519875764213,0.23660432062935602,0.005096849212556903,0.35031333561811984,0.0005126794131435804
DC,TIMP1,CD63,ETC,0.023660714285714257,0.09151403610935094,0.017478049174725202,-0.03911521243703431,0.20645469826485274,-0.016302361502153414,0.4787086733896979,0.00038554846879253896
DC,SPP1,ITGB1,ETC,0.025446428571428592,0.05699497589468532,-0.0025573455622602825,0.02079519875764213,0.23660432062935602,0.005096849212556903,0.1873726563835781,0.0002526987499743803
DC,SPP1,CD44,ETC,0.025446428571428592,0.05699497589468532,-0.0025573455622602825,-0.011425656148297936,0.09708542640799822,-0.0009867044946643977,0.1015765693837003,-0.00042918124967845916
DC,TIMP2,ITGB1,ETC,0.03705357142857141,0.06688571207847233,-0.00595622519182927,0.02079519875764213,0.23660432062935602,0.005096849212556903,0.17883962576590368,-0.0004844597069459302
DC,B2M,HLA-F,ETC,0.0,0.005673536569615889,0.014404481417305132,0.03603875080240293,0.05396145059582047,-0.01949525093959741,0.10786057166808516,-0.0009065546066927797
DC,LGALS3BP,ITGB1,ETC,0.05982142857142861,0.12693285290922435,-0.0173986488992407,0.02079519875764213,0.23660432062935602,0.005096849212556903,0.24621315769776156,-0.002252910531585169
DC,HLA-A,APLP2,ETC,0.050000000000000044,0.12825257347291075,-0.002207713575624604,-0.11444227044270217,-0.016831354760513898,-0.01778886513711081,0.12900828732604808,-0.0033066213940184976
DC,SPP1,ITGAV,ETC,0.025446428571428592,0.05699497589468532,-0.0025573455622602825,-0.09491129418822059,-0.06298243053978603,-0.03399127027936441,0.005797936596746711,-0.004838145411624428
DC,CALR,ITGAV,ETC,0.09107142857142858,0.21819514149324304,-0.011215347029797209,-0.09491129418822059,-0.06298243053978603,-0.03399127027936441,0.057502919187097164,-0.007782669542949031
DC,TGFB1,ITGB6,ETC,0.12321428571428572,0.22017126602729675,-0.015235113159621894,-0.04553303376959755,0.037752486728106605,0.020276032039582725,0.18058704326749486,-0.008445633197377192
DC,TGFB1,ITGAV,ETC,0.12321428571428572,0.22017126602729675,-0.015235113159621894,-0.09491129418822059,-0.06298243053978603,-0.03399127027936441,0.10564060511018802,-0.00852009688257337
DC,GRN,TNFRSF1A,ETC,-0.04151785714285716,-0.05770085315641005,-0.0563295156832675,0.05287799832371387,0.10876200530652393,-0.02745180154895596,0.12102486669278902,-0.013955441222192295
DC,TGFB1,TGFBR2,ETC,0.12321428571428572,0.22017126602729675,-0.015235113159621894,-0.11778012619799794,-0.15382382436591435,-0.07741810617814887,0.02182682117043949,-0.014444113657756098
DC,C3,CD46,ETC,0.1379464285714286,0.2775140823718412,0.00850257108656702,-0.3121858715426598,-0.4694957449354004,-0.10040710281428793,0.019667011489301167,-0.01467163294606207
DC,COL1A2,ITGA2,ETC,0.1776785714285714,0.3529256500012826,0.04666505694897674,-0.177519544992025,-0.2406043476709766,-0.33198357146107005,0.07981203899059675,-0.017263713826513746
DC,TGFB1,ITGB8,ETC,0.12321428571428572,0.22017126602729675,-0.015235113159621894,-0.044756560081403496,-0.07611075064071526,-0.11894018637690484,0.062099970261903836,-0.02707397047205974
DC,TIMP2,ITGA3,ETC,0.03705357142857141,0.06688571207847233,-0.00595622519182927,0.029754780078544374,0.1210608692558317,-0.32719912738347096,0.11335543541452475,-0.03024502492051187
DC,CALR,ITGA3,ETC,0.09107142857142858,0.21819514149324304,-0.011215347029797209,0.029754780078544374,0.1210608692558317,-0.32719912738347096,0.3704417744489317,-0.057328030216668914
