LR,Pval_PAAD-US,Pval_PACA-AU,Pval_PACA-CA,HR_PAAD-US,HR_PACA-AU,HR_PACA-CA,meta_Pval,adjPval,annot,HR_geometric_mean,HR_mean
NDP->FZD4,0.06434478226386109,0.08514727807979927,0.5194300680838444,1.4250950360713237,1.673731537313678,0.9298105452098596,0.04988562738889443,0.1507347273428266,2 The others,1.3040914013363731,1.3428790395316204
ANXA1->FPR2,0.06468386717544505,0.06030380081246556,0.11270873103699142,0.5692808501435451,0.5440500327854466,0.7612382677314784,0.002238291043838643,0.03143976455943227,"0 HR<1, q<0.1",0.6177726481501971,0.62485638355349
HAVCR1->HAVCR1,0.06488550351701816,0.4471087232316874,0.5282622988030492,0.6256886652231842,0.8231420198044903,0.775690777461169,0.18758347695523622,0.2616015788315778,2 The others,0.7365019412290916,0.741507154162948
FAM3C->LIFR,0.06536991892238664,0.9736944374262144,0.1494517756614374,0.6780084290335,1.0556208715707414,0.7988115055231678,0.276460715721695,0.3077216347176608,2 The others,0.8299701203467595,0.844146935375803
NGF->NGFR,0.06543727362810636,0.028420988576931094,0.303696251208329,1.6116631786045523,1.8434805113657065,0.827032266823695,0.010472221383165172,0.07812762380223558,2 The others,1.3494136413493845,1.4273919855979846
NTF3->NGFR,0.06543727362810636,0.028420988576931094,0.775795448397878,1.6116631786045523,1.8434805113657065,0.9303015706273721,0.10961949893436311,0.20958386485748962,2 The others,1.4033915682380806,1.461815086865877
APOB->OLR1,0.06544689029125228,0.3692836497470583,0.3697939699885038,1.6353534449896854,0.8944460023840073,0.7830807361371648,0.08678938045532517,0.19594030768760867,2 The others,1.046302908699145,1.104293394503619
RAET1G->KLRK1,0.06571693655242539,0.5108309802401995,0.05116282892480706,1.6452480939213117,0.8411921515692066,0.7075155781620396,0.0412218463039095,0.13921826826692862,2 The others,0.9930113329379628,1.0646519412175193
SERPINF1->PLXDC2,0.06617300745484866,0.026772515338538305,0.967752952115846,1.5864802892005947,1.7017490823742358,0.9430765823378604,0.1987835126541437,0.26436252211519795,2 The others,1.3655021520083264,1.410435317970897
PPBP->CXCR2,0.06617623401806871,0.07000919351866697,0.5191100941424092,1.6218864309937417,0.6257651020230708,1.023875372965703,0.046898650866743774,0.14605202166908565,2 The others,1.0128838013815291,1.0905089686608385
BMP6->HJV,0.06628991991637856,0.3572746502498465,0.6848593413754291,1.742796663351541,1.2072471037713277,1.0104437504512758,0.2263316267971683,0.27494262934702157,2 The others,1.2858343144032978,1.3201625058580482
ICAM3->ITGAD,0.06640648877254918,0.03302199252773008,0.5580440536437605,1.5813937357654808,1.8430871289107111,1.2299129074791042,0.04736762348614154,0.14683424633239398,2 The others,1.5304532920722393,1.551464590718432
COL2A1->ITGA10,0.06663689242298321,0.10901744206397057,0.2456957990601455,1.8827243313007975,0.6025929264443344,1.233089301008573,0.012467464989763321,0.08476584921608861,2 The others,1.118411862336324,1.2394688529179019
SPP1->ITGA4,0.06673416046472824,0.18071854928887598,0.13281217930824807,0.5769884416487268,0.5948574243499121,0.6842542806094475,0.00916447165827765,0.07214345076439485,"0 HR<1, q<0.1",0.6169725483253252,0.618700048869362
IFNG->IFNGR2,0.06677836525962833,0.01257225305164733,0.7497780142959118,1.7414725997775722,1.8609023761541827,1.0531095641818393,0.09499800582628058,0.20392942826681992,2 The others,1.5055826371723993,1.5518281800378648
NPFF->NPFFR1,0.067083069978358,0.09942842765876625,0.34221976632236206,1.8127622253612243,0.6106520282325081,1.2228257647650242,0.021943911008793154,0.10810641211701258,2 The others,1.1061985268316883,1.215413339452919
MYOC->FZD10,0.06721593976926454,0.10811028020483304,0.3482330335855294,1.659282234984801,1.7450635911294097,1.2173521103776215,0.023919179017202963,0.10810641211701258,2 The others,1.5218875981389417,1.540565978830611
DKK1->LRP4,0.0674892489287402,0.09299423901471437,0.05784052789283178,0.5949666172408542,0.6097875323556889,0.6857597171940262,0.001734416046807282,0.026798287436583097,"0 HR<1, q<0.1",0.6289474633254948,0.6301712889301897
LPL->SDC1,0.06768746768521794,0.4687832162330946,0.19999887904255453,0.618957009991963,1.2378781796745038,0.706171766375856,0.06657530401283691,0.17624134179332637,2 The others,0.8148598402999956,0.8543356520141075
TGFB1->ACVRL1,0.06806811883815989,0.6077187709037468,0.8141258048594054,1.6798612581527996,0.7797837186405474,1.1079176766139451,0.49243486309130147,0.3962674847356851,2 The others,1.1321875015802365,1.1891875511357641
FGF2->SDC1,0.06810742708868389,0.36952115831536614,0.4187796460284009,0.5990290338978769,1.301231538265294,0.8226753640051181,0.10468663693889191,0.20877239098523653,2 The others,0.8623369228228553,0.9076453120560964
ANGPT1->TEK,0.06842360207167975,0.001630757649183634,0.04440658923468499,1.5616703836073162,3.1106075815499588,1.3993250035406304,2.499313736509854e-4,0.006973136232022458,"1 HR>1, q<0.1",1.8943100566463993,2.023867656232635
PIP->CD4,0.06855488398141285,0.8713141895595917,0.3507732187133421,1.6116399949568183,1.0232615850203384,1.1874768163331142,0.34604048064728105,0.33623560084188675,2 The others,1.251103623896462,1.2741261321034236
TGFB3->ENG,0.06885935062904647,0.2814233508138346,0.49117350607574617,1.2955859414517106,1.3710386054211379,1.157651973907482,0.09929864115417117,0.20398565187796838,2 The others,1.27164135275686,1.27475884026011
CYTL1->CCR2,0.06920428203661322,0.4975928654394798,0.27942496179384846,1.615320680142372,1.1554592876232848,1.3366940097504532,0.10099546044860819,0.20461288723048868,2 The others,1.3562772205569498,1.36915799250537
APOE->LRP8,0.07010719914355312,0.8269234327881494,0.5031413126784521,1.6263011821380744,1.180199238198183,1.1342571116309381,0.4254605752996481,0.36943936793525506,2 The others,1.2960525359993118,1.313585843989065
CD22->PTPRC,0.07030101667007871,0.4828855145246532,0.5592263748472643,1.5182895724250725,0.8344733384437866,1.2610468857815549,0.22871794246484162,0.2761439547897742,2 The others,1.1690491476150693,1.204603265550138
PTPRC->CD22,0.07030101667007871,0.4828855145246532,0.5592263748472643,1.5182895724250725,0.8344733384437866,1.2610468857815549,0.22871794246484162,0.2761439547897742,2 The others,1.1690491476150693,1.204603265550138
FGF3->FGFR4,0.07099158224014279,0.09896760219448131,0.01239074510814453,1.9230381879633356,1.8930173251086024,1.5400180214381516,0.0010105680165745125,0.01804778104824721,"1 HR>1, q<0.1",1.7764627285207033,1.7853578448366967
ICAM4->ITGA2B,0.07135535358715117,0.08543772511273018,0.4734028184581114,1.669806453808492,0.5887839770245167,0.9402551993576598,0.04171338788060101,0.13921826826692862,2 The others,0.9741427901159156,1.066281876730223
ICAM2->ITGB2,0.07136724202352718,0.2838421157835409,0.048158391600261696,1.6671548916873726,1.417425262562375,0.675736269905482,0.010938361332487993,0.07980198637244239,2 The others,1.1688293721523266,1.2534388080517433
FGF2->FGFRL1,0.07157781489786708,0.9212788638882139,0.12186447379308163,0.634424219202977,1.0087342620743578,0.7023690003318612,0.23010443486990156,0.2761613504925177,2 The others,0.7660209024825815,0.7818424938697319
ICAM3->CLEC4M,0.07174520546132745,0.16191298347863137,0.8114433886258438,1.526347174089937,1.3482098142683963,1.1069565789690807,0.19020395043979985,0.26246139431747745,2 The others,1.315771471037065,1.327171189109138
DLL3->NOTCH4,0.0718935095723392,0.12427553411325332,0.37231385355423563,1.5394976551134039,0.6308956925226162,1.1214447262574296,0.030619702030872976,0.12434651000461945,2 The others,1.0288960240323446,1.0972793579644833
ADAM17->ITGB1,0.07189550704290681,0.071765287926429,0.19440201313386885,0.6066368559520053,0.5889061874140357,0.7364932668239771,0.006439333724526857,0.0592694160253081,"0 HR<1, q<0.1",0.6407882851624255,0.6440121033966727
FGB->ITGB1,0.07189550704290681,0.05098670901380298,0.34204861708575707,0.6066368559520053,0.5725503676521404,0.8189374528142646,0.016749960810352387,0.09589601853653928,"0 HR<1, q<0.1",0.6576544167148807,0.6660415588061367
TGFB3->TGFBR2,0.07198406166551241,0.6591266555167827,0.5323455395121245,1.4714004115775903,1.084735313417037,0.8982549115459252,0.3270039653432168,0.33030428223506547,2 The others,1.1275905240001083,1.1514635455135174
IAPP->RAMP2,0.07254274122938975,0.9672013400818373,0.21387221452653082,1.5816744779397751,1.045742563603986,1.1794989039808887,0.32019779035653695,0.3287865569650733,2 The others,1.2495293965113488,1.26897198184155
CD70->CD27,0.073618597796683,0.9729618877733773,0.2933269530088105,1.558857504502927,0.8728849610296757,1.2388704831179609,0.3812982832109504,0.3514759873828487,2 The others,1.1901355964518041,1.223537649550188
EFNA2->EPHA5,0.07389419834249944,0.3740637612709289,0.808724910033596,1.9549950622506909,1.4015275611554892,1.0000890886080445,0.3223138719150261,0.3287865569650733,2 The others,1.3993574538866833,1.4522039040047414
SPP1->ITGA9,0.07397907660918424,0.18071854928887598,0.13281217930824807,0.5651380139402464,0.5948574243499121,0.6842542806094475,0.00969832732096588,0.07486834044400889,"0 HR<1, q<0.1",0.6127194172380308,0.6147499062998687
SPP1->ITGB3,0.07397907660918424,0.18071854928887598,0.13281217930824807,0.5651380139402464,0.5948574243499121,0.6842542806094475,0.00969832732096588,0.07486834044400889,"0 HR<1, q<0.1",0.6127194172380308,0.6147499062998687
ACE->BDKRB2,0.07460749125397392,0.027936154948175695,0.33968671695240815,1.9131031285692415,1.7832312347795005,1.1260884615081406,0.014414328730215064,0.09031287030408178,"1 HR>1, q<0.1",1.5661722245596454,1.6074742749522943
CXCL12->CD4,0.07484205638316166,0.5016192836624191,0.3640452377236071,1.4217031633846542,1.3646556303265218,1.1771937554164742,0.13865459335864733,0.23633618267207313,2 The others,1.3169217898777503,1.32118418304255
FGG->ITGB1,0.07490755754052347,0.071765287926429,0.34204861708575707,0.6087087532817044,0.5889061874140357,0.8189374528142646,0.01945507838900188,0.10165542720045583,2 The others,0.6646129499229172,0.6721841311700016
BMP7->ACVR2A,0.07504654139595579,0.10884898037898572,0.6877744122588754,1.8131663766665107,1.5436489014140498,1.0906084614808247,0.11038370038690946,0.20958386485748962,2 The others,1.4506133923639601,1.482474579853795
BAG6->NCR3,0.07522237425892608,0.2667047821032542,0.27946274832400775,1.6639279742661217,1.2896242936213098,1.095372059825857,0.03998907233039114,0.13909642049218765,2 The others,1.3295962941116217,1.3496414425710963
NCR3LG1->NCR3,0.07522237425892608,0.30622323827049536,0.016615322074724048,1.6639279742661217,1.3556920392555225,1.620862717640924,0.01051229221478074,0.07812762380223558,"1 HR>1, q<0.1",1.5405670352283134,1.5468275770541895
FLT3LG->FLT3,0.07558040975143399,0.9461395067293565,0.3891082791440801,1.7668155155174827,0.932029656474366,0.907091914324035,0.4333574998764555,0.3715705026596711,2 The others,1.143117159028181,1.2019790287719612
PSAP->LRP1,0.07588077471641608,0.02098615755056432,0.1871252222847235,1.4955987144917995,2.03283065583947,1.1709560291949939,0.0038174009508346175,0.04268910668015828,"1 HR>1, q<0.1",1.5269294000297546,1.566461799842088
CCL7->CXCR3,0.0764818401807944,0.04420679066663569,0.877669936446389,1.6063620447313798,1.8731303466883096,1.068622733006652,0.16584729672715498,0.252682938516603,2 The others,1.4759736839542497,1.5160383748087805
OXT->AVPR1B,0.07657460509400082,0.966653583508965,0.33614976081791226,1.5442727874756754,0.9142126991202926,1.0858675081461084,0.4101184661078623,0.3635035219188497,2 The others,1.153053262124483,1.1814509982473587
NCAM1->ROBO1,0.07685512776884496,0.9020787032732754,0.822411552842656,1.5199219692239547,0.8365384554324858,1.0106139151112827,0.7168874095348721,0.4542185448047353,2 The others,1.0871700810635594,1.1223581132559077
NTF4->NGFR,0.07751617383700016,0.057327434733038585,0.0993815825222566,1.523785336687027,1.7645312629106031,0.7474003240714273,0.0021416552168184227,0.0312513490916087,2 The others,1.2619306142677509,1.3452389745563524
CCL18->PITPNM3,0.07811329308602566,0.4328449752272937,0.7809972302087281,1.48323269450338,1.2054091023966909,0.96049329422688,0.34696818694875975,0.33623560084188675,2 The others,1.1975105951050082,1.2163783637089836
CCL2->CCR1,0.07817778110243945,0.8537230990201365,0.3232743291848932,1.471490431585205,1.1754845316254827,1.1736647580846882,0.32127293922787864,0.3287865569650733,2 The others,1.266211173870124,1.2735465737651255
NTRK3->PTPRS,0.07867267490634,0.9842445337526207,0.17243635135986124,1.4633545936323973,1.1693427422506693,1.3534382528105058,0.3076935827066378,0.32482750688869083,2 The others,1.3230510919147134,1.3287118628978574
CORT->SSTR3,0.07964755060251105,0.7051365041612,0.1370931890305438,1.4511476116923203,1.0093983806950306,0.7290941238761262,0.13057740507000468,0.22876016291936788,2 The others,1.0221609004916825,1.0632133720878256
SEMA5A->MET,0.07986271904965403,0.2562669345621601,0.23997056843993247,0.568737082169716,0.6796705468177064,0.8345722834592543,0.0318671245286923,0.12608130460201014,2 The others,0.6858429064258643,0.6943266374822256
SERPINA1->LRP1,0.08026857679228572,0.44784605503970976,0.051919358568513596,1.5081307205114856,1.2681254055606959,1.2825965703136972,0.03252438418708957,0.12635470933753004,2 The others,1.348643265441021,1.352950898795293
ADCYAP1->VIPR1,0.08082414801995486,0.382899230980538,0.12659242285588213,1.521004046000722,1.1378487582707297,1.4274378561958363,0.03428482807227428,0.130234032873421,2 The others,1.351836099908753,1.3620968868224292
CXCL3->CXCR1,0.08087223245103248,0.7640388694674356,0.053649084888654164,1.8497062871916718,1.260672292890453,1.5124535224108746,0.12091780803732786,0.2204904891717468,2 The others,1.522167130055535,1.5409440341643332
AMH->EGFR,0.08101399436269807,0.1279061246071138,0.7664289782983226,0.6339239868032716,0.7291863549326069,0.9870782886544864,0.15464255221344086,0.24508409273857254,2 The others,0.7698553034992354,0.7833962101301216
BTC->EGFR,0.08101399436269807,0.17696919765445895,0.7809310460636513,0.6339239868032716,0.7729617376265061,1.0351876203744221,0.18686130182701594,0.2616015788315778,2 The others,0.7975135742181328,0.8140244482680666
EPGN->EGFR,0.08101399436269807,0.1279061246071138,0.6252013138044537,0.6339239868032716,0.7291863549326069,0.9607545321465366,0.09672452179671505,0.20398565187796838,2 The others,0.7629499579329662,0.7746216246274717
CD44->SELE,0.08150651442868817,0.6479964905023481,0.6760837680694729,0.6310134575914685,0.9438519423986503,1.0580309377687827,0.4294706084321191,0.37023463879150353,2 The others,0.8573278940142092,0.8776321125863005
SELE->CD44,0.08150651442868817,0.6479964905023481,0.6760837680694729,0.6310134575914685,0.9438519423986503,1.0580309377687827,0.4294706084321191,0.37023463879150353,2 The others,0.8573278940142092,0.8776321125863005
CXCL3->CXCR2,0.08169498684884957,0.7640388694674356,0.053649084888654164,1.8478191134344584,1.260672292890453,1.5124535224108746,0.12125026249154215,0.2204904891717468,2 The others,1.5216492872385634,1.540314976245262
INSL5->RXFP4,0.0819046371475709,0.8711443782423106,0.498665762186717,1.9149518652432103,0.8318829594125742,1.0318178563439522,0.46382360824753494,0.3850696730611803,2 The others,1.1801604142392064,1.259550893666579
BMP2->ENG,0.08204515368480103,0.7784432360188404,0.8196076368023558,1.438615436629358,0.9086567291471215,0.9681281221231283,0.6331249069606122,0.4304372005418303,2 The others,1.081664225533772,1.1051334292998691
RSPO2->LGR5,0.08204891435352446,0.01793354882906717,0.0013438886978219822,2.0649920765977052,2.044011747123516,1.6849360512087819,1.7338677542269826e-4,0.005531933406362242,"1 HR>1, q<0.1",1.9230698832924773,1.9313132916433344
CSH1->PRLR,0.08250372919998872,0.4111998858799941,0.07694856485862012,1.6850860625664115,1.3845868649322683,1.3042865772507524,0.030971567898780552,0.12477851402524621,2 The others,1.449122522019984,1.4579865015831441
GH1->PRLR,0.08250372919998872,0.4111998858799941,0.07694856485862012,1.6850860625664115,1.3845868649322683,1.3042865772507524,0.030971567898780552,0.12477851402524621,2 The others,1.449122522019984,1.4579865015831441
WNT1->RYK,0.08372275421140007,0.7439004203252667,2.7394478815645495e-4,0.6524094186418331,1.0175362117935929,0.5524986042949176,0.09457532970936872,0.20353361185485022,2 The others,0.7158143937982893,0.7408147449101145
WNT3A->RYK,0.08372275421140007,0.7341670311998105,1.5188141238287045e-4,0.6524094186418331,1.0527836414014962,0.5422454349732976,0.09123784617925526,0.1997781495045617,2 The others,0.7194794901862676,0.7491461650055423
IGFL2->IGFLR1,0.08375753495393601,0.46388470662193737,0.19037799590427673,0.6143742820978901,1.2142672293419448,0.7514295549256882,0.06699672326219684,0.17677579504095273,2 The others,0.8245402454643125,0.8600236887885077
SST->SSTR3,0.0838208826534883,0.8310826972843359,0.49739351335380877,1.4706497242721357,0.8330885080522576,0.86663188254181,0.4344476843701361,0.3717792243891317,2 The others,1.0201836302238445,1.0567900382887345
SST->SSTR4,0.0838208826534883,0.8310826972843359,0.5492543575253792,1.4706497242721357,0.8330885080522576,0.8668301046872867,0.4731338013071299,0.38855946373496547,2 The others,1.02026140548846,1.0568561123372266
SST->SSTR5,0.0838208826534883,0.6624194174385343,0.448653287308894,1.4706497242721357,0.8363440272464662,0.8687426307480518,0.28063763470349606,0.310547525873778,2 The others,1.022339434506633,1.0585787940888844
SERPINE1->LRP2,0.0843373250567876,0.2999410718082033,0.14515352066150222,0.5858886128320978,0.7116485011806771,0.7311377072527341,0.02473313163956387,0.1088016470866501,2 The others,0.6730178655835278,0.6762249404218363
PROK1->PROKR1,0.08522988449019053,0.5168932382674709,0.949419815343756,1.4000934716075053,1.2034433579910258,1.0634555636566947,0.538611559306841,0.40712504723271,2 The others,1.2146020529925912,1.2223307977517421
EGF->EGFR,0.08523093833990525,0.006533827701128203,0.5229627845460358,0.6423822027569478,0.4446968111301694,0.8927230588571979,0.03871656173234645,0.13828817410130542,2 The others,0.6341491617350692,0.659934024248105
ZP3->CHRNA7,0.08554211586704463,0.5274462795440266,0.6737194619864217,0.657330673195805,1.4279319319445747,1.1912832667399464,0.34326536445313893,0.33529491235540987,2 The others,1.037931793182459,1.0921819572934421
ICAM5->ITGB2,0.08582358247965816,0.3021842904383941,0.23438660943899825,1.6309749274024228,1.4457911655897873,0.7937529668405081,0.040183332529689204,0.13921826826692862,2 The others,1.2323840560957848,1.2901730199442394
CCN1->ITGB2,0.08582358247965816,0.6077564782705598,0.011392309880711826,1.6309749274024228,0.8515868168917341,0.6603255034501955,0.058393571525507594,0.1665997428104535,2 The others,0.9715789461670143,1.047629082581451
CCN2->ITGB2,0.08582358247965816,0.15480143325747397,0.7834233646323943,1.6309749274024228,1.5745754041574407,0.8851152017197745,0.17897538322732212,0.2588305938302166,2 The others,1.3148317496593922,1.3635551777598796
KNG1->ITGB2,0.08582358247965816,0.3550562828559688,0.21075821780311765,1.6309749274024228,1.420177156420141,0.7956335054760294,0.046117751206795746,0.14605202166908565,2 The others,1.2260296045393344,1.2822618630995313
CCL5->SDC1,0.08588168866396795,0.654276922408302,0.17207407680204956,0.6365444695272482,1.1696140204685266,0.7389775681052461,0.12652188106327175,0.22596131570890202,2 The others,0.8194092397043367,0.8483786860336736
HGF->SDC1,0.08588168866396795,0.4687832162330946,0.775357530328027,0.6365444695272482,1.2378781796745038,0.9458946800285515,0.37415384479304264,0.3491212801882244,2 The others,0.9066711842532856,0.9401057764101012
LACRT->SDC1,0.08588168866396795,0.654276922408302,0.32707769343616044,0.6365444695272482,1.1696140204685266,0.7703539194988736,0.20244386039291895,0.2647518561993726,2 The others,0.8308460072542683,0.8588374698315494
CXCL8->SDC1,0.08588168866396795,0.46782871729855013,0.24319445917211824,0.6365444695272482,1.2643135674627202,0.7677415547365515,0.08434671717852449,0.1918737251272832,2 The others,0.8517252684794623,0.8895331972421733
SLIT1->SDC1,0.08588168866396795,0.654276922408302,0.32707769343616044,0.6365444695272482,1.1696140204685266,0.7703539194988736,0.20244386039291895,0.2647518561993726,2 The others,0.8308460072542683,0.8588374698315494
SLIT2->SDC1,0.08588168866396795,0.20195610366165095,0.431976998280972,0.6365444695272482,1.3971437143327867,0.9079635458526037,0.06216000607307649,0.17007011341813894,2 The others,0.9312066760760327,0.9805505765708795
EFNA2->EPHA8,0.08596265340814702,0.5338101288918338,0.18414415041586996,1.8057365286319753,1.3449839963341412,1.2110878508649394,0.08659289876299897,0.19586627921713634,2 The others,1.4327894750333598,1.4539361252770187
TOR2A->ATP5F1B,0.0867298410402465,0.04196146881885232,0.6512630240040844,1.6182762300830313,1.886760350101364,0.955841104589017,0.07907810917446895,0.18736909770758506,2 The others,1.4290640682213975,1.4869592282578041
TDGF1->ACVR1B,0.08716584380609604,0.09098008453639517,0.13538750531754928,1.6871928909677252,1.851570683712303,1.1784681238021604,0.005136890705390145,0.050381786366437836,"1 HR>1, q<0.1",1.5440959748709153,1.5724105661607295
MATN1->ITGA1,0.08719835666826614,0.8873650349971166,0.5421609132328123,1.5551224785654167,0.8748698126083305,1.0105523247928312,0.5125416693977167,0.40121616490688544,2 The others,1.1119594378423414,1.1468482053221927
CCL16->CCR8,0.08756790993300889,0.9475122507835932,0.13020576125545957,1.5364838558116634,0.8923188937200928,1.3856973451653456,0.26146417293131713,0.2989101004282905,2 The others,1.2385270370358958,1.2715000315657006
TF->TFRC,0.08777284119310858,0.8590328472044262,0.14575268187642332,1.9492833744407754,0.9932077445273302,0.7327038823297503,0.21696506030331938,0.2727204045137435,2 The others,1.1236072243982917,1.2250650004326185
FGL1->EGFR,0.08871659740802318,0.04330789845064853,0.723717024868349,0.6291523442439694,0.6335060987357186,1.1132759866821738,0.10444233272484235,0.20869209333832892,2 The others,0.7627282291532457,0.7919781432206205
DLK1->NOTCH4,0.08918991701713797,0.09193039812198589,0.22387188364786537,1.4680286485782428,0.6128292566871698,1.1456677202209393,0.011071047715341809,0.07980198637244239,2 The others,1.0101306898503286,1.075508541828784
RSPO1->LGR5,0.09053820104780663,0.01793354882906717,0.0013438886978219822,2.0166539242291823,2.044011747123516,1.6849360512087819,2.2071981506829443e-4,0.006602591057996043,"1 HR>1, q<0.1",1.9079459257831015,1.9152005741871598
ICAM4->ITGB2,0.0907058219021658,0.2667288649223184,0.279727453058067,1.6210121128075394,1.4691987232399901,0.8121274224643397,0.043112046209533836,0.14133145784013051,2 The others,1.2459396091269943,1.3007794195039566
CCL11->CCR5,0.09082538139036078,0.31278307622154966,0.06653539011227316,1.5109052848705102,1.4449744631685264,1.5178719926980053,0.017319726177624936,0.09594455603257562,"1 HR>1, q<0.1",1.4908851418753208,1.4912505802456806
SAA1->CD36,0.09087050501650262,0.06845248611022103,0.691438647490587,1.7222009354052326,0.5953978977303088,0.9362922542605555,0.10262955523049504,0.20569852749328885,2 The others,0.9865085404771216,1.0846303624653657
TNF->TNFRSF1B,0.09099313222791483,0.1956971399221945,0.7615564705233587,1.526894726429805,1.565373564241919,1.0982825652037587,0.1919164766702401,0.2639526803465679,2 The others,1.3794746581015496,1.3968502852918274
NECTIN2->PVRIG,0.0910117285091937,0.01191372252443057,0.21211563952242962,1.5220525862495349,2.0182958888891527,1.0520091177723583,0.00521135137115211,0.050696539032039176,"1 HR>1, q<0.1",1.478465968294891,1.5307858643036818
FGB->ITGB2,0.09142100683250876,0.9406417979777362,0.07086476947619524,1.619690206969237,1.1078144116168416,0.7067564377206864,0.22306402207503573,0.27460241498480525,2 The others,1.0824044772778922,1.1447536854355882
TNFSF13->TNFRSF11B,0.09160725190911567,0.3652932911685014,0.5609701850976234,1.9173831872054543,1.2610822133274804,1.0088617569753782,0.17575980980103317,0.25753662934883825,2 The others,1.3461537279241858,1.3957757191694375
NXPH1->NRXN3,0.09238528663226231,0.058401041299622536,0.13514548234140555,1.5701607718870172,1.7424129698099666,1.2110852292008567,0.0038961545080978036,0.043166365412484045,"1 HR>1, q<0.1",1.49081347134003,1.5078863236326134
INHA->TGFBR3,0.0928606757584336,0.010128483950584188,0.13927427640559742,1.4308209299727261,2.049910654004524,1.428151842583186,0.0023698036699174767,0.03150670055580936,"1 HR>1, q<0.1",1.6119993678796776,1.6362944755201454
LY9->LY9,0.09305246415193036,0.39796811391643727,0.45829820095219753,1.4699946412026421,0.7570896255498522,1.1700883177852375,0.1425886527431361,0.23865359718917967,2 The others,1.0920115453316552,1.1323908615125773
BDNF->NGFR,0.0930849332835213,0.19676815756753474,0.7732754998426087,1.5414353576726898,1.4660073358578711,1.0144500586088745,0.20013971107607054,0.26436252211519795,2 The others,1.3185523504416015,1.3406309173798119
JAG2->NOTCH3,0.0931554382203783,0.6854817898877605,0.8725874298428621,1.435774846452688,0.8705403577085139,1.036937701857866,0.6122657130790464,0.4261413331182085,2 The others,1.0902915304897285,1.1144176353396893
CXCL12->ITGB3,0.09321379129162777,0.7330791329385405,0.6095620551309566,1.4678247116689689,0.9342238535780621,1.129565478475164,0.4519792112057137,0.37874369966791843,2 The others,1.1570323968828606,1.1772046812407317
CD177->PECAM1,0.0932915371597609,0.5557043946333464,0.8596439502356475,1.4598012139621785,1.0277345519653618,1.0552611523094997,0.5064796965395246,0.39904872266447977,2 The others,1.1654980275619493,1.1809323060790133
NPNT->ITGB1,0.09331541425576473,0.14760151156640244,0.28535229731641765,0.6420490371948738,0.686166084678776,0.7737904748990647,0.024292525522993345,0.10810641211701258,2 The others,0.6985651925690894,0.7006685322575716
GNAI2->TBXA2R,0.0935107933904803,0.5142261065862002,0.6479130472695624,1.5959610504087849,0.7358055659545196,0.9229911265599279,0.32160059242207234,0.3287865569650733,2 The others,1.027214073522909,1.0849192476410774
NCAM1->ROBO3,0.09369346188318839,0.8739806217039153,0.6151394878031065,1.5202641998641384,0.9805249584331198,1.0914453910123656,0.5619208643001266,0.4140208380378903,2 The others,1.17614241154985,1.1974115164365413
CXCL12->CXCR4,0.0940074054472152,0.5909190492766176,0.03280493262658102,1.524629859467512,0.8452815536295216,1.5820369842651714,0.06162182643249309,0.17007011341813894,2 The others,1.2680240233883657,1.3173161324540683
NLGN2->NRXN2,0.09461929321021212,0.713532373268291,0.8870930396874983,1.2873970712362792,0.7772750219079444,0.8987745344773089,0.6439525879908383,0.4335349229075876,2 The others,0.9652637477148205,0.987815542540511
ANXA1->FPR1,0.0949452449279149,0.06030380081246556,0.05933627969929378,0.6238421371830833,0.5440500327854466,0.711961043907748,0.0016468301408351079,0.026628711617576878,"0 HR<1, q<0.1",0.6228592606119219,0.6266177379587593
CCN2->NTRK1,0.09561782256315565,0.17556627640346567,0.9179044530688923,1.6783433205356224,1.4255032273532608,0.9437278936293172,0.27683459529033855,0.3078514174740326,2 The others,1.3118935605798567,1.349191480506067
SEMA3A->PLXNA2,0.09608786228049504,0.9955217169893489,0.4340748305399299,1.9372724647977608,1.1519470925113857,1.1403556974801683,0.5192576594505832,0.40190708091585525,2 The others,1.3652783134523314,1.4098584182631049
DLK1->NOTCH1,0.09621426785530962,0.8773740644001857,0.36270588162549156,1.5808684579907353,1.0145785376160972,1.2064578888771076,0.37868307608851093,0.3514759873828487,2 The others,1.2461333649426887,1.2673016281613132
CD226->PVR,0.09641351031793788,0.26876036208079235,0.2632147137336548,1.78680746672489,0.7619653408854222,1.1661648961943691,0.04135553216680654,0.13921826826692862,2 The others,1.16660628912024,1.2383125679348939
PVR->CD226,0.09641351031793788,0.26876036208079235,0.2632147137336548,1.78680746672489,0.7619653408854222,1.1661648961943691,0.04135553216680654,0.13921826826692862,2 The others,1.16660628912024,1.2383125679348939
HAVCR1->CD300LB,0.09641787424084325,0.739325948787048,0.8236763373540565,1.7545978171276813,0.9369077739067508,0.8294170835260826,0.6182145771180958,0.4266023222294547,2 The others,1.1088746823212352,1.1736408915201715
ANXA1->FPR3,0.09668711395138119,0.06030380081246556,0.05933627969929378,0.6250141894972205,0.5440500327854466,0.711961043907748,0.00168726036034558,0.026798287436583097,"0 HR<1, q<0.1",0.6232490851578618,0.6270084220634716
TGFB2->ENG,0.09689940771672201,0.4363389475522338,0.1947068168908701,1.4473041096778467,1.2739558102248092,0.7806634560476375,0.06429019748849996,0.17404259802538818,2 The others,1.1290833497084085,1.1673077919834312
