Sending cluster,Ligand symbol,Receptor symbol,Target cluster,Ligand-expressing cells,Ligand detection rate,Ligand average expression value,Ligand total expression value,Ligand derived specificity of average expression value,Ligand derived specificity of total expression value,Receptor-expressing cells,Receptor detection rate,Receptor average expression value,Receptor total expression value,Receptor derived specificity of average expression value,Receptor derived specificity of total expression value,Edge average expression weight,Edge average expression derived specificity,Edge total expression weight,Edge total expression derived specificity
CAF,CXCL13,ACKR4,CAF,1,0.02857142857142857,0.04616768007898257,1.61586880276439,0.1681685846869602,0.04120314394591528,1,0.02857142857142857,0.06053541947789515,2.11873968172633,1.0,1.0,0.002794779879902473,0.1681685846869602,3.423605352880529,0.04120314394591528
DC,CXCL13,ACKR4,CAF,1,0.06666666666666667,0.108027168909634,1.62040753364451,0.3934955378349757,0.04131887734052345,1,0.02857142857142857,0.06053541947789515,2.11873968172633,1.0,1.0,0.006539469984954126,0.3934955378349757,3.433221742100916,0.04131887734052345
EMT,CXCL13,ACKR4,CAF,22,0.07357859531772576,0.1203372829486419,35.98084760164391,0.4383358774780642,0.9174779787135613,1,0.02857142857142857,0.06053541947789515,2.11873968172633,1.0,1.0,0.007284667902126194,0.4383358774780642,76.2340495957506,0.9174779787135613
CAF,CXCL13,CCR10,CAF,1,0.02857142857142857,0.04616768007898257,1.61586880276439,0.1681685846869602,0.04120314394591528,5,0.1428571428571428,0.2509435859701857,8.7830255089565,0.4384053728812745,0.3877447528576611,0.01158548319494419,0.07372601107660297,14.19221691380663,0.01597630286626756
CAF,CXCL13,CCR10,DC,1,0.02857142857142857,0.04616768007898257,1.61586880276439,0.1681685846869602,0.04120314394591528,2,0.1333333333333333,0.2164026754665726,3.24604013199859,0.3780614486066196,0.1433031280012051,0.009990809489176614,0.06357805873687716,5.245174981817723,0.005904539410933577
CAF,CXCL13,CCR10,EMT,1,0.02857142857142857,0.04616768007898257,1.61586880276439,0.1681685846869602,0.04120314394591528,6,0.02006688963210702,0.02540393487957197,7.595776528992019,0.04438137560070399,0.3353312010756019,0.001172840738267385,0.007463553121230778,12.27377832596819,0.01381669974747469
CAF,CXCL13,CCR10,ETC,1,0.02857142857142857,0.04616768007898257,1.61586880276439,0.1681685846869602,0.04120314394591528,2,0.05263157894736842,0.0796506032471921,3.0267229233933,0.1391518029114018,0.1336209180655318,0.003677283568814335,0.02340096175224927,4.890787146523065,0.005505601921239459
DC,CXCL13,CCR10,CAF,1,0.06666666666666667,0.108027168909634,1.62040753364451,0.3934955378349757,0.04131887734052345,5,0.1428571428571428,0.2509435859701857,8.7830255089565,0.4384053728812745,0.3877447528576611,0.02710872514839051,0.1725105579916602,14.23208070290502,0.01602117788275728
DC,CXCL13,CCR10,DC,1,0.06666666666666667,0.108027168909634,1.62040753364451,0.3934955378349757,0.04131887734052345,2,0.1333333333333333,0.2164026754665726,3.24604013199859,0.3780614486066196,0.1433031280012051,0.02337736837512415,0.1487654930541318,5.259907884402934,0.005921124368395124
DC,CXCL13,CCR10,EMT,1,0.06666666666666667,0.108027168909634,1.62040753364451,0.3934955378349757,0.04131887734052345,6,0.02006688963210702,0.02540393487957197,7.595776528992019,0.04438137560070399,0.3353312010756019,0.002744315164204863,0.01746387326185508,12.30825351145881,0.0138555087656932
DC,CXCL13,CCR10,ETC,1,0.06666666666666667,0.108027168909634,1.62040753364451,0.3934955378349757,0.04131887734052345,2,0.05263157894736842,0.0796506032471921,3.0267229233933,0.1391518029114018,0.1336209180655318,0.008604429170738663,0.05475561352732859,4.904524627321038,0.005521066323677843
EMT,CXCL13,CCR10,CAF,22,0.07357859531772576,0.1203372829486419,35.98084760164391,0.4383358774780642,0.9174779787135613,5,0.1428571428571428,0.2509435859701857,8.7830255089565,0.4384053728812745,0.3877447528576611,0.03019786930904108,0.1921688038130114,316.0207023191148,0.3557472721086363
EMT,CXCL13,CCR10,DC,22,0.07357859531772576,0.1203372829486419,35.98084760164391,0.4383358774780642,0.9174779787135613,2,0.1333333333333333,0.2164026754665726,3.24604013199859,0.3780614486066196,0.1433031280012051,0.02604130998846407,0.1657178968156107,116.7952752982613,0.1314774642218764
EMT,CXCL13,CCR10,EMT,22,0.07357859531772576,0.1203372829486419,35.98084760164391,0.4383358774780642,0.9174779787135613,6,0.02006688963210702,0.02540393487957197,7.595776528992019,0.04438137560070399,0.3353312010756019,0.003057040499611924,0.01945394921761813,273.3024777058056,0.3076589925624341
EMT,CXCL13,CCR10,ETC,22,0.07357859531772576,0.1203372829486419,35.98084760164391,0.4383358774780642,0.9174779787135613,2,0.05263157894736842,0.0796506032471921,3.0267229233933,0.1391518029114018,0.1336209180655318,0.009584937179987369,0.06099522763182397,108.9040562390165,0.1225942498206145
CAF,CXCL13,CXCR3,EMT,1,0.02857142857142857,0.04616768007898257,1.61586880276439,0.1681685846869602,0.04120314394591528,1,0.003344481605351171,0.005090507660975016,1.52206179063153,0.01052811249878938,0.3023764206325865,0.0002350169291315044,0.001770497778346506,2.459452163361193,0.01245885918517509
CAF,CXCL13,CXCR3,ETC,1,0.02857142857142857,0.04616768007898257,1.61586880276439,0.1681685846869602,0.04120314394591528,1,0.02631578947368421,0.03392357186566632,1.28909573089532,0.07016022855647641,0.2560948283178065,0.001566172613030456,0.01179874633765629,2.083009575330506,0.01055191207498304
CAF,CXCL13,CXCR3,TIL,1,0.02857142857142857,0.04616768007898257,1.61586880276439,0.1681685846869602,0.04120314394591528,1,0.2,0.444501618235932,2.22250809117966,0.9193116589447342,0.441528751049607,0.02052160850530655,0.1545993405709574,3.591281488428647,0.01819237268575715
DC,CXCL13,CXCR3,EMT,1,0.06666666666666667,0.108027168909634,1.62040753364451,0.3934955378349757,0.04131887734052345,1,0.003344481605351171,0.005090507660975016,1.52206179063153,0.01052811249878938,0.3023764206325865,0.0005499131309279339,0.004142765290098256,2.466360392211784,0.01249385423478436
DC,CXCL13,CXCR3,ETC,1,0.06666666666666667,0.108027168909634,1.62040753364451,0.3934955378349757,0.04131887734052345,1,0.02631578947368421,0.03392357186566632,1.28909573089532,0.07016022855647641,0.2560948283178065,0.003664667427950442,0.0276077368704555,2.088860433931752,0.01058155079880586
DC,CXCL13,CXCR3,TIL,1,0.06666666666666667,0.108027168909634,1.62040753364451,0.3934955378349757,0.04131887734052345,1,0.2,0.444501618235932,2.22250809117966,0.9193116589447342,0.441528751049607,0.04801825139377867,0.3617450356744219,3.6013688545334,0.01824347230693323
EMT,CXCL13,CXCR3,EMT,22,0.07357859531772576,0.1203372829486419,35.98084760164391,0.4383358774780642,0.9174779787135613,1,0.003344481605351171,0.005090507660975016,1.52206179063153,0.01052811249878938,0.3023764206325865,0.0006125778607509796,0.004614849430344618,54.76507332899832,0.277423707212627
EMT,CXCL13,CXCR3,ETC,22,0.07357859531772576,0.1203372829486419,35.98084760164391,0.4383358774780642,0.9174779787135613,1,0.02631578947368421,0.03392357186566632,1.28909573089532,0.07016022855647641,0.2560948283178065,0.004082270466227274,0.03075374534836463,46.38275703727427,0.2349613654440176
EMT,CXCL13,CXCR3,TIL,22,0.07357859531772576,0.1203372829486419,35.98084760164391,0.4383358774780642,0.9174779787135613,1,0.2,0.444501618235932,2.22250809117966,0.9193116589447342,0.441528751049607,0.05349011700478654,0.402967282699355,79.96772492215585,0.4050929060569166
CAF,CXCL13,CXCR5,EMT,1,0.02857142857142857,0.04616768007898257,1.61586880276439,0.1681685846869602,0.04120314394591528,3,0.01003344481605351,0.01792719346376244,5.360230845664971,1.0,1.0,0.0008276569325490118,0.1681685846869602,8.661429799125408,0.04120314394591528
DC,CXCL13,CXCR5,EMT,1,0.06666666666666667,0.108027168909634,1.62040753364451,0.3934955378349757,0.04131887734052345,3,0.01003344481605351,0.01792719346376244,5.360230845664971,1.0,1.0,0.001936623956385552,0.3934955378349757,8.6857584443892,0.04131887734052345
EMT,CXCL13,CXCR5,EMT,22,0.07357859531772576,0.1203372829486419,35.98084760164391,0.4383358774780642,0.9174779787135613,3,0.01003344481605351,0.01792719346376244,5.360230845664971,1.0,1.0,0.002157309752323824,0.4383358774780642,192.8656491675022,0.9174779787135613
CAF,CXCL14,CXCR4,CAF,3,0.08571428571428572,0.1567007787719557,5.484527257018449,0.3231991010174253,0.4876729663537203,4,0.1142857142857143,0.2097478806160703,7.341175821562461,0.05710260451331094,0.1148933876831983,0.03286765623830541,0.01845551044445567,40.26287889192412,0.05603039918589329
CAF,CXCL14,CXCR4,DC,3,0.08571428571428572,0.1567007787719557,5.484527257018449,0.3231991010174253,0.4876729663537203,6,0.4,0.8045241001181294,12.06786150177194,0.2190268687127468,0.1888685850511515,0.1260695530293177,0.0707892870666214,66.18651534039181,0.09210610312292497
CAF,CXCL14,CXCR4,EMT,3,0.08571428571428572,0.1567007787719557,5.484527257018449,0.3231991010174253,0.4876729663537203,15,0.05016722408026756,0.07775901154235687,23.2499444511647,0.02116942526621643,0.3638742548018624,0.01218489766522481,0.006841939215096717,127.5149540665776,0.1774516372189737
CAF,CXCL14,CXCR4,ETC,3,0.08571428571428572,0.1567007787719557,5.484527257018449,0.3231991010174253,0.4876729663537203,4,0.1052631578947368,0.1541570770965576,5.85796892966919,0.04196834113659344,0.09168039448064402,0.02415653403423899,0.01356413012653963,32.12819026553786,0.04471004993285491
CAF,CXCL14,CXCR4,Endo,3,0.08571428571428572,0.1567007787719557,5.484527257018449,0.3231991010174253,0.4876729663537203,3,0.2307692307692308,0.4054574385138031,5.27094670067944,0.110383359728975,0.08249317785849535,0.06353549637399529,0.03567580263168778,28.90865085016786,0.04022969275019746
CAF,CXCL14,CXCR4,TIL,3,0.08571428571428572,0.1567007787719557,5.484527257018449,0.3231991010174253,0.4876729663537203,5,1.0,2.021529864826194,10.10764932413097,0.5503494006421574,0.1581902001246485,0.3167753041290309,0.1778724315330241,55.43567822258041,0.07714508414287598
DC,CXCL14,CXCR4,CAF,2,0.1333333333333333,0.2916349789821747,4.37452468473262,0.601504113578428,0.3889738038335276,4,0.1142857142857143,0.2097478806160703,7.341175821562461,0.05710260451331094,0.1148933876831983,0.06116981875502334,0.03434745151079864,32.11415484638726,0.04469051804245381
DC,CXCL14,CXCR4,DC,2,0.1333333333333333,0.2916349789821747,4.37452468473262,0.601504113578428,0.3889738038335276,6,0.4,0.8045241001181294,12.06786150177194,0.2190268687127468,0.1888685850511515,0.2346273690286036,0.1317455625149195,52.79115803143582,0.07346493195200254
DC,CXCL14,CXCR4,EMT,2,0.1333333333333333,0.2916349789821747,4.37452468473262,0.601504113578428,0.3889738038335276,15,0.05016722408026756,0.07775901154235687,23.2499444511647,0.02116942526621643,0.3638742548018624,0.02267724769682992,0.01273349637972029,101.7074559202822,0.1415375530073707
DC,CXCL14,CXCR4,ETC,2,0.1333333333333333,0.2916349789821747,4.37452468473262,0.601504113578428,0.3889738038335276,4,0.1052631578947368,0.1541570770965576,5.85796892966919,0.04196834113659344,0.09168039448064402,0.04495759593900806,0.02524412983372372,25.6258296852346,0.03566127177809446
DC,CXCL14,CXCR4,Endo,2,0.1333333333333333,0.2916349789821747,4.37452468473262,0.601504113578428,0.3889738038335276,3,0.2307692307692308,0.4054574385138031,5.27094670067944,0.110383359728975,0.08249317785849535,0.1182455715591394,0.06639604494758586,23.05788645403217,0.03208768518193467
DC,CXCL14,CXCR4,TIL,2,0.1333333333333333,0.2916349789821747,4.37452468473262,0.601504113578428,0.3889738038335276,5,1.0,2.021529864826194,10.10764932413097,0.5503494006421574,0.1581902001246485,0.5895488196404255,0.33103742839168,44.21616147303191,0.0615318438716715
ETC,CXCL14,CXCR4,CAF,1,0.02631578947368421,0.03650710931655237,1.38727015402899,0.0752967854041466,0.1233532298127522,4,0.1142857142857143,0.2097478806160703,7.341175821562461,0.05710260451331094,0.1148933876831983,0.007657288806566054,0.004299642558056627,10.18419411273285,0.01417247045485118
ETC,CXCL14,CXCR4,DC,1,0.02631578947368421,0.03650710931655237,1.38727015402899,0.0752967854041466,0.1233532298127522,6,0.4,0.8045241001181294,12.06786150177194,0.2190268687127468,0.1888685850511515,0.02937084927081347,0.01649201913120589,16.74138408436368,0.02329754997622402
ETC,CXCL14,CXCR4,EMT,1,0.02631578947368421,0.03650710931655237,1.38727015402899,0.0752967854041466,0.1233532298127522,15,0.05016722408026756,0.07775901154235687,23.2499444511647,0.02116942526621643,0.3638742548018624,0.00283875673472388,0.001593989671399417,32.25395401993271,0.04488506457551806
ETC,CXCL14,CXCR4,ETC,1,0.02631578947368421,0.03650710931655237,1.38727015402899,0.0752967854041466,0.1233532298127522,4,0.1052631578947368,0.1541570770965576,5.85796892966919,0.04196834113659344,0.09168039448064402,0.005627829265484221,0.003160081176330095,8.126585459359216,0.01130907276969466
ETC,CXCL14,CXCR4,Endo,1,0.02631578947368421,0.03650710931655237,1.38727015402899,0.0752967854041466,0.1233532298127522,3,0.2307692307692308,0.4054574385138031,5.27094670067944,0.110383359728975,0.08249317785849535,0.01480207903103272,0.008311512149701347,7.312227041330163,0.01017579992636321
ETC,CXCL14,CXCR4,TIL,1,0.02631578947368421,0.03650710931655237,1.38727015402899,0.0752967854041466,0.1233532298127522,5,1.0,2.021529864826194,10.10764932413097,0.5503494006421574,0.1581902001246485,0.0738002117618852,0.04143954071745323,14.02204023475819,0.01951327211010102
DC,CXCL16,CXCR6,EMT,2,0.1333333333333333,0.285548207354056,4.28322311031084,0.1933691646556583,0.09355808427776074,3,0.01003344481605351,0.01397540444103355,4.178645927869031,0.01078221119768887,0.3946013402445893,0.003990651685185043,0.002084947172437981,17.89807280805492,0.03691814544672063
DC,CXCL16,CXCR6,TIL,2,0.1333333333333333,0.285548207354056,4.28322311031084,0.1933691646556583,0.09355808427776074,3,0.6,1.282178434952238,6.41089217476119,0.989217788802311,0.6053986597554106,0.3661237536086407,0.1912842174832203,27.45928152064805,0.05663993883104011
EMT,CXCL16,CXCR6,EMT,8,0.02675585284280936,0.03854047954532421,11.52360338405194,0.02609906188578273,0.2517091052280905,3,0.01003344481605351,0.01397540444103355,4.178645927869031,0.01078221119768887,0.3946013402445893,0.0005386187889972866,0.0002814055973140613,48.15305835514642,0.09932475027477086
EMT,CXCL16,CXCR6,TIL,8,0.02675585284280936,0.03854047954532421,11.52360338405194,0.02609906188578273,0.2517091052280905,3,0.6,1.282178434952238,6.41089217476119,0.989217788802311,0.6053986597554106,0.04941577174573254,0.02581765628846867,73.87657875987016,0.1523843549533196
ETC,CXCL16,CXCR6,EMT,18,0.4736842105263158,0.7336833430152442,27.87996703457928,0.4968398732922859,0.6089797888891817,3,0.01003344481605351,0.01397540444103355,4.178645927869031,0.01078221119768887,0.3946013402445893,0.01025352145028758,0.005357032445270402,116.5005107181675,0.2403042408775382
ETC,CXCL16,CXCR6,TIL,18,0.4736842105263158,0.7336833430152442,27.87996703457928,0.4968398732922859,0.6089797888891817,3,0.6,1.282178434952238,6.41089217476119,0.989217788802311,0.6053986597554106,0.9407129604978118,0.4914828408470154,178.7354624945843,0.3686755480116435
TIL,CXCL16,CXCR6,EMT,1,0.2,0.418927773089362,2.09463886544681,0.283691900166273,0.045753021604967,3,0.01003344481605351,0.01397540444103355,4.178645927869031,0.01078221119768887,0.3946013402445893,0.005854685060505365,0.003058825982666421,8.752754165455519,0.01805420364555963
TIL,CXCL16,CXCR6,TIL,1,0.2,0.418927773089362,2.09463886544681,0.283691900166273,0.045753021604967,3,0.6,1.282178434952238,6.41089217476119,0.989217788802311,0.6053986597554106,0.5371401564577445,0.2806330741836066,13.42850391144361,0.02769881795940737
EMT,CXCL17,GPR35,DC,1,0.003344481605351171,0.004851635298478161,1.45063895424497,0.007950442300658165,0.05931823745685207,1,0.06666666666666667,0.1389806221743133,2.0847093326147,0.4119500127788813,0.1715963949479781,0.0006742832923453552,0.00327518480735389,3.024160566168918,0.01017879570226394
EMT,CXCL17,GPR35,EMT,1,0.003344481605351171,0.004851635298478161,1.45063895424497,0.007950442300658165,0.05931823745685207,2,0.006688963210702341,0.009675512657010034,2.892978284446,0.02867901654446745,0.2381265515087854,4.69420587376221e-05,0.0002280108662764094,4.196666993202153,0.01412524732717945
EMT,CXCL17,GPR35,ETC,1,0.003344481605351171,0.004851635298478161,1.45063895424497,0.007950442300658165,0.05931823745685207,5,0.131578947368421,0.1887164051931206,7.171223397338581,0.5593709706766512,0.5902770535432366,0.0009155831728368509,0.004447246627027866,10.4028560097723,0.03501419442740869
ETC,CXCL17,GPR35,DC,14,0.3684210526315789,0.605383005115996,23.00455419440785,0.9920495576993418,0.940681762543148,1,0.06666666666666667,0.1389806221743133,2.0847093326147,0.4119500127788813,0.1715963949479781,0.08413650670477664,0.4086748279715274,47.95780882172269,0.1614175992457141
ETC,CXCL17,GPR35,EMT,14,0.3684210526315789,0.605383005115996,23.00455419440785,0.9920495576993418,0.940681762543148,2,0.006688963210702341,0.009675512657010034,2.892978284446,0.02867901654446745,0.2381265515087854,0.005857390928338589,0.02845100567819104,66.55167572778306,0.2240013041816059
ETC,CXCL17,GPR35,ETC,14,0.3684210526315789,0.605383005115996,23.00455419440785,0.9920495576993418,0.940681762543148,5,0.131578947368421,0.1887164051931206,7.171223397338581,0.5593709706766512,0.5902770535432366,0.1142457044904993,0.5549237240496233,164.970797284281,0.5552628591158278
CAF,CYTL1,CCR2,EMT,1,0.02857142857142857,0.05275074148663571,1.84627595203225,0.5480965771530238,0.5276579678586409,1,0.003344481605351171,0.005157076501763679,1.54196587402734,0.0114688686377387,0.4096099184849989,0.0002720396093713395,0.006286047644162246,2.846894512071068,0.2161339372025381
CAF,CYTL1,CCR2,TIL,1,0.02857142857142857,0.05275074148663571,1.84627595203225,0.5480965771530238,0.5276579678586409,1,0.2,0.444501618235932,2.22250809117966,0.9885311313622613,0.590390081515001,0.02344778995395489,0.5418105295088617,4.103363241942105,0.3115240306561028
ETC,CYTL1,CCR2,EMT,1,0.02631578947368421,0.04349277413726894,1.65272541721622,0.4519034228469762,0.4723420321413589,1,0.003344481605351171,0.005157076501763679,1.54196587402734,0.0114688686377387,0.4096099184849989,0.0002242955634998247,0.005182820993576457,2.548446192485009,0.1934759812824608
ETC,CYTL1,CCR2,TIL,1,0.02631578947368421,0.04349277413726894,1.65272541721622,0.4519034228469762,0.4723420321413589,1,0.2,0.444501618235932,2.22250809117966,0.9885311313622613,0.590390081515001,0.01933260848558594,0.4467206018533998,3.673195612261328,0.2788660508588982
CAF,DAG1,LAMA4,CAF,4,0.1142857142857143,0.1857032473977077,6.499613658919769,0.2102559610595307,0.09192437363473274,19,0.5428571428571428,1.002287129297293,35.08004952540526,0.3900375723422643,0.2135408491656105,0.1861279747354334,0.08200772462214903,228.006769050906,0.01962960880497769
CAF,DAG1,LAMA4,DC,4,0.1142857142857143,0.1857032473977077,6.499613658919769,0.2102559610595307,0.09192437363473274,1,0.06666666666666667,0.1083755065569387,1.62563259835408,0.04217406194616857,0.009895623586062136,0.02012568350599507,0.008867347926275856,10.56598384064741,0.0009096489998738496
CAF,DAG1,LAMA4,EMT,4,0.1142857142857143,0.1857032473977077,6.499613658919769,0.2102559610595307,0.09192437363473274,75,0.2508361204013378,0.3797360612276596,113.5410823070702,0.1477733546831946,0.6911523632107573,0.07051821972399115,0.03107022870790599,737.9731694115674,0.06353374807431417
CAF,DAG1,LAMA4,Endo,4,0.1142857142857143,0.1857032473977077,6.499613658919769,0.2102559610595307,0.09192437363473274,7,0.5384615384615384,1.079320736044335,14.03116956857636,0.4200150110283726,0.08541116403757001,0.2004333656671172,0.08831065980319988,91.19718137853832,0.007851367755567034
DC,DAG1,LAMA4,CAF,1,0.06666666666666667,0.108027168909634,1.62040753364451,0.1223099570843354,0.02291750792892971,19,0.5428571428571428,1.002287129297293,35.08004952540526,0.3900375723422643,0.2135408491656105,0.1082742410125508,0.04770547873446072,56.84397653158919,0.004893824103903263
DC,DAG1,LAMA4,DC,1,0.06666666666666667,0.108027168909634,1.62040753364451,0.1223099570843354,0.02291750792892971,1,0.06666666666666667,0.1083755065569387,1.62563259835408,0.04217406194616857,0.009895623586062136,0.01170749915249356,0.005158307706707982,2.634187309311051,0.0002267830319952829
DC,DAG1,LAMA4,EMT,1,0.06666666666666667,0.108027168909634,1.62040753364451,0.1223099570843354,0.02291750792892971,75,0.2508361204013378,0.3797360612276596,113.5410823070702,0.1477733546831946,0.6911523632107573,0.0410218116273195,0.01807415266950981,183.982825148528,0.01583948976398104
DC,DAG1,LAMA4,Endo,1,0.06666666666666667,0.108027168909634,1.62040753364451,0.1223099570843354,0.02291750792892971,7,0.5384615384615384,1.079320736044335,14.03116956857636,0.4200150110283726,0.08541116403757001,0.1165959634603319,0.05137201797365692,22.73621287476472,0.001957411029050127
EMT,DAG1,LAMA4,CAF,34,0.1137123745819398,0.1681831476214568,50.28676113881561,0.1904194451776875,0.7112082751966697,19,0.5428571428571428,1.002287129297293,35.08004952540526,0.3900375723422643,0.2135408491656105,0.1685678042256928,0.07427073812386613,1764.062071221876,0.151872019019106
EMT,DAG1,LAMA4,DC,34,0.1137123745819398,0.1681831476214568,50.28676113881561,0.1904194451776875,0.7112082751966697,1,0.06666666666666667,0.1083755065569387,1.62563259835408,0.04217406194616857,0.009895623586062136,0.01822693381781578,0.008030761476678843,81.7477981729038,0.007037849382638735
EMT,DAG1,LAMA4,EMT,34,0.1137123745819398,0.1681831476214568,50.28676113881561,0.1904194451776875,0.7112082751966697,75,0.2508361204013378,0.3797360612276596,113.5410823070702,0.1477733546831946,0.6911523632107573,0.06386520604264205,0.02813892021081955,5709.613285418244,0.4915532801372249
EMT,DAG1,LAMA4,Endo,34,0.1137123745819398,0.1681831476214568,50.28676113881561,0.1904194451776875,0.7112082751966697,7,0.5384615384615384,1.079320736044335,14.03116956857636,0.4200150110283726,0.08541116403757001,0.1815235586810439,0.079979025366323,705.582072593218,0.0607451266577
ETC,DAG1,LAMA4,CAF,7,0.1842105263157895,0.2728908138444447,10.3698509260889,0.308971012263997,0.1466613403641446,19,0.5428571428571428,1.002287129297293,35.08004952540526,0.3900375723422643,0.2135408491656105,0.2735149504197505,0.1205103035475814,363.7748840582682,0.03131818716112606
ETC,DAG1,LAMA4,DC,7,0.1842105263157895,0.2728908138444447,10.3698509260889,0.308971012263997,0.1466613403641446,1,0.06666666666666667,0.1083755065569387,1.62563259835408,0.04217406194616857,0.009895623586062136,0.02957468018512695,0.01303056261079222,16.85756770552236,0.001451305418870916
ETC,DAG1,LAMA4,EMT,7,0.1842105263157895,0.2728908138444447,10.3698509260889,0.308971012263997,0.1466613403641446,75,0.2508361204013378,0.3797360612276596,113.5410823070702,0.1477733546831946,0.6911523632107573,0.1036264827944999,0.04565768298211331,1177.404097511108,0.1013653319843358
ETC,DAG1,LAMA4,Endo,7,0.1842105263157895,0.2728908138444447,10.3698509260889,0.308971012263997,0.1466613403641446,7,0.5384615384615384,1.079320736044335,14.03116956857636,0.4200150110283726,0.08541116403757001,0.2945367140583238,0.1297724631235102,145.501136744812,0.01252651579981184
Endo,DAG1,LAMA4,CAF,1,0.07692307692307693,0.1484202711827438,1.92946352537567,0.1680436244144494,0.02728850287552316,19,0.5428571428571428,1.002287129297293,35.08004952540526,0.3900375723422643,0.2135408491656105,0.1487597275332781,0.06554332731420712,67.68567602764152,0.005827210076497419
Endo,DAG1,LAMA4,DC,1,0.07692307692307693,0.1484202711827438,1.92946352537567,0.1680436244144494,0.02728850287552316,1,0.06666666666666667,0.1083755065569387,1.62563259835408,0.04217406194616857,0.009895623586062136,0.01608512207274807,0.007087082225713677,3.136598804185874,0.0002700367526833514
Endo,DAG1,LAMA4,EMT,1,0.07692307692307693,0.1484202711827438,1.92946352537567,0.1680436244144494,0.02728850287552316,75,0.2508361204013378,0.3797360612276596,113.5410823070702,0.1477733546831946,0.6911523632107573,0.05636052918527626,0.02483237011284598,219.0733769431688,0.01886051325090138
Endo,DAG1,LAMA4,Endo,1,0.07692307692307693,0.1484202711827438,1.92946352537567,0.1680436244144494,0.02728850287552316,7,0.5384615384615384,1.079320736044335,14.03116956857636,0.4200150110283726,0.08541116403757001,0.1601930763368589,0.07058084476168268,27.07262990092916,0.002330742795441009
CAF,DCN,EGFR,EMT,33,0.9428571428571428,1.758237122175456,61.53829927614096,0.3668464781136813,0.1783985295079688,32,0.1070234113712375,0.1454723388217536,43.4962293077043,0.5428619445905917,0.9033249525908443,0.2557748663660929,0.1991469924750029,2676.683976521161,0.1611518432100622
CAF,DCN,EGFR,ETC,33,0.9428571428571428,1.758237122175456,61.53829927614096,0.3668464781136813,0.1783985295079688,3,0.07894736842105263,0.1225006518646058,4.65502477085502,0.4571380554094082,0.09667504740915561,0.2153851935990419,0.1676994856386783,286.4623074867257,0.01724668629790653
DC,DCN,EGFR,EMT,4,0.2666666666666667,0.506984668658236,7.60477002987354,0.1057795548786882,0.02204610472720214,32,0.1070234113712375,0.1454723388217536,43.4962293077043,0.5428619445905917,0.9033249525908443,0.07375224549648537,0.0574236948593719,330.7788210517368,0.01991479650751266
DC,DCN,EGFR,ETC,4,0.2666666666666667,0.506984668658236,7.60477002987354,0.1057795548786882,0.02204610472720214,3,0.07894736842105263,0.1225006518646058,4.65502477085502,0.4571380554094082,0.09667504740915561,0.06210595239599509,0.04835586001931632,35.4003928657172,0.002131308219689476
EMT,DCN,EGFR,EMT,159,0.5317725752508361,0.8560655812861319,255.9636088045536,0.1786133619682613,0.742034342115619,32,0.1070234113712375,0.1454723388217536,43.4962293077043,0.5428619445905917,0.9033249525908443,0.1245338622944976,0.09696239700795356,11133.45182299038,0.67029813691237
EMT,DCN,EGFR,ETC,159,0.5317725752508361,0.8560655812861319,255.9636088045536,0.1786133619682613,0.742034342115619,3,0.07894736842105263,0.1225006518646058,4.65502477085502,0.4571380554094082,0.09667504740915561,0.1048685917464038,0.08165096496030773,1191.516939422641,0.07173620520324907
ETC,DCN,EGFR,EMT,10,0.2631578947368421,0.4256102130495976,16.17318809588471,0.08880122353080298,0.04688580945038025,32,0.1070234113712375,0.1454723388217536,43.4962293077043,0.5428619445905917,0.9033249525908443,0.06191451311874978,0.04820680488795551,703.4726980552348,0.0423531215989481
ETC,DCN,EGFR,ETC,10,0.2631578947368421,0.4256102130495976,16.17318809588471,0.08880122353080298,0.04688580945038025,3,0.07894736842105263,0.1225006518646058,4.65502477085502,0.4571380554094082,0.09667504740915561,0.05213752853880945,0.04059441864284746,75.28659121004087,0.004532687851432147
Endo,DCN,EGFR,EMT,1,0.07692307692307693,0.1069738610903185,1.39066019417414,0.02231950610998952,0.004031501302508706,32,0.1070234113712375,0.1454723388217536,43.4962293077043,0.5428619445905917,0.9033249525908443,0.01556173776560201,0.01211641048917051,60.48847469489498,0.003641755722958604
Endo,DCN,EGFR,ETC,1,0.07692307692307693,0.1069738610903185,1.39066019417414,0.02231950610998952,0.004031501302508706,3,0.07894736842105263,0.1225006518646058,4.65502477085502,0.4571380554094082,0.09667504740915561,0.0131043677160378,0.01020309562081902,6.473557651722673,0.0003897455795501018
TAM,DCN,EGFR,EMT,1,0.5,1.138970320182405,2.27794064036481,0.2376398753985766,0.006603712896321155,32,0.1070234113712375,0.1454723388217536,43.4962293077043,0.5428619445905917,0.9033249525908443,0.165688676325496,0.1290056448711372,99.08182844264655,0.005965298638992854
TAM,DCN,EGFR,ETC,1,0.5,1.138970320182405,2.27794064036481,0.2376398753985766,0.006603712896321155,3,0.07894736842105263,0.1225006518646058,4.65502477085502,0.4571380554094082,0.09667504740915561,0.1395246066767834,0.1086342305274394,10.60387010743554,0.0006384142573283
CAF,DCN,MET,EMT,33,0.9428571428571428,1.758237122175456,61.53829927614096,0.3668464781136813,0.1783985295079688,30,0.1003344481605351,0.1494165424783454,44.67554620102528,0.4375180886829063,0.859557128024885,0.2627097116525328,0.1605019699443535,2749.257132443756,0.1533437276677323
