LR,cell_type_pair,mean_edge_average_ew,Grade
DHH->PTCH1,Endo->CAF,0.02241110914356467,2
DHH->PTCH1,Endo->ETC,0.006921131174241195,2
DHH->PTCH1,Endo->TAM,0.007530286360655743,2
DHH->PTCH1,ETC->CAF,6.15320160068703e-4,2
DHH->PTCH1,ETC->DC,3.96550726312406e-5,2
DHH->PTCH1,ETC->Endo,1.939385885147356e-4,2
DHH->PTCH1,ETC->ETC,5.23784134085253e-5,2
DHH->PTCH1,ETC->TAM,2.597104307667364e-5,2
DHH->PTCH2,CAF->CAF,0.0013925657680326992,2
DHH->PTCH2,CAF->DC,3.030635749637508e-4,2
DHH->PTCH2,CAF->Endo,5.409762898488062e-4,2
DHH->PTCH2,CAF->ETC,3.5297070544225553e-4,2
DHH->PTCH2,Endo->CAF,0.00656708109094464,2
DHH->PTCH2,Endo->ETC,0.002038229970481387,2
DHH->PTCH2,ETC->CAF,8.587017335361844e-5,2
DHH->PTCH2,ETC->ETC,2.075392595446956e-5,2
EDN3->EDNRB,CAF->CAF,0.0019748083834517645,2
EDN3->EDNRB,CAF->DC,8.046223755701899e-4,2
EDN3->EDNRB,CAF->Endo,0.003447706696296239,2
EDN3->EDNRB,CAF->ETC,1.0827677266272332e-4,2
EDN3->EDNRB,CAF->TAM,9.612375987742426e-4,2
EDN3->EDNRB,ETC->CAF,0.01582663681421094,2
EDN3->EDNRB,ETC->DC,0.001310417002459607,2
EDN3->EDNRB,ETC->Endo,0.013473254465280514,2
EDN3->EDNRB,ETC->ETC,8.051084548629236e-4,2
EDN3->EDNRB,ETC->TAM,0.009278740597489754,2
FGF1->FGFR4,CAF->CAF,0.0063497055459582575,2
FGF1->FGFR4,CAF->DC,0.008458817955952954,2
FGF1->FGFR4,CAF->Endo,0.003600911452420526,2
FGF1->FGFR4,CAF->ETC,0.03622677551010942,2
FGF1->FGFR4,CAF->TAM,0.0048579288971025555,2
FGF1->FGFR4,Endo->CAF,0.0022844821571957725,2
FGF1->FGFR4,Endo->ETC,0.01690844450115799,2
FGF1->FGFR4,Endo->TAM,0.003459241182688476,2
FGF1->FGFR4,ETC->CAF,2.2066863196562787e-4,2
FGF1->FGFR4,ETC->DC,5.917715949971418e-4,2
FGF1->FGFR4,ETC->Endo,2.519166536906875e-4,2
FGF1->FGFR4,ETC->ETC,0.0014137111913840694,2
FGF1->FGFR4,ETC->TAM,2.885156851821066e-4,2
FGF1->FGFR4,TAM->ETC,8.238911798956528e-4,2
FGF1->FGFR4,TAM->TAM,5.359096715324292e-5,2
FGF16->FGFR4,CAF->CAF,1.225443850268452e-4,2
FGF16->FGFR4,CAF->ETC,6.456519273493077e-4,2
FGF17->FGFR4,Endo->CAF,0.001493760671832281,2
FGF17->FGFR4,Endo->ETC,0.01090976060978634,2
FGF17->FGFR4,ETC->CAF,7.063967354400617e-5,2
FGF17->FGFR4,ETC->ETC,3.898255189960144e-4,2
FGF18->FGFR4,CAF->CAF,0.0066692522605553885,2
FGF18->FGFR4,CAF->DC,0.0144120926079914,2
FGF18->FGFR4,CAF->Endo,0.006135215297893814,2
FGF18->FGFR4,CAF->ETC,0.033901276331821974,2
FGF18->FGFR4,CAF->TAM,0.006537207394338161,2
FGF18->FGFR4,DC->CAF,0.00549189285795085,2
FGF18->FGFR4,DC->ETC,0.033570609251593546,2
FGF18->FGFR4,DC->TAM,0.008564598350743817,2
FGF18->FGFR4,Endo->CAF,0.007201665249336338,2
FGF18->FGFR4,Endo->ETC,0.04255504226092789,2
FGF18->FGFR4,Endo->TAM,0.007469502638618234,2
FGF18->FGFR4,ETC->CAF,0.005706582141824056,2
FGF18->FGFR4,ETC->DC,0.01469488014296838,2
FGF18->FGFR4,ETC->Endo,0.007063852069193071,2
FGF18->FGFR4,ETC->ETC,0.03258149385645026,2
FGF18->FGFR4,ETC->TAM,0.007512295304614406,2
FGF18->FGFR4,TAM->CAF,0.004321512194908004,2
FGF18->FGFR4,TAM->DC,0.009420098421898414,2
FGF18->FGFR4,TAM->Endo,0.004010127711339433,2
FGF18->FGFR4,TAM->ETC,0.02128959983674723,2
FGF18->FGFR4,TAM->TAM,0.0040721528534846,2
FGF18->FGFR4,TIL->DC,0.007940366852696914,2
FGF18->FGFR4,TIL->ETC,0.01626400598700177,2
FGF19->FGFR4,CAF->CAF,6.71092684025127e-4,2
FGF19->FGFR4,CAF->DC,0.001893141437729783,2
FGF19->FGFR4,CAF->Endo,8.059086647414488e-4,2
FGF19->FGFR4,CAF->ETC,0.005284591770663644,2
FGF19->FGFR4,CAF->TAM,0.001598673862038093,2
FGF19->FGFR4,Endo->CAF,0.003516924261838067,2
FGF19->FGFR4,Endo->ETC,0.0288780036294186,2
FGF19->FGFR4,Endo->TAM,0.003673668490070954,2
FGF19->FGFR4,ETC->CAF,0.0021508050800765257,2
FGF19->FGFR4,ETC->DC,0.007049187680098743,2
FGF19->FGFR4,ETC->Endo,0.002460830259010775,2
FGF19->FGFR4,ETC->ETC,0.014658528996171394,2
FGF19->FGFR4,ETC->TAM,0.0026367228905784263,2
FGF19->FGFR4,TAM->ETC,8.331857645223641e-4,2
FGF19->FGFR4,TAM->TAM,5.419554430079318e-5,2
FGF20->FGFR4,CAF->CAF,1.886855878928634e-4,2
FGF20->FGFR4,CAF->ETC,0.001378075238721421,2
FGF20->FGFR4,ETC->CAF,0.0016060283104853872,2
FGF20->FGFR4,ETC->DC,0.007719658108868344,2
FGF20->FGFR4,ETC->Endo,0.001027471332929052,2
FGF20->FGFR4,ETC->ETC,0.011255872744115122,2
FGF20->FGFR4,ETC->TAM,0.001057478676520875,2
FGF23->FGFR4,TIL->DC,0.007483594712544001,2
FGF23->FGFR4,TIL->ETC,0.01532841384624074,2
FGF3->FGFR4,CAF->CAF,5.634447743076194e-4,2
FGF3->FGFR4,CAF->DC,6.969658355791148e-4,2
FGF3->FGFR4,CAF->Endo,2.966977504837361e-4,2
FGF3->FGFR4,CAF->ETC,0.004626531317148268,2
FGF3->FGFR4,CAF->TAM,5.885566930540708e-4,2
FGF5->FGFR4,CAF->CAF,0.0012237590449711935,2
FGF5->FGFR4,CAF->DC,0.002576979715412522,2
FGF5->FGFR4,CAF->Endo,0.001097018025237656,2
FGF5->FGFR4,CAF->ETC,0.008215464023458576,2
FGF5->FGFR4,CAF->TAM,0.0012467855944060988,2
FGF5->FGFR4,DC->CAF,0.004349438833844135,2
FGF5->FGFR4,DC->ETC,0.03571390825574405,2
FGF5->FGFR4,DC->TAM,0.004543287032582637,2
FGF5->FGFR4,ETC->CAF,2.13074068127829e-4,2
FGF5->FGFR4,ETC->DC,4.952428999736868e-4,2
FGF5->FGFR4,ETC->Endo,2.108244721108076e-4,2
FGF5->FGFR4,ETC->ETC,0.001737884258617759,2
FGF5->FGFR4,ETC->TAM,4.182106332727616e-4,2
FGF7->FGFR2,CAF->CAF,0.08717521784164156,2
FGF7->FGFR2,CAF->DC,0.0405873142850588,2
FGF7->FGFR2,CAF->Endo,0.062049197749877785,2
FGF7->FGFR2,CAF->ETC,0.2067880011863472,2
FGF7->FGFR2,CAF->TAM,0.031138970325425036,2
FGF7->FGFR2,DC->CAF,0.003925222394806653,2
FGF7->FGFR2,DC->ETC,0.02588593668028464,2
FGF7->FGFR2,DC->TAM,0.003390551354904031,2
FGF7->FGFR2,Endo->CAF,0.011912899374408403,2
FGF7->FGFR2,Endo->ETC,0.06507796288321155,2
FGF7->FGFR2,Endo->TAM,0.0081756879778387,2
FGF7->FGFR2,ETC->CAF,0.003718761328418407,2
FGF7->FGFR2,ETC->DC,0.001602260735492506,2
FGF7->FGFR2,ETC->Endo,0.004096780908030879,2
FGF7->FGFR2,ETC->ETC,0.008827100886280921,2
FGF7->FGFR2,ETC->TAM,0.0017119948047118485,2
FGF7->FGFR2,TAM->CAF,0.0040970399765125915,2
FGF7->FGFR2,TAM->DC,0.001464869761839874,2
FGF7->FGFR2,TAM->Endo,0.002882829957364062,2
FGF7->FGFR2,TAM->ETC,0.009489833131626156,2
FGF7->FGFR2,TAM->TAM,0.001455528238017356,2
FGF8->FGFR4,TAM->CAF,4.936435710626324e-4,2
FGF8->FGFR4,TAM->ETC,0.002600869252478298,2
FGF9->FGFR4,CAF->CAF,0.004905718138950084,2
FGF9->FGFR4,CAF->DC,0.01639170450993592,2
FGF9->FGFR4,CAF->Endo,0.006977934364101325,2
FGF9->FGFR4,CAF->ETC,0.02798669328877649,2
FGF9->FGFR4,CAF->TAM,0.007005902353801824,2
FGF9->FGFR4,ETC->CAF,9.666943988614158e-4,2
FGF9->FGFR4,ETC->DC,0.004955654169165338,2
FGF9->FGFR4,ETC->Endo,7.575001455488539e-4,2
FGF9->FGFR4,ETC->ETC,0.006927249614804618,2
FGF9->FGFR4,ETC->TAM,7.766992664054296e-4,2
GDF3->TDGF1,Endo->ETC,0.001192755421379242,2
GDF3->TDGF1,ETC->ETC,1.524709548427833e-5,2
GDF5->ROR2,CAF->CAF,0.0020388529357552206,2
GDF5->ROR2,CAF->ETC,1.1158332998840544e-4,2
GDF5->ROR2,ETC->CAF,1.419539690226639e-4,2
GDF5->ROR2,ETC->ETC,1.613868025854767e-6,2
GDNF->GFRA1,CAF->CAF,0.002720070323149355,2
GDNF->GFRA1,CAF->DC,0.001830561625465224,2
GDNF->GFRA1,CAF->Endo,0.002300706522618117,2
GDNF->GFRA1,CAF->ETC,0.0014568234951720452,2
GDNF->GFRA1,DC->CAF,7.754047469144933e-4,2
GDNF->GFRA1,DC->ETC,1.267688416312973e-4,2
GDNF->GFRA1,ETC->CAF,1.8071318138979375e-4,2
GDNF->GFRA1,ETC->DC,9.649294405511887e-5,2
GDNF->GFRA1,ETC->ETC,2.0524295174390335e-6,2
GPC3->CD81,CAF->CAF,0.5647189079542606,2
GPC3->CD81,CAF->DC,0.361752621872141,2
GPC3->CD81,CAF->Endo,0.695360787573723,2
GPC3->CD81,CAF->ETC,0.3309327335683535,2
GPC3->CD81,CAF->TAM,0.6508240956948365,2
GPC3->CD81,CAF->TIL,0.108916891039795,2
GPC3->CD81,DC->CAF,0.03985261821765698,2
GPC3->CD81,DC->ETC,0.02474301472384426,2
GPC3->CD81,DC->TAM,0.05055805266466922,2
GPC3->CD81,Endo->CAF,0.2191674663463449,2
GPC3->CD81,Endo->ETC,0.1452746171799124,2
GPC3->CD81,Endo->TAM,0.24025991802485885,2
GPC3->CD81,ETC->CAF,0.05402853945766072,2
GPC3->CD81,ETC->DC,0.03543786843284396,2
GPC3->CD81,ETC->Endo,0.07989881724928889,2
GPC3->CD81,ETC->ETC,0.034835390961521044,2
GPC3->CD81,ETC->TAM,0.0646935590753818,2
GPC3->CD81,ETC->TIL,0.01302507719390498,2
GPC3->CD81,TAM->CAF,0.03506650174388527,2
GPC3->CD81,TAM->DC,0.021636756253121787,2
GPC3->CD81,TAM->Endo,0.053172135113239,2
GPC3->CD81,TAM->ETC,0.01994411950392794,2
GPC3->CD81,TAM->TAM,0.04248069549588016,2
GPC3->CD81,TAM->TIL,0.01695310208740861,2
GPC3->CD81,TIL->CAF,0.1908879105694684,2
GPC3->CD81,TIL->DC,0.1282528312702696,2
GPC3->CD81,TIL->Endo,0.2940466714856154,2
GPC3->CD81,TIL->ETC,0.08796245553700746,2
GPC3->CD81,TIL->TAM,0.2269440988943346,2
GPC3->CD81,TIL->TIL,0.05726378157209552,2
GZMB->CHRM3,CAF->Endo,0.0023571964552118853,2
GZMB->CHRM3,CAF->ETC,0.005762122841150679,2
GZMB->CHRM3,CAF->TAM,5.032863030432977e-4,2
GZMB->CHRM3,DC->ETC,0.0317591337567152,2
GZMB->CHRM3,Endo->ETC,0.0077010797822862,2
GZMB->CHRM3,ETC->Endo,0.0021084643711235815,2
GZMB->CHRM3,ETC->ETC,0.010097771567829136,2
GZMB->CHRM3,ETC->TAM,9.970081571055581e-4,2
GZMB->CHRM3,TAM->Endo,0.003557564067097743,2
GZMB->CHRM3,TAM->ETC,0.013165055227247783,2
GZMB->CHRM3,TAM->TAM,0.001339536515486766,2
GZMB->CHRM3,TIL->Endo,0.1073365483228362,2
GZMB->CHRM3,TIL->ETC,0.17394830039806392,2
GZMB->CHRM3,TIL->TAM,0.01484380140523682,2
ICOS->ICOSLG,CAF->CAF,0.001148497824993339,2
ICOS->ICOSLG,CAF->DC,0.003153038537412731,2
ICOS->ICOSLG,CAF->Endo,9.80244625758408e-4,2
ICOS->ICOSLG,CAF->ETC,0.0017341101792127161,2
ICOS->ICOSLG,CAF->TAM,0.0031564154987042195,2
ICOS->ICOSLG,DC->ETC,0.0159678320267203,2
ICOS->ICOSLG,DC->TAM,0.01915576329308978,2
ICOS->ICOSLG,DC->TIL,0.007157261967309514,2
ICOS->ICOSLG,ETC->CAF,0.0012968240887500891,2
ICOS->ICOSLG,ETC->DC,0.0033163160922233775,2
ICOS->ICOSLG,ETC->Endo,0.0011394411230318956,2
ICOS->ICOSLG,ETC->ETC,0.0015009956083026105,2
ICOS->ICOSLG,ETC->TAM,0.003288906975850404,2
ICOS->ICOSLG,TAM->CAF,0.004267833689953894,2
ICOS->ICOSLG,TAM->DC,0.008696956738812945,2
ICOS->ICOSLG,TAM->Endo,0.002185123631612428,2
ICOS->ICOSLG,TAM->ETC,0.004270459472995021,2
ICOS->ICOSLG,TAM->TAM,0.008980713864539237,2
ICOS->ICOSLG,TIL->CAF,0.15985990040807885,2
ICOS->ICOSLG,TIL->DC,0.21410416668169363,2
ICOS->ICOSLG,TIL->Endo,0.13505386332677882,2
ICOS->ICOSLG,TIL->ETC,0.10238587676219783,2
ICOS->ICOSLG,TIL->TAM,0.24409899904199917,2
ICOS->ICOSLG,TIL->TIL,0.00918863602679154,2
ICOSLG->CD28,CAF->CAF,0.0010296611116068191,2
ICOSLG->CD28,CAF->DC,0.007304836573846825,2
ICOSLG->CD28,CAF->ETC,4.4424928777834924e-4,2
ICOSLG->CD28,CAF->TAM,0.02121909292082643,2
ICOSLG->CD28,CAF->TIL,0.06952924319469964,2
ICOSLG->CD28,DC->CAF,0.0016739794273980821,2
ICOSLG->CD28,DC->ETC,9.23090227560545e-4,2
ICOSLG->CD28,DC->TAM,0.03407934886500418,2
ICOSLG->CD28,DC->TIL,0.08513454490394377,2
ICOSLG->CD28,Endo->CAF,6.456110802009216e-4,2
ICOSLG->CD28,Endo->ETC,2.081683251898383e-4,2
ICOSLG->CD28,Endo->TAM,0.016976586323603084,2
ICOSLG->CD28,Endo->TIL,0.04448722860291861,2
ICOSLG->CD28,ETC->CAF,0.001366380708894077,2
ICOSLG->CD28,ETC->DC,0.011797638012673625,2
ICOSLG->CD28,ETC->ETC,4.206196761929906e-4,2
ICOSLG->CD28,ETC->TAM,0.017753504352065876,2
ICOSLG->CD28,ETC->TIL,0.05101477478037782,2
ICOSLG->CD28,TAM->CAF,0.0021426240889970247,2
ICOSLG->CD28,TAM->DC,0.016251353768895832,2
ICOSLG->CD28,TAM->ETC,8.515340208790428e-4,2
ICOSLG->CD28,TAM->TAM,0.04109940530236588,2
ICOSLG->CD28,TAM->TIL,0.10206530345394932,2
ICOSLG->CD28,TIL->DC,0.007157261967309514,2
ICOSLG->CD28,TIL->TIL,0.005916897352997107,2
ICOSLG->CTLA4,CAF->CAF,4.778265532804084e-4,2
ICOSLG->CTLA4,CAF->DC,0.02632900726876929,2
ICOSLG->CTLA4,CAF->ETC,0.0010484426729377013,2
ICOSLG->CTLA4,CAF->TAM,0.0057803216483146595,2
ICOSLG->CTLA4,CAF->TIL,0.12594377227660417,2
ICOSLG->CTLA4,DC->CAF,0.001081794410448131,2
ICOSLG->CTLA4,DC->ETC,0.002058008366654858,2
ICOSLG->CTLA4,DC->TAM,0.012069448365049786,2
ICOSLG->CTLA4,DC->TIL,0.23032471124453874,2
ICOSLG->CTLA4,Endo->CAF,3.9823121241532825e-4,2
ICOSLG->CTLA4,Endo->ETC,9.019946605989188e-4,2
ICOSLG->CTLA4,Endo->TAM,0.0034000057997407383,2
ICOSLG->CTLA4,Endo->TIL,0.03768706142103055,2
ICOSLG->CTLA4,ETC->CAF,7.494835536749119e-4,2
ICOSLG->CTLA4,ETC->DC,0.018734353691808647,2
ICOSLG->CTLA4,ETC->ETC,0.0011348435640994878,2
ICOSLG->CTLA4,ETC->TAM,0.0069653572922355545,2
ICOSLG->CTLA4,ETC->TIL,0.12451106241507806,2
ICOSLG->CTLA4,TAM->CAF,0.0013556000250945308,2
ICOSLG->CTLA4,TAM->DC,0.036389836032199405,2
ICOSLG->CTLA4,TAM->ETC,0.002565552143134586,2
ICOSLG->CTLA4,TAM->TAM,0.011480647126630677,2
ICOSLG->CTLA4,TAM->TIL,0.1863255448716414,2
ICOSLG->CTLA4,TIL->DC,0.007157261967309514,2
ICOSLG->CTLA4,TIL->TIL,0.009306749314202351,2
ICOSLG->ICOS,CAF->CAF,0.001148497824993339,2
ICOSLG->ICOS,CAF->ETC,0.0012968240887500891,2
ICOSLG->ICOS,CAF->TAM,0.004267833689953894,2
ICOSLG->ICOS,CAF->TIL,0.15985990040807885,2
ICOSLG->ICOS,DC->CAF,0.003153038537412731,2
ICOSLG->ICOS,DC->ETC,0.0033163160922233775,2
ICOSLG->ICOS,DC->TAM,0.008696956738812945,2
ICOSLG->ICOS,DC->TIL,0.21410416668169363,2
ICOSLG->ICOS,Endo->CAF,9.80244625758408e-4,2
ICOSLG->ICOS,Endo->ETC,0.0011394411230318956,2
ICOSLG->ICOS,Endo->TAM,0.002185123631612428,2
ICOSLG->ICOS,Endo->TIL,0.13505386332677882,2
ICOSLG->ICOS,ETC->CAF,0.0017341101792127161,2
ICOSLG->ICOS,ETC->DC,0.0159678320267203,2
ICOSLG->ICOS,ETC->ETC,0.0015009956083026105,2
ICOSLG->ICOS,ETC->TAM,0.004270459472995021,2
ICOSLG->ICOS,ETC->TIL,0.10238587676219783,2
ICOSLG->ICOS,TAM->CAF,0.0031564154987042195,2
ICOSLG->ICOS,TAM->DC,0.01915576329308978,2
ICOSLG->ICOS,TAM->ETC,0.003288906975850404,2
ICOSLG->ICOS,TAM->TAM,0.008980713864539237,2
ICOSLG->ICOS,TAM->TIL,0.24409899904199917,2
ICOSLG->ICOS,TIL->DC,0.007157261967309514,2
ICOSLG->ICOS,TIL->TIL,0.00918863602679154,2
IHH->BOC,CAF->CAF,0.005205768461297814,2
IHH->BOC,CAF->Endo,5.741694244104338e-4,2
IHH->BOC,CAF->ETC,4.423603031263046e-5,2
IHH->BOC,DC->CAF,0.01595136664597024,2
IHH->BOC,DC->ETC,5.816344998549455e-5,2
IHH->BOC,ETC->CAF,0.04367866601632102,2
IHH->BOC,ETC->Endo,0.0151862537660017,2
IHH->BOC,ETC->ETC,3.526373783644831e-4,2
IHH->HHIP,CAF->CAF,0.0035418520838314043,2
IHH->HHIP,CAF->Endo,7.33032529719113e-4,2
IHH->HHIP,CAF->ETC,9.935319176195942e-5,2
IHH->HHIP,DC->CAF,0.007410116585585979,2
IHH->HHIP,DC->ETC,4.837857164767314e-5,2
IHH->HHIP,ETC->CAF,0.01982260581266702,2
IHH->HHIP,ETC->DC,0.002908721831342671,2
IHH->HHIP,ETC->Endo,0.002842223941211689,2
IHH->HHIP,ETC->ETC,4.7022056278351915e-4,2
IHH->PTCH1,CAF->CAF,0.0038221972430157554,2
IHH->PTCH1,CAF->Endo,7.33032529719113e-4,2
IHH->PTCH1,CAF->ETC,5.742758055481741e-4,2
IHH->PTCH1,DC->CAF,0.0196065936738627,2
IHH->PTCH1,DC->ETC,0.001668988496765477,2
IHH->PTCH1,DC->TAM,8.275426711744182e-4,2
IHH->PTCH1,ETC->CAF,0.04141192652427863,2
IHH->PTCH1,ETC->DC,0.006928068985052967,2
IHH->PTCH1,ETC->Endo,0.016088745975845996,2
IHH->PTCH1,ETC->ETC,0.004775139971259343,2
IHH->PTCH1,ETC->TAM,0.0049185263277930534,2
IHH->PTCH2,CAF->CAF,5.285870228224317e-4,2
IHH->PTCH2,CAF->DC,0.001240568297292031,2
IHH->PTCH2,CAF->Endo,6.2936886210219e-4,2
IHH->PTCH2,CAF->ETC,1.1983394436571854e-4,2
IHH->PTCH2,CAF->TAM,2.9525746579795375e-4,2
IHH->PTCH2,DC->CAF,0.002736171682495444,2
IHH->PTCH2,DC->ETC,6.613041790818039e-4,2
IHH->PTCH2,ETC->CAF,0.006287706262262004,2
IHH->PTCH2,ETC->DC,0.005065644695929243,2
IHH->PTCH2,ETC->Endo,0.0038375363494616444,2
IHH->PTCH2,ETC->ETC,0.0019254596845630803,2
IHH->PTCH2,ETC->TAM,0.0016249440107398046,2
IL33->IL1RL1,CAF->CAF,0.0013763000279046957,2
IL33->IL1RL1,CAF->DC,0.016473321553754115,2
IL33->IL1RL1,CAF->Endo,0.004337186806988919,2
IL33->IL1RL1,CAF->ETC,9.628245184032343e-4,2
IL33->IL1RL1,Endo->CAF,0.006548005694896824,2
IL33->IL1RL1,Endo->ETC,0.005231672686439448,2
IL33->IL1RL1,ETC->CAF,5.168374953536666e-4,2
IL33->IL1RL1,ETC->DC,0.008634146381817375,2
IL33->IL1RL1,ETC->ETC,7.551662795475678e-5,2
INHA->TGFBR3,CAF->CAF,0.0023527692584315416,2
INHA->TGFBR3,CAF->DC,5.47854288641862e-4,2
INHA->TGFBR3,CAF->Endo,0.009951247332108653,2
INHA->TGFBR3,CAF->ETC,0.0033015672027005743,2
INHA->TGFBR3,CAF->TAM,2.977306613764012e-4,2
INHA->TGFBR3,CAF->TIL,0.007329417501132596,2
INHA->TGFBR3,ETC->CAF,0.002537130882670477,2
INHA->TGFBR3,ETC->DC,8.460218624483765e-4,2
INHA->TGFBR3,ETC->Endo,0.014001344686001206,2
INHA->TGFBR3,ETC->ETC,0.0038047989617341067,2
INHA->TGFBR3,ETC->TAM,3.509930425675226e-4,2
INHA->TGFBR3,ETC->TIL,0.009758781719521324,2
JAM2->JAM3,CAF->CAF,0.054040960524177895,2
JAM2->JAM3,CAF->Endo,0.07651261701413702,2
JAM2->JAM3,CAF->ETC,0.0020601705699272188,2
JAM2->JAM3,DC->CAF,0.02049544817165384,2
JAM2->JAM3,DC->ETC,2.225935547647057e-4,2
JAM2->JAM3,Endo->CAF,0.2546206726808503,2
JAM2->JAM3,Endo->ETC,0.011634717549622853,2
JAM2->JAM3,ETC->CAF,0.0019497923615763918,2
JAM2->JAM3,ETC->Endo,0.0020192568094867403,2
JAM2->JAM3,ETC->ETC,5.3720217227798934e-5,2
JAM2->JAM3,TAM->CAF,0.013447457902969119,2
JAM2->JAM3,TAM->Endo,0.010251979942845092,2
JAM2->JAM3,TAM->ETC,4.7387937784186995e-4,2
JAM3->JAM2,CAF->CAF,0.054040960524177895,2
JAM3->JAM2,CAF->DC,0.02049544817165384,2
JAM3->JAM2,CAF->Endo,0.2546206726808503,2
JAM3->JAM2,CAF->ETC,0.0019497923615763918,2
JAM3->JAM2,CAF->TAM,0.013447457902969119,2
JAM3->JAM2,Endo->CAF,0.07651261701413702,2
JAM3->JAM2,Endo->ETC,0.0020192568094867403,2
JAM3->JAM2,Endo->TAM,0.010251979942845092,2
JAM3->JAM2,ETC->CAF,0.0020601705699272188,2
JAM3->JAM2,ETC->DC,2.225935547647057e-4,2
JAM3->JAM2,ETC->Endo,0.011634717549622853,2
JAM3->JAM2,ETC->ETC,5.3720217227798934e-5,2
JAM3->JAM2,ETC->TAM,4.7387937784186995e-4,2
LAMA2->DAG1,CAF->CAF,0.09937692151827164,2
LAMA2->DAG1,CAF->DC,0.011978664753674786,2
LAMA2->DAG1,CAF->Endo,0.1447935367114398,2
LAMA2->DAG1,CAF->ETC,0.18168766964616911,2
LAMA2->DAG1,CAF->TAM,0.010517265941035839,2
LAMA2->DAG1,CAF->TIL,0.3128671748024202,2
LAMA2->DAG1,Endo->CAF,0.03037910044654712,2
LAMA2->DAG1,Endo->ETC,0.04819006034797948,2
LAMA2->DAG1,ETC->CAF,0.0041135190987199805,2
LAMA2->DAG1,ETC->DC,3.0983929142802436e-4,2
LAMA2->DAG1,ETC->Endo,0.006278997040348423,2
LAMA2->DAG1,ETC->ETC,0.008004717717678808,2
LAMA2->DAG1,ETC->TAM,6.74250186567259e-4,2
LAMA2->DAG1,ETC->TIL,0.02320749933494723,2
LAMA2->DAG1,TAM->CAF,0.004271785762845445,2
LAMA2->DAG1,TAM->Endo,0.0061556096886017184,2
LAMA2->DAG1,TAM->ETC,0.009424053315666606,2
LAMA2->DAG1,TAM->TAM,8.850134457554059e-4,2
LAMA2->DAG1,TAM->TIL,0.01894103266769484,2
LPL->LRP1,CAF->CAF,0.04723611192654108,2
LPL->LRP1,CAF->DC,0.004871386313884129,2
LPL->LRP1,CAF->Endo,0.013362036354792661,2
LPL->LRP1,CAF->ETC,0.01432975210388646,2
LPL->LRP1,CAF->TAM,0.030904562337226018,2
LPL->LRP1,CAF->TIL,0.006026495704585664,2
LPL->LRP1,DC->CAF,0.3836068936542605,2
LPL->LRP1,DC->ETC,0.06963509906401652,2
LPL->LRP1,DC->TAM,0.3064411660242198,2
LPL->LRP1,DC->TIL,0.04805372702469939,2
LPL->LRP1,Endo->CAF,0.2227453904837963,2
LPL->LRP1,Endo->ETC,0.06676527808388245,2
LPL->LRP1,Endo->TAM,0.15651496235967507,2
LPL->LRP1,Endo->TIL,0.03192180963920219,2
LPL->LRP1,ETC->CAF,0.022833864318221226,2
LPL->LRP1,ETC->DC,6.77741085773615e-4,2
LPL->LRP1,ETC->Endo,0.0022988201103418407,2
LPL->LRP1,ETC->ETC,0.005495711421963227,2
LPL->LRP1,ETC->TAM,0.017165108761212203,2
LPL->LRP1,ETC->TIL,0.009827469797718343,2
LPL->LRP1,TAM->CAF,0.4451206782745191,2
LPL->LRP1,TAM->DC,0.04684848954310462,2
LPL->LRP1,TAM->Endo,0.0899337324182402,2
LPL->LRP1,TAM->ETC,0.11451212560050261,2
LPL->LRP1,TAM->TAM,0.299785687063545,2
LPL->LRP1,TAM->TIL,0.128794167682919,2
LRPAP1->LRP1,CAF->CAF,1.1569686336184484,2
LRPAP1->LRP1,CAF->DC,0.14786081589189434,2
LRPAP1->LRP1,CAF->Endo,0.3676267358800121,2
LRPAP1->LRP1,CAF->ETC,0.3040671020637678,2
LRPAP1->LRP1,CAF->TAM,0.7062045512547374,2
LRPAP1->LRP1,CAF->TIL,0.1096643839646154,2
LRPAP1->LRP1,DC->CAF,0.7115545701345736,2
LRPAP1->LRP1,DC->ETC,0.17185368054739608,2
LRPAP1->LRP1,DC->TAM,0.43995302569651046,2
LRPAP1->LRP1,DC->TIL,0.06253435221514596,2
LRPAP1->LRP1,Endo->CAF,0.7766885869776248,2
LRPAP1->LRP1,Endo->ETC,0.24444825848538548,2
LRPAP1->LRP1,Endo->TAM,0.5337780284931303,2
LRPAP1->LRP1,Endo->TIL,0.06157449738770349,2
LRPAP1->LRP1,ETC->CAF,0.9739184671501689,2
LRPAP1->LRP1,ETC->DC,0.14243932264385067,2
LRPAP1->LRP1,ETC->Endo,0.3254891338618497,2
LRPAP1->LRP1,ETC->ETC,0.27197126218198486,2
LRPAP1->LRP1,ETC->TAM,0.6037790955811403,2
LRPAP1->LRP1,ETC->TIL,0.05001961613727209,2
LRPAP1->LRP1,TAM->CAF,1.47977754289671,2
LRPAP1->LRP1,TAM->DC,0.16200014445626215,2
LRPAP1->LRP1,TAM->Endo,0.40556291093901703,2
LRPAP1->LRP1,TAM->ETC,0.3698470101655677,2
LRPAP1->LRP1,TAM->TAM,0.9153106217016949,2
LRPAP1->LRP1,TAM->TIL,0.2373563999739801,2
LRPAP1->LRP1,TIL->CAF,0.9229517566134059,2
LRPAP1->LRP1,TIL->DC,0.12499590824577783,2
LRPAP1->LRP1,TIL->Endo,0.2727917944869645,2
LRPAP1->LRP1,TIL->ETC,0.298469950723556,2
