LR,cell_type_pair,2,3,4
PTGS2->CAV1,DC->ETC,0.12857810876850312,0.115378183666579,0.5296402960611696
PTGS2->CAV1,DC->TAM,0.018476542750636947,0.007159326199957509,0.5025871148622963
PTGS2->CAV1,ETC->DC,0.02137390177637191,0.01325800086523993,0.02472517427950294
PTGS2->CAV1,ETC->TAM,0.006991761575909161,0.002444037481161444,0.04248777981416992
PTGS2->CAV1,TAM->CAF,0.4755782992823587,0.47296306254731,1.503843732496876
PTGS2->CAV1,TAM->DC,0.04804778496778749,0.0975675277243695,0.7549186212848115
PTGS2->CAV1,TAM->Endo,0.496765727349475,0.5480789923660595,1.924056414081328
PTGS2->CAV1,TAM->ETC,0.06283999301898584,0.2898589178822875,1.367081744365876
PTGS2->CAV1,TAM->TAM,0.011417209115684791,0.01798602195960122,1.29725339025641
SEMA3A->NRP1,ETC->ETC,0.0038685489276729917,0.0025758260488715143,0.004490016496137964
SEMA3C->NRP1,Endo->CAF,0.07835729371155796,0,0.2731733326356892
SEMA3C->NRP1,Endo->ETC,0.011832824226539092,0,0.04865215038727766
SEMA3C->NRP1,TAM->CAF,0.13380319293697784,0.06683474528054806,0.7357817361329824
SEMA3C->NRP1,TAM->Endo,0.19641649371840078,0.1641247811604662,0.6475209127613305
SEMA3C->NRP1,TAM->ETC,0.023525215974075978,0.02229940803790717,0.1310426729182031
SEMA4B->DCBLD2,CAF->Endo,0.010274439839441388,0,0.02643211300459385
SEMA4B->DCBLD2,ETC->Endo,0.039850606660642225,0,0.1758501153403279
SEMA4B->DCBLD2,ETC->ETC,0.052630382488931086,0.07026085674826739,0.1511859245796608
SPP1->ITGA4,CAF->CAF,0.012784063333183425,0.01959874214033186,0.09511667915496694
SPP1->ITGA4,CAF->TIL,0.28199475642734295,0.2329401625823428,0.4094515480495599
SPP1->ITGA4,DC->CAF,0.015158852942837728,0.02262665544845909,0.0514026791451677
SPP1->ITGA4,Endo->CAF,0.01526545041754865,0.02209365251490676,0.1931998766258297
SPP1->ITGA4,Endo->TIL,0.24932798098661346,0.2625933323684733,0.8316731541746544
SPP1->ITGA4,ETC->CAF,0.014269853015685972,0.02908014195360884,0.2823448125182064
SPP1->ITGA4,ETC->TIL,0.19070499691365508,0.3456310076477465,1.215417964508546
SPP1->ITGA4,TAM->CAF,0.03350366939499694,0.0439791389401932,0.2116055058860975
SPP1->ITGA4,TAM->TIL,0.5872650435228762,0.5227125139770107,0.9109044042602961
SPP1->ITGA4,TIL->CAF,0.031321858451595554,0.01947096802180263,0.08254794035519292
SPP1->ITGA4,TIL->TIL,0.24560476427358557,0.2314215077762895,0.3553465308820287
SPP1->ITGA9,ETC->Endo,0.1564247022098104,0,0.2288082760075607
SPP1->ITGB3,CAF->CAF,0.01035616404606546,0.00231955568260528,0.02631126096363013
SPP1->ITGB3,DC->CAF,0.01180963672110645,0,0.01421905513558534
SPP1->ITGB3,Endo->CAF,0.013237861621949995,0,0.053443122880283
SPP1->ITGB3,ETC->CAF,0.011949629819236236,0.01022276264370077,0.07810247487499486
SPP1->ITGB3,TAM->CAF,0.026232035292768185,0,0.05853450452826649
SPP1->ITGB5,Endo->ETC,0.28818819527709205,0.2617034729284432,0.3490368913103664
SPP1->ITGB5,ETC->CAF,0.5123175482514751,0.5908242701349279,0.6987137980303326
SPP1->ITGB5,ETC->ETC,0.22375688027780655,0.2128440691984474,0.5100870526424942
TGM2->ITGB3,CAF->CAF,0.013483374425572478,0.01486030045492874,0.04116913391493167
TGM2->ITGB3,DC->CAF,0.003210965517485969,0,0.02272712923495495
TGM2->ITGB3,Endo->CAF,0.01978014867588598,0,0.04078844388534206
TGM2->ITGB3,ETC->CAF,0.01047980419506201,0.02783301961636126,0.0685109830037629
TGM2->SDC4,CAF->ETC,0.6282869473283447,0.5465755133807493,0.6831374023028542
TGM2->SDC4,DC->ETC,0.19835785656325966,0.3099955513853768,0.3771211718820572
THBS1->ITGB1,DC->CAF,0.3320179323627424,0.2042667095393478,1.030511089449496
THBS1->ITGB1,DC->ETC,0.2245340148186403,0.1491625629989146,0.5674634916403895
THBS1->ITGB1,DC->TIL,0.12078084203554652,0.1557145803400274,1.015791531761531
THBS1->ITGB1,Endo->TIL,0.4552538676476179,0.331526679082436,0.7303266146182418
THBS1->ITGB1,ETC->CAF,0.3167524014205907,0.3632611032671705,0.7081058522749906
THBS1->ITGB1,ETC->ETC,0.19157683677335824,0.2786058323219389,0.3899271182007525
THBS1->ITGB1,ETC->TIL,0.19126532108159777,0.1022085507955513,0.6979914488023258
THBS1->ITGB1,TAM->CAF,0.7373495016841557,0.4500335556923211,0.9522463305001154
THBS1->ITGB1,TAM->ETC,0.4228760883796848,0.3286299502937385,0.5243660482062441
THBS1->ITGB1,TAM->TIL,0.29452092758045834,0.3430651348993374,0.9386446866765272
WNT7B->FZD8,ETC->ETC,0.004830666397288146,0,0.03447182517822989
ADAM9->ITGA3,CAF->EMT,0,0.05239619512907236,0.083141564974687
ADAM9->ITGA3,EMT->EMT,0,0.1918019918411514,0.1961943845972626
ADAM9->ITGA3,ETC->EMT,0,0.1317140473413525,0.1944263690835795
ANXA1->EGFR,EMT->EMT,0,0.2265807028421314,0.2401541345370896
CALR->ITGA3,CAF->EMT,0,0.3102180019602179,0.4709873753817815
CALR->ITGA3,EMT->CAF,0,0.1888155164148611,0.1938613892975766
CALR->ITGA3,EMT->EMT,0,0.4305590594687577,0.4589888940587634
CALR->ITGA3,ETC->EMT,0,0.2796689654481409,0.4816421563561074
ECM1->ITGB4,CAF->EMT,0,0.1368402512560374,0.8085370878209768
ECM1->ITGB4,ETC->EMT,0,0.043586390712625,0.1009672583974257
L1CAM->EGFR,ETC->EMT,0,0.002672825080211506,0.007225416293898553
LAMC2->ITGA3,CAF->EMT,0,0.01054271252251936,0.05303978793114249
LAMC2->ITGA3,EMT->CAF,0,0.04384964993149115,0.1149859069625014
LAMC2->ITGA3,EMT->EMT,0,0.09999106212783222,0.2722422162571501
LAMC2->ITGA3,EMT->ETC,0,0.3926912755053895,0.5920055088651911
LAMC2->ITGA3,ETC->EMT,0,0.2303993760961828,0.2397404547330181
LAMC2->ITGA3,TIL->CAF,0,0.0139535685697286,0.0626754478293019
LAMC2->ITGA3,TIL->ETC,0,0.09705558263376574,0.3226848521327038
LAMC2->ITGB1,CAF->EMT,0,0.08536889631056793,0.1018155022223208
LAMC2->ITGB1,TIL->CAF,0,0.1175507749597619,0.3716295564214021
LAMC2->ITGB1,TIL->DC,0,0.05568896425925694,0.06035982085487043
LAMC2->ITGB1,TIL->Endo,0,0.1117964419870815,0.1218876872006531
LAMC2->ITGB1,TIL->ETC,0,0.08583961094320713,0.2046423447964197
LAMC2->ITGB1,TIL->TIL,0,0.08961014564136972,0.3663212945789991
NAMPT->INSR,EMT->ETC,0,0.08868985756204183,0.2016594498686501
PTGS2->CAV1,CAF->TIL,0,0.001906799269757459,0.3275052920011445
PTGS2->CAV1,DC->TIL,0,0.003491475753214552,0.7011878244391864
PTGS2->CAV1,ETC->TIL,0,0.001191913507932268,0.05927711437908959
PTGS2->CAV1,TAM->TIL,0,0.008771462259828987,1.80987187208227
SEMA3A->NRP1,ETC->EMT,0,0.001948089798132786,0.007168064808920772
SEMA3C->NRP1,EMT->CAF,0,0.1337163821177522,0.4381292579409148
SEMA3C->NRP1,EMT->EMT,0,0.03677839989244092,0.1245718695324723
SEMA3C->NRP1,EMT->ETC,0,0.0367069852592514,0.07803078851344254
SEMA4B->DCBLD2,EMT->CAF,0,0.01701442041211696,0.0468602783781467
SEMA4B->DCBLD2,EMT->ETC,0,0.001200899966659678,0.07549437115511316
SPP1->ITGA4,CAF->EMT,0,0.02974711565912921,0.05622916551189278
SPP1->ITGA4,ETC->EMT,0,0.1311017040886192,0.1669109280891198
SPP1->ITGB3,EMT->CAF,0,0.01086071971392803,0.02959898182666951
SPP1->ITGB5,EMT->CAF,0,0.2059875867199235,0.2647959241118019
SPP1->ITGB5,EMT->ETC,0,0.08629748441167485,0.1933108704346367
TGM2->ITGB1,TIL->CAF,0,0.06428569018220291,0.6066550603349727
TGM2->ITGB1,TIL->DC,0,0.03045495450084283,0.0985325040212834
TGM2->ITGB1,TIL->Endo,0,0.06113878394688808,0.1989717474165467
TGM2->ITGB1,TIL->ETC,0,0.04694361765241251,0.334062003100711
TGM2->ITGB1,TIL->TIL,0,0.04900563234785197,0.5979897541109833
TGM2->ITGB3,EMT->CAF,0,0.02595017235965365,0.07033540937407882
TGM2->SDC4,CAF->EMT,0,0.2646590019138603,0.3511615306865832
TGM2->SDC4,EMT->EMT,0,0.4621674196311877,0.5999419387423849
TGM2->SDC4,EMT->ETC,0,1.032797619732579,1.167106137063748
TGM2->SDC4,ETC->EMT,0,0.4957005556016122,0.5843800773209391
TGM2->SDC4,TIL->ETC,0,0.04395858019291508,0.6785388238625945
THBS1->ITGB1,ETC->EMT,0,0.4743713720621628,0.5427606674396916
VEGFA->GPC1,CAF->EMT,0,0.06709701640436434,0.1251450520597787
VEGFA->GPC1,ETC->EMT,0,0.03148606857722953,0.3127743751991733
VEGFA->NRP1,ETC->EMT,0,0.03148606857722953,0.06576615256531806
ADAM17->ITGB1,EMT->DC,0,0,0.02582935514815797
ADAM17->ITGB1,EMT->Endo,0,0,0.05215854381779901
ADAM17->ITGB1,EMT->TIL,0,0,0.1567573044784888
ADAM17->ITGB1,Endo->EMT,0,0,0.1109578065217092
ADAM17->ITGB1,TAM->EMT,0,0,0.665618810682498
ADAM9->ITGA3,Endo->EMT,0,0,0.05511570074074203
ADAM9->ITGB1,EMT->DC,0,0,0.07980428536288856
ADAM9->ITGB1,EMT->Endo,0,0,0.1611528933290155
ADAM9->ITGB1,EMT->TIL,0,0,0.4843289577909063
ADAM9->ITGB1,Endo->EMT,0,0,0.1058004371838542
ANXA1->DYSF,CAF->EMT,0,0,0.02218950187658598
ANXA1->DYSF,DC->EMT,0,0,0.03295328336081535
ANXA1->DYSF,EMT->EMT,0,0,0.02701829616482789
ANXA1->DYSF,EMT->Endo,0,0,1.226469832128461
ANXA1->DYSF,Endo->EMT,0,0,0.02226409439232766
ANXA1->DYSF,ETC->EMT,0,0,0.02598898777846782
ANXA1->DYSF,TAM->EMT,0,0,0.03563977030219932
ANXA1->DYSF,TIL->EMT,0,0,0.0191785736291472
ANXA1->EGFR,DC->EMT,0,0,0.2929077095532866
ANXA1->EGFR,Endo->EMT,0,0,0.1978960585605668
ANXA1->EGFR,TAM->EMT,0,0,0.3167867484985009
ANXA1->EGFR,TIL->EMT,0,0,0.1704701778182257
ANXA1->FPR1,CAF->EMT,0,0,0.2079579563632522
ANXA1->FPR1,DC->EMT,0,0,0.3088351194762689
ANXA1->FPR1,EMT->EMT,0,0,0.2532129691826673
ANXA1->FPR1,EMT->TAM,0,0,3.594977956977143
ANXA1->FPR1,Endo->EMT,0,0,0.2086570305119153
ANXA1->FPR1,ETC->EMT,0,0,0.2435663863217486
ANXA1->FPR1,TAM->EMT,0,0,0.3340126262645705
ANXA1->FPR1,TIL->EMT,0,0,0.1797398157048331
ANXA1->FPR2,EMT->TAM,0,0,1.714700003640665
AREG->EGFR,DC->EMT,0,0,0.06346039724409745
CALR->ITGA3,DC->EMT,0,0,0.5094964509456272
CALR->ITGA3,Endo->EMT,0,0,0.6140420857726292
CALR->ITGA3,TAM->EMT,0,0,0.3802308610617817
CALR->ITGA3,TIL->EMT,0,0,0.395214393103192
DKK1->KREMEN1,CAF->EMT,0,0,0.001629137851867126
DKK1->KREMEN1,EMT->CAF,0,0,0.1036155503494413
DKK1->KREMEN1,EMT->EMT,0,0,0.02216831001290723
DKK1->KREMEN1,ETC->EMT,0,0,0.01585579656186241
DKK1->KREMEN2,CAF->EMT,0,0,2.053305720622831e-4
DKK1->KREMEN2,EMT->CAF,0,0,0.0418309307991046
DKK1->KREMEN2,EMT->EMT,0,0,0.00279401265607297
DKK1->KREMEN2,ETC->EMT,0,0,0.00199840656505471
DKK1->LRP4,EMT->Endo,0,0,0.1677040899068388
ECM1->ITGB4,DC->EMT,0,0,0.09630990141250574
ECM1->ITGB4,EMT->Endo,0,0,0.0758118432968496
ECM1->ITGB4,EMT->TAM,0,0,0.2004403323390933
FGA->ITGA2B,EMT->DC,0,0,0.004361543044163001
FGA->ITGB3,EMT->CAF,0,0,8.316890802433579e-4
FGA->ITGB3,EMT->DC,0,0,0.001599405905837866
FGA->ITGB3,EMT->EMT,0,0,2.928905526693256e-4
FGA->ITGB3,ETC->DC,0,0,0.04044273414822486
FGA->ITGB3,ETC->EMT,0,0,0.007406059157901447
FGB->ITGA2B,EMT->DC,0,0,0.001248949104748942
FGB->ITGA5,EMT->CAF,0,0,0.001792047272896341
FGB->ITGA5,EMT->DC,0,0,0.001063617825379417
FGB->ITGA5,EMT->EMT,0,0,0.003817979716719552
FGB->ITGA5,EMT->Endo,0,0,0.005088257252075507
FGB->ITGA5,EMT->ETC,0,0,3.312088113171319e-4
FGB->ITGA5,ETC->EMT,0,0,0.4538795055184974
FGB->ITGB1,EMT->CAF,0,0,0.003533206605003123
FGB->ITGB1,EMT->DC,0,0,5.738610237970611e-4
FGB->ITGB1,EMT->EMT,0,0,0.002708190546614907
FGB->ITGB1,EMT->Endo,0,0,0.001158827047108088
FGB->ITGB1,EMT->ETC,0,0,0.001945603281021478
FGB->ITGB1,EMT->TIL,0,0,0.00348273918259661
FGB->ITGB1,ETC->EMT,0,0,0.3219483280030566
FGG->ITGA5,CAF->CAF,0,0,0.04673650508416324
FGG->ITGA5,CAF->DC,0,0,0.02773910077891521
FGG->ITGA5,CAF->EMT,0,0,0.09957272396798937
FGG->ITGA5,CAF->Endo,0,0,0.1327014998587669
FGG->ITGA5,CAF->ETC,0,0,0.008637909573124412
FGG->ITGA5,EMT->CAF,0,0,0.01344789158566727
FGG->ITGA5,EMT->DC,0,0,0.007981607081808798
FGG->ITGA5,EMT->EMT,0,0,0.02865090563360998
FGG->ITGA5,EMT->Endo,0,0,0.03818332971501624
FGG->ITGA5,EMT->ETC,0,0,0.002485459091495828
FGG->ITGA5,ETC->EMT,0,0,0.283611939235439
HAS2->HMMR,EMT->CAF,0,0,0.02737636683126627
HAS2->HMMR,EMT->EMT,0,0,0.02745301898948353
HAS2->HMMR,EMT->ETC,0,0,0.02948162656464358
HAS2->HMMR,EMT->TIL,0,0,0.1158961144338359
IL19->IL20RB,CAF->EMT,0,0,0.003477709124734255
IL20->IL20RB,EMT->EMT,0,0,3.250900630645729e-4
IL24->IL20RB,CAF->EMT,0,0,0.008695960864296842
IL24->IL20RB,EMT->EMT,0,0,0.001032234211763604
IL26->IL20RB,CAF->EMT,0,0,0.0039729983768466
IL26->IL20RB,EMT->EMT,0,0,0.001109752020279417
IL26->IL20RB,TIL->EMT,0,0,0.02455998640629278
L1CAM->EGFR,CAF->EMT,0,0,0.006799266251386059
LAMC2->ITGA3,Endo->EMT,0,0,0.04866461784405692
LAMC2->ITGA3,TIL->EMT,0,0,0.148391253090894
LAMC2->ITGB1,EMT->DC,0,0,0.1107376011734943
LAMC2->ITGB1,EMT->Endo,0,0,0.2236181271253133
LAMC2->ITGB1,EMT->TIL,0,0,0.6720619916679905
LAMC2->ITGB1,Endo->EMT,0,0,0.09341689888885725
LAMC2->ITGB1,TIL->EMT,0,0,0.2848527595635022
NAMPT->INSR,CAF->EMT,0,0,0.01075814742044792
NAMPT->INSR,DC->EMT,0,0,0.0134774806929432
NAMPT->INSR,EMT->EMT,0,0,0.02311928977107237
NAMPT->INSR,EMT->Endo,0,0,0.4906243954255287
NAMPT->INSR,Endo->EMT,0,0,0.02041316011467114
NAMPT->INSR,ETC->EMT,0,0,0.01069961862821056
NAMPT->INSR,TIL->EMT,0,0,0.02900349966963999
PODXL->SELL,CAF->EMT,0,0,8.196697946503418e-4
PODXL->SELL,EMT->DC,0,0,0.1338489787159359
PODXL->SELL,EMT->EMT,0,0,0.003789011377446337
PODXL->SELL,EMT->Endo,0,0,0.03791294007689958
PODXL->SELL,EMT->TIL,0,0,0.08062811864922724
PODXL->SELL,Endo->EMT,0,0,0.01602378300560145
PODXL->SELL,ETC->EMT,0,0,5.2523131191741e-4
PTGS2->CAV1,DC->EMT,0,0,0.7191555025393588
PTGS2->CAV1,EMT->CAF,0,0,0.05792830521794416
PTGS2->CAV1,EMT->DC,0,0,0.02907958810047904
PTGS2->CAV1,EMT->EMT,0,0,0.07150301992057942
PTGS2->CAV1,EMT->Endo,0,0,0.07411496607190059
PTGS2->CAV1,EMT->ETC,0,0,0.05266021118698281
PTGS2->CAV1,EMT->TAM,0,0,0.04997041162715505
PTGS2->CAV1,EMT->TIL,0,0,0.06971655893879351
SEMA3A->NRP1,EMT->CAF,0,0,0.09695873544619227
SEMA3A->NRP1,EMT->EMT,0,0,0.02756796247482157
SEMA3A->NRP1,EMT->Endo,0,0,0.08532803383550644
SEMA3A->NRP1,EMT->ETC,0,0,0.01726834362920579
SEMA3C->NRP1,EMT->Endo,0,0,0.385573388244678
SEMA3C->NRP1,Endo->EMT,0,0,0.07767048681654785
SEMA3C->NRP1,TAM->EMT,0,0,0.209202432334009
SEMA4B->DCBLD2,CAF->EMT,0,0,0.07191427531094295
SEMA4B->DCBLD2,CAF->TIL,0,0,0.03727413203788967
SEMA4B->DCBLD2,EMT->EMT,0,0,0.2389071212562711
SEMA4B->DCBLD2,EMT->Endo,0,0,0.08781038256095809
SEMA4B->DCBLD2,EMT->TIL,0,0,0.1238287606180371
SEMA4B->DCBLD2,ETC->EMT,0,0,0.4784382393434659
SEMA4B->DCBLD2,ETC->TIL,0,0,0.2479809471506997
SEMA7A->ITGB1,EMT->CAF,0,0,0.05345681054600337
SEMA7A->ITGB1,EMT->DC,0,0,0.008682418963390314
SEMA7A->ITGB1,EMT->EMT,0,0,0.04097445894272647
SEMA7A->ITGB1,EMT->Endo,0,0,0.01753285466667094
SEMA7A->ITGB1,EMT->ETC,0,0,0.02943664427774266
SEMA7A->ITGB1,EMT->TIL,0,0,0.05269324709219631
SPP1->ITGA4,DC->EMT,0,0,0.03038720210888926
SPP1->ITGA4,EMT->CAF,0,0,0.1070019738549463
SPP1->ITGA4,EMT->TIL,0,0,0.4606145234305992
SPP1->ITGA4,Endo->EMT,0,0,0.1142120176627693
SPP1->ITGA4,TAM->EMT,0,0,0.1250926874172294
SPP1->ITGA4,TIL->EMT,0,0,0.04879903127542709
SPP1->ITGA9,EMT->Endo,0,0,0.08671289884448512
SPP1->ITGB3,CAF->DC,0,0,0.0505986998927024
SPP1->ITGB3,CAF->EMT,0,0,0.009265866233099468
SPP1->ITGB3,DC->EMT,0,0,0.005007432484118471
SPP1->ITGB3,EMT->DC,0,0,0.05692125514803039
SPP1->ITGB3,EMT->EMT,0,0,0.01042368157957043
SPP1->ITGB3,Endo->EMT,0,0,0.01882071818497437
SPP1->ITGB3,ETC->DC,0,0,0.1501974265900769
SPP1->ITGB3,ETC->EMT,0,0,0.02750484234359052
SPP1->ITGB3,TAM->DC,0,0,0.1125666243091815
SPP1->ITGB3,TAM->EMT,0,0,0.02061371705937586
SPP1->ITGB3,TIL->DC,0,0,0.04391257661538105
SPP1->ITGB3,TIL->EMT,0,0,0.008041472641227608
SPP1->ITGB5,CAF->EMT,0,0,0.2654701712104782
SPP1->ITGB5,DC->EMT,0,0,0.1434646179258705
SPP1->ITGB5,EMT->EMT,0,0,0.2986419687009055
SPP1->ITGB5,Endo->EMT,0,0,0.5392198800605834
SPP1->ITGB5,ETC->EMT,0,0,0.7880229459807055
SPP1->ITGB5,TAM->EMT,0,0,0.590589898383019
SPP1->ITGB5,TIL->EMT,0,0,0.2303908846887141
TGM2->ITGB1,DC->EMT,0,0,0.2584391010654746
TGM2->ITGB1,EMT->DC,0,0,0.1694787182388043
TGM2->ITGB1,EMT->Endo,0,0,0.3422370826038022
TGM2->ITGB1,EMT->TIL,0,0,1.028559438870811
TGM2->ITGB1,Endo->EMT,0,0,0.4638213943613477
TGM2->ITGB1,TIL->EMT,0,0,0.4649989890568025
TGM2->ITGB3,CAF->DC,0,0,0.079171600885398985
TGM2->ITGB3,CAF->EMT,0,0,0.01449826704678333
TGM2->ITGB3,DC->EMT,0,0,0.00800366579330991
TGM2->ITGB3,EMT->DC,0,0,0.1352607264117366
TGM2->ITGB3,EMT->EMT,0,0,0.02476956522955592
TGM2->ITGB3,Endo->EMT,0,0,0.01436420190656341
TGM2->ITGB3,ETC->DC,0,0,0.1317522057628953
TGM2->ITGB3,ETC->EMT,0,0,0.02412706882002031
TGM2->ITGB3,TIL->CAF,0,0,0.04089200153865249
TGM2->ITGB3,TIL->DC,0,0,0.07863865273223808
TGM2->ITGB3,TIL->EMT,0,0,0.01440067113410498
TGM2->SDC4,DC->EMT,0,0,0.1938562396466635
TGM2->SDC4,Endo->EMT,0,0,0.3479143481302525
TGM2->SDC4,TIL->EMT,0,0,0.3487976667865533
THBS1->ITGB1,DC->EMT,0,0,0.7898831578875328
THBS1->ITGB1,EMT->DC,0,0,0.1615008713050771
THBS1->ITGB1,EMT->Endo,0,0,0.3261270064335818
THBS1->ITGB1,EMT->TIL,0,0,0.9801422107325303
THBS1->ITGB1,Endo->EMT,0,0,0.5679046089738379
THBS1->ITGB1,TAM->EMT,0,0,0.7298934929696442
THBS1->ITGB1,TIL->EMT,0,0,0.2684641120000562
VEGFA->GPC1,DC->EMT,0,0,0.2459604952073133
VEGFA->GPC1,EMT->CAF,0,0,0.1300805679366715
VEGFA->GPC1,EMT->DC,0,0,0.04695099469880008
VEGFA->GPC1,EMT->EMT,0,0,0.2951029820493379
VEGFA->GPC1,EMT->ETC,0,0,0.0631217416032039
VEGFA->NRP1,DC->EMT,0,0,0.05171739354461063
VEGFA->NRP1,EMT->CAF,0,0,0.2182363765398372
VEGFA->NRP1,EMT->EMT,0,0,0.06205044044154284
VEGFA->NRP1,EMT->Endo,0,0,0.1920577948529841
VEGFA->NRP1,EMT->ETC,0,0,0.03886788255993753
WNT7B->FZD8,EMT->ETC,0,0,0.002115207285361406
