LR,cell_type_pair,Edge_average_expression_weight,Patient
ADAM9->ITGA3,EMT->TAM,0.5630234037654493,P03
ADAM9->ITGA3,EMT->TIL,1.459291035421495,P03
ADAM9->ITGA3,ETC->CAF,0.476544650395598,P03
ADAM9->ITGA3,ETC->EMT,1.0839679824194,P03
ADAM9->ITGA3,ETC->ETC,0.8817320430371719,P03
ADAM9->ITGA3,ETC->Endo,0.611473312929224,P03
ADAM9->ITGA3,ETC->TAM,0.5982360250705194,P03
ADAM9->ITGA3,ETC->TIL,1.550558045390387,P03
ADAM9->ITGA3,Endo->CAF,0.1615283850903146,P03
ADAM9->ITGA3,Endo->EMT,0.3674190813902999,P03
ADAM9->ITGA3,Endo->ETC,0.2988696922228502,P03
ADAM9->ITGA3,Endo->Endo,0.2072634677176401,P03
ADAM9->ITGA3,Endo->TAM,0.2027765896695555,P03
ADAM9->ITGA3,Endo->TIL,0.5255732843770006,P03
ADAM9->ITGA3,TAM->CAF,0.4765432830158782,P03
ADAM9->ITGA3,TAM->EMT,1.083964872121478,P03
ADAM9->ITGA3,TAM->ETC,0.8817295130276274,P03
ADAM9->ITGA3,TAM->Endo,0.611471558390155,P03
ADAM9->ITGA3,TAM->TAM,0.598234308514038,P03
ADAM9->ITGA3,TAM->TIL,1.550553596276073,P03
ADAM9->ITGA3,TIL->CAF,1.399201321138725,P03
ADAM9->ITGA3,TIL->EMT,3.182680640343442,P03
ADAM9->ITGA3,TIL->ETC,2.588887816669014,P03
ADAM9->ITGA3,TIL->Endo,1.795370625987299,P03
ADAM9->ITGA3,TIL->TAM,1.756504109188049,P03
ADAM9->ITGA3,TIL->TIL,4.552653909369223,P03
WNT7B->FZD8,EMT->CAF,0.01185329132932813,P03
WNT7B->FZD8,EMT->EMT,0.007121190928702083,P03
WNT7B->FZD8,EMT->Endo,0.01039790927287577,P03
WNT7B->FZD8,Endo->CAF,0.003101797564136041,P03
WNT7B->FZD8,Endo->EMT,0.001863490237664463,P03
WNT7B->FZD8,Endo->Endo,0.002720949714187253,P03
WNT7B->FZD8,TAM->CAF,0.006253051423941108,P03
WNT7B->FZD8,TAM->EMT,0.003756692705822583,P03
WNT7B->FZD8,TAM->Endo,0.00548528333424938,P03
ADM->MRGPRX2,NA,NA,NA
SPP1->ITGA4,CAF->CAF,0.03817802394288961,P03
SPP1->ITGA4,CAF->EMT,4.941817111811008e-4,P03
SPP1->ITGA4,CAF->Endo,0.02406472802006477,P03
SPP1->ITGA4,CAF->TAM,0.01749412106882869,P03
SPP1->ITGA4,EMT->CAF,0.07725259771652478,P03
SPP1->ITGA4,EMT->EMT,9.999684894599578e-4,P03
SPP1->ITGA4,EMT->Endo,0.04869457768879322,P03
SPP1->ITGA4,EMT->TAM,0.03539906359103494,P03
SPP1->ITGA4,ETC->CAF,0.2228902559315953,P03
SPP1->ITGA4,ETC->EMT,0.002885122819521507,P03
SPP1->ITGA4,ETC->Endo,0.140494264327042,P03
SPP1->ITGA4,ETC->TAM,0.1021338644494133,P03
SPP1->ITGA4,Endo->CAF,0.08208246345016577,P03
SPP1->ITGA4,Endo->EMT,0.001062486950776764,P03
SPP1->ITGA4,Endo->Endo,0.05173898369124553,P03
SPP1->ITGA4,Endo->TAM,0.03761222831681796,P03
SPP1->ITGA4,TAM->CAF,0.2236385669016575,P03
SPP1->ITGA4,TAM->EMT,0.002894809061958626,P03
SPP1->ITGA4,TAM->Endo,0.1409659466748742,P03
SPP1->ITGA4,TAM->TAM,0.1024767591662007,P03
SPP1->ITGA9,CAF->CAF,0.00683850566054327,P03
SPP1->ITGA9,CAF->EMT,2.977545645890831e-4,P03
SPP1->ITGA9,CAF->Endo,0.02670236527204192,P03
SPP1->ITGA9,CAF->TAM,0.03940812359183093,P03
SPP1->ITGA9,EMT->CAF,0.01383760268908621,P03
SPP1->ITGA9,EMT->EMT,6.025014189018407e-4,P03
SPP1->ITGA9,EMT->Endo,0.05403179288499931,P03
SPP1->ITGA9,EMT->TAM,0.07974168393725363,P03
SPP1->ITGA9,ETC->CAF,0.03992444132646188,P03
SPP1->ITGA9,ETC->EMT,0.001738345368669134,P03
SPP1->ITGA9,ETC->Endo,0.1558932709133268,P03
SPP1->ITGA9,ETC->TAM,0.2300718016811616,P03
SPP1->ITGA9,Endo->CAF,0.01470273557832573,P03
SPP1->ITGA9,Endo->EMT,6.401700675122369e-4,P03
SPP1->ITGA9,Endo->Endo,0.05740988388382955,P03
SPP1->ITGA9,Endo->TAM,0.08472716841513013,P03
SPP1->ITGA9,TAM->CAF,0.04005847992448549,P03
SPP1->ITGA9,TAM->EMT,0.001744181527381838,P03
SPP1->ITGA9,TAM->Endo,0.1564166524505579,P03
SPP1->ITGA9,TAM->TAM,0.2308442233035443,P03
SPP1->ITGB3,CAF->CAF,0.00669786809473492,P03
SPP1->ITGB3,CAF->EMT,0.03258818772315243,P03
SPP1->ITGB3,CAF->Endo,0.005908823663765512,P03
SPP1->ITGB3,EMT->CAF,0.01355302490917083,P03
SPP1->ITGB3,EMT->EMT,0.06594165691375857,P03
SPP1->ITGB3,EMT->Endo,0.01195640660076054,P03
SPP1->ITGB3,ETC->CAF,0.039103373607412,P03
SPP1->ITGB3,ETC->EMT,0.1902557741811336,P03
SPP1->ITGB3,ETC->Endo,0.03449678853576829,P03
SPP1->ITGB3,Endo->CAF,0.01440036587285191,P03
SPP1->ITGB3,Endo->EMT,0.07006435774921728,P03
SPP1->ITGB3,Endo->Endo,0.01270392629906759,P03
SPP1->ITGB3,TAM->CAF,0.03923465562920593,P03
SPP1->ITGB3,TAM->EMT,0.1908945211839686,P03
SPP1->ITGB3,TAM->Endo,0.03461260483821425,P03
PTGS2->PTGDR2,NA,NA,NA
FGB->ITGA5,EMT->CAF,8.700381480499992e-4,P03
FGB->ITGA5,EMT->EMT,0.002105991755617159,P03
FGB->ITGA5,EMT->ETC,8.602505065372696e-4,P03
FGB->ITGA5,EMT->Endo,0.002700449265491942,P03
FGB->ITGA5,EMT->TAM,0.001361626720300247,P03
FGB->ITGA5,EMT->TIL,0.004723785138528752,P03
FGB->ITGA5,ETC->CAF,0.04281982362401911,P03
FGB->ITGA5,ETC->EMT,0.1036485534930622,P03
FGB->ITGA5,ETC->ETC,0.04233811476537936,P03
FGB->ITGA5,ETC->Endo,0.1329053921522206,P03
FGB->ITGA5,ETC->TAM,0.06701386155961696,P03
FGB->ITGA5,ETC->TIL,0.2324859512458294,P03
VEGFA->NRP1,CAF->CAF,0.3761461193412745,P03
VEGFA->NRP1,CAF->EMT,0.431827329521443,P03
VEGFA->NRP1,CAF->ETC,0.1400239624830008,P03
VEGFA->NRP1,CAF->Endo,0.477710669750871,P03
VEGFA->NRP1,CAF->TAM,0.3598672896998167,P03
VEGFA->NRP1,CAF->TIL,0.8849237796547579,P03
VEGFA->NRP1,EMT->CAF,1.139468726647016,P03
VEGFA->NRP1,EMT->EMT,1.308145191456152,P03
VEGFA->NRP1,EMT->ETC,0.4241780468451764,P03
VEGFA->NRP1,EMT->Endo,1.447140726906837,P03
VEGFA->NRP1,EMT->TAM,1.090154866077778,P03
VEGFA->NRP1,EMT->TIL,2.6807214551322,P03
VEGFA->NRP1,ETC->CAF,0.3225098636893074,P03
VEGFA->NRP1,ETC->EMT,0.3702512561479357,P03
VEGFA->NRP1,ETC->ETC,0.1200573573182521,P03
VEGFA->NRP1,ETC->Endo,0.4095918981009024,P03
VEGFA->NRP1,ETC->TAM,0.3085523007669989,P03
VEGFA->NRP1,ETC->TIL,0.7587387796308607,P03
VEGFA->NRP1,Endo->CAF,0.3949684291084454,P03
VEGFA->NRP1,Endo->EMT,0.4534359208221241,P03
VEGFA->NRP1,Endo->ETC,0.1470307459141241,P03
VEGFA->NRP1,Endo->Endo,0.5016152582679083,P03
VEGFA->NRP1,Endo->TAM,0.3778750086513357,P03
VEGFA->NRP1,Endo->TIL,0.9292052666741293,P03
VEGFA->NRP1,TAM->CAF,1.265007366622647,P03
VEGFA->NRP1,TAM->EMT,1.452267416477023,P03
VEGFA->NRP1,TAM->ETC,0.4709109969149496,P03
VEGFA->NRP1,TAM->Endo,1.606576501194225,P03
VEGFA->NRP1,TAM->TAM,1.210260452172214,P03
VEGFA->NRP1,TAM->TIL,2.976064466976915,P03
SPP1->ITGB5,CAF->CAF,0.1101350934348721,P03
SPP1->ITGB5,CAF->EMT,0.2057932123212228,P03
SPP1->ITGB5,CAF->ETC,0.08967652966164033,P03
SPP1->ITGB5,CAF->Endo,0.08994869439278409,P03
SPP1->ITGB5,CAF->TAM,0.1009567912377784,P03
SPP1->ITGB5,CAF->TIL,0.3998293579375997,P03
SPP1->ITGB5,EMT->CAF,0.222856533390085,P03
SPP1->ITGB5,EMT->EMT,0.4164191490901848,P03
SPP1->ITGB5,EMT->ETC,0.1814589691946313,P03
SPP1->ITGB5,EMT->Endo,0.1820096900103322,P03
SPP1->ITGB5,EMT->TAM,0.2042843912484844,P03
SPP1->ITGB5,EMT->TIL,0.8090480688632505,P03
SPP1->ITGB5,ETC->CAF,0.6429887308853423,P03
SPP1->ITGB5,ETC->EMT,1.201458248124058,P03
SPP1->ITGB5,ETC->ETC,0.5235479101076665,P03
SPP1->ITGB5,ETC->Endo,0.525136857368817,P03
SPP1->ITGB5,ETC->TAM,0.5894041313055427,P03
SPP1->ITGB5,ETC->TIL,2.334276599883442,P03
SPP1->ITGB5,Endo->CAF,0.2367896199911139,P03
SPP1->ITGB5,Endo->EMT,0.4424538539217663,P03
SPP1->ITGB5,Endo->ETC,0.1928038622245196,P03
SPP1->ITGB5,Endo->Endo,0.1933890143431822,P03
SPP1->ITGB5,Endo->TAM,0.2170563395113674,P03
SPP1->ITGB5,Endo->TIL,0.8596301031271311,P03
SPP1->ITGB5,TAM->CAF,0.6451474413185859,P03
SPP1->ITGB5,TAM->EMT,1.205491912060533,P03
SPP1->ITGB5,TAM->ETC,0.5253056210620968,P03
SPP1->ITGB5,TAM->Endo,0.5268999029066788,P03
SPP1->ITGB5,TAM->TAM,0.5913829417986819,P03
SPP1->ITGB5,TAM->TIL,2.34211348256614,P03
TGM2->ITGB1,CAF->CAF,0.9571197059425067,P03
TGM2->ITGB1,CAF->EMT,0.8837164754542755,P03
TGM2->ITGB1,CAF->ETC,0.9108712917911699,P03
TGM2->ITGB1,CAF->Endo,0.8544886698376251,P03
TGM2->ITGB1,CAF->TAM,0.8735614785408774,P03
TGM2->ITGB1,CAF->TIL,1.244901003875064,P03
TGM2->ITGB1,EMT->CAF,2.233364573887298,P03
TGM2->ITGB1,EMT->EMT,2.062083830670475,P03
TGM2->ITGB1,EMT->ETC,2.125447487735205,P03
TGM2->ITGB1,EMT->Endo,1.9938830139582,P03
TGM2->ITGB1,EMT->TAM,2.038387933267564,P03
TGM2->ITGB1,EMT->TIL,2.904879904560561,P03
TGM2->ITGB1,ETC->CAF,1.812149401301187,P03
TGM2->ITGB1,ETC->EMT,1.673172406723654,P03
TGM2->ITGB1,ETC->ETC,1.724585603904554,P03
TGM2->ITGB1,ETC->Endo,1.617834343866194,P03
TGM2->ITGB1,ETC->TAM,1.653945583304834,P03
TGM2->ITGB1,ETC->TIL,2.357016154661594,P03
TGM2->ITGB1,Endo->CAF,1.924480396040326,P03
TGM2->ITGB1,Endo->EMT,1.776888535582783,P03
TGM2->ITGB1,Endo->ETC,1.831488719210773,P03
TGM2->ITGB1,Endo->Endo,1.718120192836009,P03
TGM2->ITGB1,Endo->TAM,1.756469885375974,P03
TGM2->ITGB1,Endo->TIL,2.503122192651202,P03
TGM2->ITGB1,TAM->CAF,0.9631537047414721,P03
TGM2->ITGB1,TAM->EMT,0.8892877160403901,P03
TGM2->ITGB1,TAM->ETC,0.9166137253097314,P03
TGM2->ITGB1,TAM->Endo,0.8598756486820869,P03
TGM2->ITGB1,TAM->TAM,0.879068698671872,P03
TGM2->ITGB1,TAM->TIL,1.252749271041202,P03
TGM2->ITGB1,TIL->CAF,3.500225927547553,P03
TGM2->ITGB1,TIL->EMT,3.23178731017769,P03
TGM2->ITGB1,TIL->ETC,3.331093584628066,P03
TGM2->ITGB1,TIL->Endo,3.124900029109772,P03
TGM2->ITGB1,TIL->TAM,3.194650070948624,P03
TGM2->ITGB1,TIL->TIL,4.552653909369223,P03
PODXL->SELL,CAF->EMT,0.01136369429623887,P03
PODXL->SELL,CAF->TAM,0.04825760013559994,P03
PODXL->SELL,EMT->EMT,0.04783713279324253,P03
PODXL->SELL,EMT->TAM,0.2031474242257605,P03
PODXL->SELL,ETC->EMT,0.01489198574700929,P03
PODXL->SELL,ETC->TAM,0.06324100901254318,P03
PODXL->SELL,Endo->EMT,0.07981490505132981,P03
PODXL->SELL,Endo->TAM,0.3389457400400826,P03
PODXL->SELL,TAM->EMT,0.00676551225728129,P03
PODXL->SELL,TAM->TAM,0.02873074342843248,P03
PODXL->SELL,TIL->EMT,0.1308782809215747,P03
PODXL->SELL,TIL->TAM,0.5557938802734673,P03
WNT3A->FZD6,EMT->CAF,9.808799474213552e-5,P03
WNT3A->FZD6,EMT->EMT,7.907253764716417e-4,P03
WNT3A->FZD6,EMT->ETC,3.906159334396599e-4,P03
WNT3A->FZD6,EMT->Endo,6.445502601458654e-4,P03
DKK1->KREMEN2,CAF->EMT,3.529838857410104e-4,P03
DKK1->KREMEN2,EMT->EMT,0.002584880663487539,P03
DKK1->KREMEN2,ETC->EMT,0.0026537944999937128,P03
DKK1->KREMEN2,Endo->EMT,7.591943174130257e-4,P03
FGG->ITGA5,EMT->CAF,0.001236234717355635,P03
FGG->ITGA5,EMT->EMT,0.002992397665083829,P03
FGG->ITGA5,EMT->ETC,0.001222327485510472,P03
FGG->ITGA5,EMT->Endo,0.003837060641468347,P03
FGG->ITGA5,EMT->TAM,0.001934731514344496,P03
FGG->ITGA5,EMT->TIL,0.006712012799285032,P03
FGG->ITGA5,ETC->CAF,0.1434936460110895,P03
FGG->ITGA5,ETC->EMT,0.3473369945445597,P03
FGG->ITGA5,ETC->ETC,0.1418793899354693,P03
FGG->ITGA5,ETC->Endo,0.4453796788587925,P03
FGG->ITGA5,ETC->TAM,0.2245703628512344,P03
FGG->ITGA5,ETC->TIL,0.7790844045398527,P03
FGG->ITGA5,TAM->CAF,0.1015789539851206,P03
FGG->ITGA5,TAM->EMT,0.2458793791011851,P03
FGG->ITGA5,TAM->ETC,0.1004362243369175,P03
FGG->ITGA5,TAM->Endo,0.3152836600249794,P03
FGG->ITGA5,TAM->TAM,0.1589730499476224,P03
FGG->ITGA5,TAM->TIL,0.5515127748106896,P03
SEMA3C->NRP1,CAF->CAF,0.09860750573671251,P03
SEMA3C->NRP1,CAF->EMT,0.1132044534917058,P03
SEMA3C->NRP1,CAF->ETC,0.03670757977777343,P03
SEMA3C->NRP1,CAF->Endo,0.125232868786316,P03
SEMA3C->NRP1,CAF->TAM,0.09433997589998804,P03
SEMA3C->NRP1,CAF->TIL,0.2319846522188613,P03
SEMA3C->NRP1,DC->CAF,1.793742304444214,P03
SEMA3C->NRP1,DC->EMT,2.059271409031892,P03
SEMA3C->NRP1,DC->ETC,0.6677375951173546,P03
SEMA3C->NRP1,DC->Endo,2.278077038564545,P03
SEMA3C->NRP1,DC->TAM,1.716112830435923,P03
SEMA3C->NRP1,DC->TIL,4.219969682407495,P03
SEMA3C->NRP1,EMT->CAF,0.377863071993595,P03
SEMA3C->NRP1,EMT->EMT,0.4337984440448755,P03
SEMA3C->NRP1,EMT->ETC,0.1406631144013953,P03
SEMA3C->NRP1,EMT->Endo,0.4798912228904513,P03
SEMA3C->NRP1,EMT->TAM,0.3615099361761795,P03
SEMA3C->NRP1,EMT->TIL,0.8889630935076843,P03
SEMA3C->NRP1,Endo->CAF,0.08586286760339314,P03
SEMA3C->NRP1,Endo->EMT,0.09857321640632417,P03
SEMA3C->NRP1,Endo->ETC,0.03196326728834902,P03
SEMA3C->NRP1,Endo->Endo,0.1090470056194634,P03
SEMA3C->NRP1,Endo->TAM,0.08214689946662097,P03
SEMA3C->NRP1,Endo->TIL,0.2020015345755907,P03
DSC1->DSG3,EMT->EMT,3.675231917212665e-5,P03
L1CAM->EGFR,CAF->CAF,0.00805761340404342,P03
L1CAM->EGFR,CAF->EMT,0.01619000302340644,P03
L1CAM->EGFR,CAF->ETC,0.01421049106000414,P03
L1CAM->EGFR,CAF->Endo,0.008832635851777305,P03
L1CAM->EGFR,CAF->TAM,0.00913002444986445,P03
L1CAM->EGFR,EMT->CAF,0.1312929553851526,P03
L1CAM->EGFR,EMT->EMT,0.2638043348630892,P03
L1CAM->EGFR,EMT->ETC,0.2315496258241901,P03
L1CAM->EGFR,EMT->Endo,0.1439213830039006,P03
L1CAM->EGFR,EMT->TAM,0.1487671141134517,P03
L1CAM->EGFR,Endo->CAF,0.008769574870957537,P03
L1CAM->EGFR,Endo->EMT,0.01762053309774634,P03
L1CAM->EGFR,Endo->ETC,0.01546611373055489,P03
L1CAM->EGFR,Endo->Endo,0.009613077412127411,P03
L1CAM->EGFR,Endo->TAM,0.009936742925216636,P03
L1CAM->EGFR,TAM->CAF,0.02884711672048474,P03
L1CAM->EGFR,TAM->EMT,0.0579619402795922,P03
L1CAM->EGFR,TAM->ETC,0.05087507599429317,P03
L1CAM->EGFR,TAM->Endo,0.03162177987316913,P03
L1CAM->EGFR,TAM->TAM,0.03268646282209992,P03
TGFA->EGFR,CAF->CAF,0.003096051163381599,P03
TGFA->EGFR,CAF->EMT,0.006220834282098427,P03
TGFA->EGFR,CAF->ETC,0.005460228131132679,P03
TGFA->EGFR,CAF->Endo,0.003393845191294286,P03
TGFA->EGFR,CAF->TAM,0.003508113556989529,P03
TGFA->EGFR,DC->CAF,0.3900913857734762,P03
TGFA->EGFR,DC->EMT,0.7838028952727049,P03
TGFA->EGFR,DC->ETC,0.6879692375582156,P03
TGFA->EGFR,DC->Endo,0.4276123694049755,P03
TGFA->EGFR,DC->TAM,0.442009775252572,P03
TGFA->EGFR,EMT->CAF,0.04935992504612909,P03
TGFA->EGFR,EMT->EMT,0.09917791977099909,P03
TGFA->EGFR,EMT->ETC,0.08705167875620656,P03
TGFA->EGFR,EMT->Endo,0.05410761496508389,P03
TGFA->EGFR,EMT->TAM,0.05592938006786095,P03
CHAD->ITGA2,NA,NA,NA
COL2A1->ITGA2,NA,NA,NA
THBS1->ITGB1,CAF->CAF,1.372035972499653,P03
THBS1->ITGB1,CAF->EMT,1.26681206779657,P03
THBS1->ITGB1,CAF->ETC,1.305738635298545,P03
THBS1->ITGB1,CAF->Endo,1.224913859605587,P03
THBS1->ITGB1,CAF->TAM,1.252254828007965,P03
THBS1->ITGB1,CAF->TIL,1.784571928581855,P03
THBS1->ITGB1,EMT->CAF,0.6960696990910796,P03
THBS1->ITGB1,EMT->EMT,0.6426868628157125,P03
THBS1->ITGB1,EMT->ETC,0.662435327630657,P03
THBS1->ITGB1,EMT->Endo,0.6214308070325538,P03
THBS1->ITGB1,EMT->TAM,0.6353015947015019,P03
THBS1->ITGB1,EMT->TIL,0.9053599688580131,P03
THBS1->ITGB1,ETC->CAF,1.435537792587386,P03
THBS1->ITGB1,ETC->EMT,1.325443819169407,P03
THBS1->ITGB1,ETC->ETC,1.366172021567032,P03
THBS1->ITGB1,ETC->Endo,1.281606439898459,P03
THBS1->ITGB1,ETC->TAM,1.310212827933639,P03
THBS1->ITGB1,ETC->TIL,1.867167113995227,P03
THBS1->ITGB1,Endo->CAF,1.130336375712517,P03
THBS1->ITGB1,Endo->EMT,1.043648847495809,P03
THBS1->ITGB1,Endo->ETC,1.07571806150406,P03
THBS1->ITGB1,Endo->Endo,1.009131480790647,P03
THBS1->ITGB1,Endo->TAM,1.031656029528323,P03
THBS1->ITGB1,Endo->TIL,1.470199474636603,P03
THBS1->ITGB1,TAM->CAF,0.8235170579822394,P03
THBS1->ITGB1,TAM->EMT,0.7603600546912723,P03
THBS1->ITGB1,TAM->ETC,0.783724378214197,P03
THBS1->ITGB1,TAM->Endo,0.735212106797964,P03
THBS1->ITGB1,TAM->TAM,0.7516225758471761,P03
THBS1->ITGB1,TAM->TIL,1.071127473214841,P03
FGB->ITGB1,EMT->CAF,0.003631797089608554,P03
FGB->ITGB1,EMT->EMT,0.003353268043346248,P03
FGB->ITGB1,EMT->ETC,0.003456307174532115,P03
FGB->ITGB1,EMT->Endo,0.003242362940551748,P03
FGB->ITGB1,EMT->TAM,0.00331473484002165,P03
FGB->ITGB1,EMT->TIL,0.004723785138528752,P03
FGB->ITGB1,ETC->CAF,0.1787426346348289,P03
FGB->ITGB1,ETC->EMT,0.1650345407290054,P03
FGB->ITGB1,ETC->ETC,0.1701057177039918,P03
FGB->ITGB1,ETC->Endo,0.1595762318590922,P03
FGB->ITGB1,ETC->TAM,0.163138089436926,P03
FGB->ITGB1,ETC->TIL,0.2324859512458294,P03
RELN->ITGB1,CAF->CAF,0.02604116620644961,P03
RELN->ITGB1,CAF->EMT,0.02404402236606443,P03
RELN->ITGB1,CAF->ETC,0.02478284644537678,P03
RELN->ITGB1,CAF->Endo,0.02324879671227487,P03
RELN->ITGB1,CAF->TAM,0.02376772676708564,P03
RELN->ITGB1,CAF->TIL,0.0338710756357929,P03
RTN4->S1PR2,CAF->CAF,0.02371173048771218,P03
RTN4->S1PR2,DC->CAF,0.03297818743175018,P03
RTN4->S1PR2,EMT->CAF,0.02346493921076973,P03
RTN4->S1PR2,ETC->CAF,0.0266080463826434,P03
RTN4->S1PR2,Endo->CAF,0.02350542111561973,P03
RTN4->S1PR2,TAM->CAF,0.02740425243893168,P03
RTN4->S1PR2,TIL->CAF,0.035578045634065907,P03
LAMC2->ITGB1,CAF->CAF,0.1411686385406718,P03
LAMC2->ITGB1,CAF->EMT,0.1303421619273764,P03
LAMC2->ITGB1,CAF->ETC,0.1343473124099134,P03
LAMC2->ITGB1,CAF->Endo,0.1260312596433503,P03
LAMC2->ITGB1,CAF->TAM,0.128844369039247,P03
LAMC2->ITGB1,CAF->TIL,0.183614420164822,P03
LAMC2->ITGB1,EMT->CAF,1.108047204112329,P03
LAMC2->ITGB1,EMT->EMT,1.02306907252616,P03
LAMC2->ITGB1,EMT->ETC,1.054505911756892,P03
LAMC2->ITGB1,EMT->Endo,0.9892323558701418,P03
LAMC2->ITGB1,EMT->TAM,1.011312741664098,P03
LAMC2->ITGB1,EMT->TIL,1.441208521960215,P03
LAMC2->ITGB1,ETC->CAF,1.386164717452762,P03
LAMC2->ITGB1,ETC->EMT,1.279857253905511,P03
LAMC2->ITGB1,ETC->ETC,1.319184673539031,P03
LAMC2->ITGB1,ETC->Endo,1.23752759267001,P03
LAMC2->ITGB1,ETC->TAM,1.265150108770167,P03
LAMC2->ITGB1,ETC->TIL,1.802948824038521,P03
LAMC2->ITGB1,Endo->CAF,0.4308612524233132,P03
LAMC2->ITGB1,Endo->EMT,0.3978177285843252,P03
LAMC2->ITGB1,Endo->ETC,0.4100418611600076,P03
LAMC2->ITGB1,Endo->Endo,0.3846604099590919,P03
LAMC2->ITGB1,Endo->TAM,0.3932463101282054,P03
LAMC2->ITGB1,Endo->TIL,0.5604101580423104,P03
LAMC2->ITGB1,TAM->CAF,0.5306748496784848,P03
LAMC2->ITGB1,TAM->EMT,0.4899764416701586,P03
LAMC2->ITGB1,TAM->ETC,0.5050324247286601,P03
LAMC2->ITGB1,TAM->Endo,0.4737710900764681,P03
LAMC2->ITGB1,TAM->TAM,0.4843460054488123,P03
LAMC2->ITGB1,TAM->TIL,0.6902351388172944,P03
LAMC2->ITGB1,TIL->CAF,3.500225927547553,P03
LAMC2->ITGB1,TIL->EMT,3.23178731017769,P03
LAMC2->ITGB1,TIL->ETC,3.331093584628066,P03
LAMC2->ITGB1,TIL->Endo,3.124900029109772,P03
LAMC2->ITGB1,TIL->TAM,3.194650070948624,P03
LAMC2->ITGB1,TIL->TIL,4.552653909369223,P03
CALR->ITGA3,CAF->CAF,1.036215758442967,P03
CALR->ITGA3,CAF->EMT,2.35701881051058,P03
CALR->ITGA3,CAF->ETC,1.917269739489809,P03
CALR->ITGA3,CAF->Endo,1.32960947562542,P03
CALR->ITGA3,CAF->TAM,1.300825842723762,P03
CALR->ITGA3,CAF->TIL,3.371588957467577,P03
CALR->ITGA3,DC->CAF,1.296954978861554,P03
CALR->ITGA3,DC->EMT,2.950106921897662,P03
CALR->ITGA3,DC->ETC,2.399705383933093,P03
CALR->ITGA3,DC->Endo,1.664174295076405,P03
CALR->ITGA3,DC->TAM,1.628147940818271,P03
CALR->ITGA3,DC->TIL,4.219969682407495,P03
CALR->ITGA3,EMT->CAF,0.9138975510598709,P03
CALR->ITGA3,EMT->EMT,2.078788805493955,P03
CALR->ITGA3,EMT->ETC,1.690949114954395,P03
CALR->ITGA3,EMT->Endo,1.172658139715938,P03
CALR->ITGA3,EMT->TAM,1.147272218487566,P03
CALR->ITGA3,EMT->TIL,2.973595861966149,P03
CALR->ITGA3,ETC->CAF,1.079894568243924,P03
CALR->ITGA3,ETC->EMT,2.456372420492603,P03
CALR->ITGA3,ETC->ETC,1.998086943441755,P03
CALR->ITGA3,ETC->Endo,1.385655486238748,P03
CALR->ITGA3,ETC->TAM,1.355658558888856,P03
CALR->ITGA3,ETC->TIL,3.513708966355995,P03
CALR->ITGA3,Endo->CAF,0.9271302946655544,P03
CALR->ITGA3,Endo->EMT,2.108888546150404,P03
CALR->ITGA3,Endo->ETC,1.715433146082938,P03
CALR->ITGA3,Endo->Endo,1.18963759707632,P03
CALR->ITGA3,Endo->TAM,1.163884101401097,P03
CALR->ITGA3,Endo->TIL,3.016651926163591,P03
CALR->ITGA3,TAM->CAF,0.894513390175174,P03
CALR->ITGA3,TAM->EMT,2.034696799115045,P03
CALR->ITGA3,TAM->ETC,1.655083355543946,P03
CALR->ITGA3,TAM->Endo,1.147785555237906,P03
CALR->ITGA3,TAM->TAM,1.122938080338366,P03
CALR->ITGA3,TAM->TIL,2.910524612319431,P03
CALR->ITGA3,TIL->CAF,1.399201321138725,P03
CALR->ITGA3,TIL->EMT,3.182680640343442,P03
CALR->ITGA3,TIL->ETC,2.588887816669014,P03
CALR->ITGA3,TIL->Endo,1.795370625987299,P03
CALR->ITGA3,TIL->TAM,1.756504109188049,P03
CALR->ITGA3,TIL->TIL,4.552653909369223,P03
SEMA4B->DCBLD2,CAF->CAF,0.004879653713392867,P04
SEMA4B->DCBLD2,CAF->ETC,3.444123184796253e-4,P04
SEMA4B->DCBLD2,EMT->CAF,0.01701442041211696,P04
SEMA4B->DCBLD2,EMT->ETC,0.001200899966659678,P04
SEMA4B->DCBLD2,ETC->CAF,0.01373300870384706,P04
SEMA4B->DCBLD2,ETC->ETC,9.692936518038606e-4,P04
IL20->IL20RB,NA,NA,NA
IL26->IL20RB,NA,NA,NA
IL24->IL20RB,NA,NA,NA
DKK1->KREMEN1,ETC->CAF,0.01863341130530346,P04
DKK1->KREMEN1,ETC->ETC,0.007283899076559112,P04
IL19->IL20RB,NA,NA,NA
DSC3->DSG4,NA,NA,NA
DSC3->DSG1,NA,NA,NA
DSG1->DSC3,NA,NA,NA
AREG->EGFR,EMT->CAF,0.01600426288097545,P04
AREG->EGFR,EMT->EMT,0.03677839989244092,P04
AREG->EGFR,EMT->ETC,0.03665364161250475,P04
AREG->EGFR,ETC->CAF,0.03503569358843366,P04
AREG->EGFR,ETC->EMT,0.08051334565593592,P04
AREG->EGFR,ETC->ETC,0.08024023136751345,P04
FGA->ITGA2B,NA,NA,NA
RELN->ITGA3,NA,NA,NA
TGM2->ITGB3,CAF->CAF,0.01486030045492874,P04
TGM2->ITGB3,EMT->CAF,0.02595017235965365,P04
TGM2->ITGB3,ETC->CAF,0.02783301961636126,P04
ANXA1->EGFR,CAF->CAF,0.08962655849274732,P04
