Sending cluster,Ligand symbol,Receptor symbol,Target cluster,Delta ligand detection rate,Delta ligand average expression value,Delta ligand derived specificity of average expression value,Delta receptor detection rate,Delta receptor average expression value,Delta receptor derived specificity of average expression value,Edge delta average expression weight,Edge delta average expression derived specificity
DC,CD86,CD28,TIL,0.34375,0.6181101526174665,0.3243773844495957,0.3173076923076923,0.6028558733307933,0.9381600644999816,0.3726313358708327,0.304317907917568
DC,CD86,CTLA4,TIL,0.34375,0.6181101526174665,0.3243773844495957,0.2307692307692308,0.4326275837911321,0.9326558430338314,0.2674115018436624,0.302532462954947
DC,CXCL16,CXCR6,TIL,0.453125,0.8320047238418817,0.2512987664344872,0.2980769230769231,0.5478212788324729,0.9532492378261144,0.4557898918097181,0.2395503575703176
DC,TNFSF9,TNFRSF9,TIL,0.21875,0.3993045748238347,0.3044225688767624,0.2115384615384615,0.3868838993657822,0.5828258555975451,0.1544845109424409,0.1774253441688016
DC,CD47,SIRPG,TIL,0.546875,1.015933155027756,0.16387567679509302,0.2596153846153846,0.4853175904683151,0.9584006992110274,0.4930502308749437,0.1570585632240974
DC,SELPLG,SELL,TIL,0.28125,0.4910922426637913,0.2478101224638198,0.3846153846153846,0.7260001474723563,0.3778615355001452,0.3565330405964426,0.09363791338665796
DC,ICAM1,IL2RA,TIL,0.203125,0.4019409288749859,0.1197870832171587,0.3173076923076923,0.5916742192707884,0.6684815043828067,0.2378180852850828,0.08007544959463474
DC,SPP1,ITGA4,TIL,0.296875,0.5502812751766264,0.1251411590117416,0.2307692307692308,0.4291355007904443,0.4638951328107021,0.2361452305985258,0.05805237457983705
DC,LGALS3,LAG3,TIL,0.5625,1.039467649283375,0.1282904470520415,0.2884615384615384,0.5352052981292018,0.4494342940570259,0.5563285931303693,0.05765812650509455
DC,THBS1,ITGA4,TIL,0.203125,0.3925218010141975,0.1171672259065374,0.2307692307692308,0.4291355007904443,0.4638951328107021,0.1684450396493948,0.05435330582297472
DC,FN1,ITGA4,TIL,0.359375,0.6871192575508789,0.09275401974712852,0.2307692307692308,0.4291355007904443,0.4638951328107021,0.2948672666918546,0.04302813830932066
DC,APOE,SORL1,TIL,0.703125,1.319509691741999,0.1692808065090901,0.3269230769230769,0.5935042667956129,0.2373350855065985,0.7831346321270402,0.040176274687460836
DC,ICAM1,SPN,TIL,0.203125,0.4019409288749859,0.1197870832171587,0.2980769230769231,0.5609301575979526,0.298579615192798,0.2254607885789133,0.03576598121204693
DC,LGALS9,HAVCR2,TIL,0.390625,0.7170167442931822,0.1716699861883864,0.2403846153846154,0.4509770963637321,0.1799348047978464,0.3233581293855158,0.0308894054544563
DC,HMGB1,HAVCR2,TIL,0.859375,1.648352886328218,0.1500465010579064,0.2403846153846154,0.4509770963637321,0.1799348047978464,0.7433693984590766,0.02699858787845425
DC,OSM,IL6ST,TIL,0.234375,0.4416736881657231,0.2561648833582058,0.2115384615384615,0.3908466316365509,0.1047598851042048,0.1726266733020652,0.026835803748337668
DC,PTDSS1,JMJD6,TIL,0.203125,0.3882870855392416,0.1765520696676016,0.2596153846153846,0.4903630219303115,0.1498702897186495,0.1904016286415358,0.02645990983151065
DC,LRPAP1,SORL1,TIL,0.328125,0.5981821773122905,0.1057410481850339,0.3269230769230769,0.5935042667956129,0.2373350855065985,0.3550236745559343,0.02509606071255238
DC,COL1A1,CD44,TIL,0.453125,0.8502124870662885,0.123794542344456,0.6730769230769231,1.288969801734865,0.1622306721509586,1.09589822088634,0.02008327181316141
DC,HBEGF,CD82,TIL,0.25,0.4416146467059602,0.1177927817570078,0.2788461538461539,0.5149601911407883,0.1684915375212203,0.227413962878273,0.01984708690713979
DC,THBS1,CD47,TIL,0.203125,0.3925218010141975,0.1171672259065374,0.5192307692307693,0.9849811255349612,0.1588829420307916,0.3866265653599744,0.01861587356161706
DC,COL1A1,ITGB1,TIL,0.453125,0.8502124870662885,0.123794542344456,0.5961538461538461,1.1220162914008291,0.1409087401107962,0.953952261640792,0.017443732994349908
DC,THBS1,ITGB1,TIL,0.203125,0.3925218010141975,0.1171672259065374,0.5961538461538461,1.1220162914008291,0.1409087401107962,0.4404158554679239,0.01650988618476723
DC,HLA-B,CANX,TIL,1.0,1.9370807483657968,0.1659833351668968,0.3269230769230769,0.5987025511764509,0.09161807760235398,1.159735185881392,0.015207074082018282
DC,FN1,CD44,TIL,0.359375,0.6871192575508789,0.09275401974712852,0.6730769230769231,1.288969801734865,0.1622306721509586,0.8856759731735641,0.01504754696827995
DC,FN1,ITGB1,TIL,0.359375,0.6871192575508789,0.09275401974712852,0.5961538461538461,1.1220162914008291,0.1409087401107962,0.770959001107328,0.01306985206277979
DC,HLA-A,APLP2,TIL,1.0,1.9370807483657968,0.1609125524742826,0.2307692307692308,0.4093504373496742,0.060385073750376224,0.7929448515251734,0.009716716348520836
DC,SLPI,PLSCR1,TIL,0.21875,0.3875476866315591,0.08811161229365028,0.2884615384615384,0.5163662206825138,0.09075561072971426,0.2001165342801894,0.00799662318609003
