Sending cluster,Ligand symbol,Receptor symbol,Target cluster,Delta ligand detection rate,Delta ligand average expression value,Delta ligand derived specificity of average expression value,Delta receptor detection rate,Delta receptor average expression value,Delta receptor derived specificity of average expression value,Edge delta average expression weight,Edge delta average expression derived specificity
DC,CD84,CD84,DC,0.2357142857142857,0.4701378709516233,0.3664911838537245,0.2357142857142857,0.4701378709516233,0.3664911838537245,0.2210296177029253,0.1343157878425045
DC,B2M,CD1A,DC,1.0,1.931407211796181,0.13851575010391398,0.3285714285714286,0.5846014082965598,0.9613949076755932,1.129103376010179,0.133168336782768
DC,ANXA1,FPR1,DC,0.75,1.3785569504502455,0.1620080048417313,0.3285714285714286,0.5834042532681701,0.4626804875669367,0.8042559882650718,0.0749579426699189
DC,GNAI2,FPR1,DC,0.65,1.1759002495214042,0.14109342042729098,0.3285714285714286,0.5834042532681701,0.4626804875669367,0.6860252069898898,0.06528117255578578
DC,ICAM1,ITGAX,DC,0.25,0.4510674931148685,0.1721918604081324,0.2214285714285714,0.397676990375581,0.3386184608167481,0.179379163118179,0.05830734273657415
DC,ANXA1,FPR3,DC,0.75,1.3785569504502455,0.1620080048417313,0.2642857142857143,0.4741822848783795,0.3470860451813974,0.6536872845994688,0.0562307176882452
DC,C3,ITGAX,DC,0.2214285714285714,0.3864660057606413,0.1615751690244017,0.2214285714285714,0.397676990375581,0.3386184608167481,0.1536886380533638,0.05471233504124881
DC,F13A1,ITGB1,DC,0.2428571428571429,0.433330409446634,0.3607912852345702,0.5428571428571428,0.9828688944140674,0.1475536805267116,0.4259069804488084,0.05323608203832344
DC,ICAM1,ITGAM,DC,0.25,0.4510674931148685,0.1721918604081324,0.2214285714285714,0.4094943927282388,0.2828366116566107,0.1847096091725221,0.04870216235268428
DC,C3,ITGAM,DC,0.2214285714285714,0.3864660057606413,0.1615751690244017,0.2214285714285714,0.4094943927282388,0.2828366116566107,0.1582556623390619,0.04569937333470594
DC,OSM,IL6ST,DC,0.2571428571428571,0.4651341625420805,0.3280305694076585,0.25,0.4410645783303071,0.1347325768179194,0.2051542032686432,0.04419640389134318
DC,PLAU,PLAUR,DC,0.2928571428571429,0.509524094915628,0.1756915231960972,0.6857142857142857,1.2652257013218509,0.227070608717389,0.6446629803300066,0.03989438111862306
DC,TFF2,CXCR4,DC,0.4428571428571428,0.8270574115642864,0.1972877688845588,0.6785714285714286,1.271028956911999,0.2015710977499661,1.051213919126893,0.03976751214670213
DC,CIRBP,TREM1,DC,0.8071428571428572,1.50426066385609,0.1430691119917508,0.2357142857142857,0.4194492342204992,0.2596178575837306,0.6309609835224567,0.03714329634170517
DC,CD99,PILRA,DC,0.5714285714285714,1.068637621960366,0.1104198592709525,0.2642857142857143,0.492783316303774,0.3356100645837333,0.5266067912766079,0.03705801610125113
DC,TFF3,CXCR4,DC,0.4071428571428571,0.7520319288036729,0.1727899007171143,0.6785714285714286,1.271028956911999,0.2015710977499661,0.9558543580318508,0.03482944996765639
DC,CD14,ITGB1,DC,0.2571428571428571,0.4517055883714555,0.2060807056355694,0.5428571428571428,0.9828688944140674,0.1475536805267116,0.4439673722433083,0.030407966602070086
DC,LRPAP1,SORL1,DC,0.3785714285714286,0.6558733218093455,0.14510389459156306,0.2285714285714286,0.4009211160037912,0.1721559739695373,0.2629534641369164,0.02498050230018359
DC,ADAM17,ITGB1,DC,0.25,0.4486849056247482,0.1556590484009655,0.5428571428571428,0.9828688944140674,0.1475536805267116,0.4409984371316765,0.02296806549884799
DC,APOE,SORL1,DC,0.2714285714285714,0.485504967392181,0.1210121969037334,0.2285714285714286,0.4009211160037912,0.1721559739695373,0.1946491933522574,0.02083297262015565
DC,TGFB1,ENG,DC,0.3142857142857143,0.5838727800174973,0.163460441479701,0.2142857142857143,0.3812464601275266,0.1178239170966609,0.2225994305464889,0.01925954950548788
DC,TNFSF12,TNFRSF12A,DC,0.2785714285714286,0.473660397688853,0.1077473739165263,0.3071428571428572,0.5653529144311087,0.1559408336933246,0.2677852862839911,0.01680221531680948
DC,MDK,ITGB1,DC,0.2785714285714286,0.5066513036838922,0.1088260553652498,0.5428571428571428,0.9828688944140674,0.1475536805267116,0.4979718067052331,0.01605768500634629
