Sending cluster,Ligand symbol,Receptor symbol,Target cluster,Delta ligand detection rate,Delta ligand average expression value,Delta ligand derived specificity of average expression value,Delta receptor detection rate,Delta receptor average expression value,Delta receptor derived specificity of average expression value,Edge delta average expression weight,Edge delta average expression derived specificity
DC,SEMA4A,PLXNB1,ETC,0.2857142857142857,0.491669415191563,0.2685730650957585,0.2797092288242731,0.4003783981618074,0.5467520819388303,0.1968538128795506,0.146842882493799
DC,SEMA4A,PLXNB2,ETC,0.2857142857142857,0.491669415191563,0.2685730650957585,0.5145385587863464,0.7685220390265349,0.3301598790167434,0.377858781490004,0.08867205067917157
DC,PLAU,ST14,ETC,0.2928571428571429,0.509524094915628,0.1756915231960972,0.6137800252844501,0.9121417268606644,0.4757627552832623,0.4647581878134581,0.0835874831556884
DC,APOE,LRP5,ETC,0.2714285714285714,0.485504967392181,0.1210121969037334,0.3726295828065739,0.5306434170140916,0.5823634983648781,0.257630014874302,0.07047308633367767
DC,SFRP2,FZD5,ETC,0.2142857142857143,0.3938956723176615,0.1102599289027659,0.2534766118836915,0.3563560946824408,0.6248129262388473,0.1403671234994363,0.06889182882462441
DC,MDK,TSPAN1,ETC,0.2785714285714286,0.5066513036838922,0.1088260553652498,0.8179519595448799,1.2757865914702051,0.6317471698545584,0.6463789397908084,0.06875055248343204
DC,VEGFA,GPC1,ETC,0.4,0.7245575736417718,0.2238481198978818,0.2231352718078382,0.31566135023201697,0.2742263119879348,0.2287148220165957,0.06138504436502917
DC,F13A1,ITGB1,ETC,0.2428571428571429,0.433330409446634,0.3607912852345702,0.6643489254108723,1.003136297855477,0.150596334526137,0.4346894626804947,0.05433384508530024
DC,GRN,SORT1,ETC,0.8071428571428572,1.492776463061245,0.2240031793870295,0.2101769911504425,0.2897345846808113,0.2255069324691236,0.4325089685463404,0.05051426984689985
DC,MDK,SDC4,ETC,0.2785714285714286,0.5066513036838922,0.1088260553652498,0.7582174462705437,1.1652655418865592,0.4388154916812416,0.5903833059347424,0.0477545589928321
DC,MDK,SDC1,ETC,0.2785714285714286,0.5066513036838922,0.1088260553652498,0.5376106194690266,0.7948676947128406,0.4064503283850938,0.4027207537824707,0.04423238594006017
DC,LRPAP1,SORL1,ETC,0.3785714285714286,0.6558733218093455,0.14510389459156306,0.4778761061946903,0.6904945438300015,0.2964991265578069,0.4528769501530118,0.0430231780065345
DC,MDK,ITGA6,ETC,0.2785714285714286,0.5066513036838922,0.1088260553652498,0.6419089759797725,0.9649651975484276,0.3754835013386252,0.4889008753474954,0.04086238830541507
DC,TGFB1,TGFBR3,ETC,0.3142857142857143,0.5838727800174973,0.163460441479701,0.2243994943109987,0.3197336809731754,0.24984382223222,0.1866837931750355,0.0408395814830546
DC,GNAI2,IGF1R,ETC,0.65,1.1759002495214042,0.14109342042729098,0.2041719342604298,0.2873160819276567,0.287333671722445,0.3378550524302437,0.040540890547252136
DC,APOE,SORL1,ETC,0.2714285714285714,0.485504967392181,0.1210121969037334,0.4778761061946903,0.6904945438300015,0.2964991265578069,0.3352385309866638,0.03588001068479831
DC,LRPAP1,SORT1,ETC,0.3785714285714286,0.6558733218093455,0.14510389459156306,0.2101769911504425,0.2897345846808113,0.2255069324691236,0.1900291844976548,0.03272193415866643
DC,TNFSF12,TNFRSF12A,ETC,0.2785714285714286,0.473660397688853,0.1077473739165263,0.6959544879898862,1.068473033407284,0.2947160461285121,0.5060933619235094,0.031754880021409
DC,CD14,ITGB1,ETC,0.2571428571428571,0.4517055883714555,0.2060807056355694,0.6643489254108723,1.003136297855477,0.150596334526137,0.4531222716395721,0.03103499888527657
DC,PLAU,PLAUR,ETC,0.2928571428571429,0.509524094915628,0.1756915231960972,0.5989254108723135,0.9031066437471252,0.1620809434381005,0.4601545952675445,0.02847624783370035
DC,APP,GPC1,ETC,0.2714285714285714,0.4861528826445589,0.09221225733958824,0.2231352718078382,0.31566135023201697,0.2742263119879348,0.1534596753547687,0.02528702725031766
DC,ADAM17,ITGB1,ETC,0.25,0.4486849056247482,0.1556590484009655,0.6643489254108723,1.003136297855477,0.150596334526137,0.4500921151320442,0.02344168212501194
DC,BSG,SLC16A1,ETC,0.5142857142857142,0.9301102540749072,0.1027992724126664,0.2041719342604298,0.2848983475041513,0.1796640461689452,0.2649868743826074,0.01846933322488327
DC,MDK,ITGB1,ETC,0.2785714285714286,0.5066513036838922,0.1088260553652498,0.6643489254108723,1.003136297855477,0.150596334526137,0.5082403130811108,0.01638880503894506
DC,TFF2,CXCR4,ETC,0.4428571428571428,0.8270574115642864,0.1972877688845588,0.2231352718078382,0.3313761311307635,0.05255257966934691,0.2740670852671968,0.01036798119209348
DC,TFF3,CXCR4,ETC,0.4071428571428571,0.7520319288036729,0.1727899007171143,0.2231352718078382,0.3313761311307635,0.05255257966934691,0.2492054310537669,0.009080555023494693
DC,MIF,CXCR4,ETC,0.6571428571428571,1.2340051752625778,0.1209578161496123,0.2231352718078382,0.3313761311307635,0.05255257966934691,0.4089198607738527,0.006356645269832714
